N	2gram	Bakhtin_Pr_3	VeschiIm
1	не может	2	33
2	не только	4	31
3	может быть	12	29
4	и не	15	28
5	и в	53	26
6	то что	9	24
7	а не	11	20
8	не просто	1	18
9	что я	2	16
10	в смысле	2	15
11	что она	1	14
12	только в	4	14
13	и что	1	13
14	и то	1	12
15	есть не	1	12
16	в себя	6	12
17	что это	2	12
18	было бы	5	12
19	и ее	6	12
20	но и	7	12
21	сказать что	10	12
22	таким образом	6	11
23	и больше	1	10
24	то же	6	10
25	есть нечто	1	10
26	в ней	7	10
27	как бы	14	10
28	потому что	5	10
29	уже не	1	10
30	общаться с	1	9
31	в самом	2	9
32	и с	6	9
33	в том	14	9
34	что не	1	9
35	еще и	1	9
36	прежде всего	15	9
37	что иное	1	8
38	с ее	1	8
39	иное как	1	8
40	в себе	5	8
41	и это	3	8
42	ничего не	6	8
43	себя и	2	8
44	но это	3	8
45	не что	1	8
46	также и	4	7
47	говорить о	2	7
48	в этом	8	7
49	его в	2	7
50	с другими	3	7
51	том что	5	7
52	в то	5	7
53	ли это	1	7
54	как с	1	7
55	в свете	1	7
56	и их	2	7
57	так как	7	7
58	есть и	2	7
59	с собою	1	6
60	что они	1	6
61	но в	5	6
62	точки зрения	4	6
63	но если	1	6
64	по крайней	1	6
65	с ним	2	6
66	значит ли	1	6
67	можно было	1	6
68	крайней мере	1	6
69	так что	1	6
70	относится к	1	6
71	быть только	2	6
72	в результате	1	6
73	жизни и	9	6
74	что в	2	6
75	того же	2	5
76	это и	1	5
77	и до	5	5
78	и тут	1	5
79	в сущности	10	5
80	но не	5	5
81	что тут	1	5
82	это не	6	5
83	не в	2	5
84	тем не	2	5
85	не менее	3	5
86	одна из	7	5
87	в ее	3	5
88	должны быть	1	5
89	для этого	1	5
90	еще не	5	5
91	что для	1	5
92	ни на	1	5
93	с этой	1	5
94	и для	4	5
95	а в	2	5
96	я понимаю	1	4
97	явления и	1	4
98	собственном смысле	2	4
99	мы не	4	4
100	это что	1	4
101	я не	4	4
102	то это	1	4
103	в их	2	4
104	во всех	12	4
105	нет и	1	4
106	независимо от	1	4
107	его на	1	4
108	с этим	2	4
109	в своем	1	4
110	на почве	1	4
111	как и	11	4
112	вещи в	1	4
113	с точки	2	4
114	и более	2	4
115	же время	5	4
116	смысле и	2	4
117	о том	2	4
118	с другой	2	4
119	что и	3	4
120	быть и	2	4
121	из них	4	4
122	бытия и	2	4
123	явлением и	1	4
124	тем что	2	4
125	со всем	1	4
126	и даже	2	4
127	даже не	1	4
128	сам себя	1	4
129	и потому	5	4
130	мы говорим	1	4
131	как только	1	4
132	с полной	1	4
133	не существует	1	4
134	и все	10	4
135	между ними	2	4
136	в чисто	2	3
137	если я	1	3
138	мы имеем	1	3
139	бы что	1	3
140	собою и	1	3
141	не то	3	3
142	вбирать в	1	3
143	более или	3	3
144	себе не	1	3
145	вопроса о	1	3
146	в нем	10	3
147	перестает быть	1	3
148	на этом	1	3
149	в жизни	8	3
150	реальности и	1	3
151	несмотря на	2	3
152	и тогда	1	3
153	нисколько не	1	3
154	или менее	3	3
155	в своей	3	3
156	все это	8	3
157	их в	2	3
158	вбирает в	1	3
159	как можно	1	3
160	и притом	1	3
161	в основе	5	3
162	этот тип	1	3
163	к ней	1	3
164	к себе	6	3
165	всегда есть	1	3
166	и самое	1	3
167	в собственном	2	3
168	так и	6	3
169	и вообще	3	3
170	можно сказать	8	3
171	один из	6	3
172	мы видим	2	3
173	тот же	2	3
