N	3gram	Vygotskiy__7	FransuaR
1	мы уже говорили	1	11
2	как мы уже	1	6
3	о том что	4	5
4	в то же	1	5
5	в самом деле	4	4
6	с одной стороны	5	4
7	в той же	2	4
8	в большинстве случаев	2	4
9	в этом отношении	3	3
10	в первом случае	3	3
11	во втором случае	3	3
12	до сих пор	3	3
13	вместо того чтобы	1	3
14	сказать что в	1	2
15	никак не может	1	2
16	одной стороны и	3	2
17	с точки зрения	21	2
18	как мы увидим	1	2
19	и то что	3	2
20	в данном случае	5	2
21	в одной плоскости	1	2
22	во всех этих	1	2
23	с другой стороны	1	2
24	таким образом в	2	2
25	в том что	13	2
26	к слову и	1	1
27	по отношению к	5	1
28	в обоих случаях	1	1
29	и границы между	1	1
30	совершенно иначе чем	1	1
31	том что в	2	1
32	и никак не	1	1
33	и до конца	1	1
34	в одной из	1	1
35	мы находим в	2	1
36	в лучшем случае	2	1
37	именно в этом	2	1
38	у нас на	1	1
39	в неразрывной связи	1	1
40	на самом же	1	1
41	никогда не могут	1	1
42	из того что	2	1
43	мы будем исходить	1	1
44	в первых двух	1	1
45	вместе с тем	4	1
46	стороны и с	1	1
47	сам по себе	1	1
48	быть самим собой	1	1
49	в этой области	1	1
50	не мог понять	1	1
51	у нас и	1	1
52	и тем же	2	1
53	как раз в	2	1
54	что еще в	1	1
55	в конце концов	1	1
56	смысле этого слова	3	1
57	начала и до	1	1
58	друг к другу	1	1
59	для того чтобы	18	1
60	не может быть	4	1
61	потому что они	1	1
62	одним и тем	2	1
63	не совпадает с	3	1
64	в зависимости от	1	1
65	в то время	2	1
66	неразрывной связи с	1	1
67	одно из важнейших	1	1
68	где они будут	1	1
69	заключается в том	4	1
70	будем исходить из	1	1
71	после того как	1	1
72	как и всякий	1	1
73	но и для	1	1
74	не только в	1	1
75	той или иной	1	1
76	но все же	1	1
77	с другими предметами	1	1
78	можно сказать что	3	1
79	себе представить чтобы	1	1
80	но и там	1	1
81	и с другой	1	1
82	во всех трех	1	1
83	самом же деле	1	1
84	перестает быть самим	1	1
85	том что он	2	1
86	того факта что	1	1
87	что и в	1	1
88	таким образом все	1	1
