N	2gram	Bakhtin_Pr_1	Problema
1	и не	31	28
2	не только	15	24
3	только в	10	23
4	вовсе не	7	21
5	и в	29	20
6	в том	8	20
7	ни в	3	17
8	все эти	9	16
9	смысле слова	1	15
10	то что	15	15
11	потому что	8	15
12	точки зрения	19	14
13	у нас	1	14
14	было бы	5	14
15	но и	14	14
16	перед нами	5	13
17	не в	7	13
18	в нашем	1	12
19	в себе	7	12
20	том что	7	12
21	не есть	2	12
22	с точки	13	11
23	по себе	8	11
24	прежде всего	7	11
25	как будто	3	11
26	едва ли	1	10
27	и его	14	10
28	так и	7	10
29	в качестве	1	10
30	есть нечто	1	9
31	в этом	22	9
32	может быть	24	9
33	и даже	2	9
34	все это	6	9
35	но в	7	8
36	таким образом	12	8
37	если бы	9	8
38	что он	8	8
39	в той	2	8
40	в результате	4	8
41	и все	1	8
42	во всяком	5	8
43	то же	14	7
44	мы не	1	7
45	в ней	2	7
46	еще не	5	7
47	и с	4	7
48	это не	9	7
49	здесь не	1	7
50	хотя бы	2	7
51	с другой	3	7
52	именно в	5	7
53	сказать что	3	7
54	а не	22	7
55	и потому	6	7
56	такого рода	1	7
57	мы имеем	1	6
58	а только	1	6
59	только при	1	6
60	при этом	2	6
61	всех этих	2	6
62	об этом	1	6
63	художественный образ	2	6
64	как и	12	6
65	в данном	2	6
66	но если	1	6
67	по крайней	1	6
68	в каком	1	6
69	же самое	1	6
70	в виду	1	6
71	крайней мере	1	6
72	так что	2	6
73	в одно	1	6
74	но это	4	6
75	и от	2	6
76	другой стороны	3	6
77	в таком	1	6
78	на самом	5	5
79	но не	9	5
80	как в	6	5
81	хотя и	1	5
82	и если	1	5
83	в нем	19	5
84	в них	3	5
85	только и	1	5
86	и вполне	2	5
87	и о	5	5
88	в ее	1	5
89	данном случае	2	5
90	о том	1	5
91	можно сказать	1	5
92	жизни и	2	5
93	уже не	13	5
94	если мы	1	5
95	так как	6	5
96	случае не	1	5
97	здесь в	1	5
98	то и	2	5
99	не может	12	5
100	так же	6	5
101	в смысле	2	5
102	не существует	1	5
103	и т	4	4
104	это и	5	4
105	но даже	1	4
106	кроме того	3	4
107	и есть	2	4
108	и наконец	4	4
109	уже в	3	4
110	тут и	2	4
111	в этой	4	4
112	что она	6	4
113	времени и	1	4
114	несмотря на	6	4
115	данте и	2	4
116	в своей	8	4
117	всяком случае	3	4
118	в одном	10	4
119	в отношении	2	4
120	отличается от	3	4
121	не имеет	1	4
122	только не	1	4
123	в самой	6	4
124	нет ни	2	4
125	и образ	1	4
126	можно было	2	4
127	здесь как	1	4
128	с ним	5	4
129	никак не	2	4
130	и во	2	4
131	во всех	1	4
132	и только	1	4
133	одной из	1	4
134	и ее	2	4
135	или даже	2	4
136	что не	1	4
137	с этим	2	4
138	как бы	19	4
139	в художественном	3	4
140	однако не	2	4
141	как раз	6	4
142	тех или	1	4
143	и для	4	4
144	у достоевского	16	4
145	же в	2	4
146	а в	7	4
147	в то	10	4
148	в какой	1	4
149	самом деле	6	3
150	в зависимости	5	3
151	то это	1	3
152	в каждой	1	3
153	и на	7	3
154	первой степени	1	3
155	но как	3	3
156	явлений и	1	3
157	в истории	2	3
158	же и	2	3
159	в своем	8	3
160	и к	2	3
161	идея и	1	3
162	второго порядка	2	3
163	бы и	4	3
164	сливаются в	1	3
165	имеем в	1	3
166	вообще не	1	3
167	т д	1	3
168	или иных	1	3
169	но все	5	3
170	человека в	4	3
171	в другом	1	3
172	того или	1	3
173	с другими	7	3
174	этом смысле	10	3
175	из них	1	3
176	здесь нет	1	3
177	в жизни	2	3
178	все равно	1	3
179	связи с	2	3
180	если и	1	3
181	и другое	1	3
182	правда в	2	3
183	на себе	2	3
184	и сама	1	3
185	не всякий	1	3
186	самой жизни	1	3
187	уже и	2	3
188	в области	1	3
189	зависимости от	5	3
190	к тому	1	3
191	себе в	1	3
192	как мы	4	3
193	другими словами	1	3
194	и весь	1	3
195	все в	3	3
196	к нему	6	3
197	в его	24	3
198	что и	4	3
199	всякого рода	1	3
200	то для	1	3
201	даже если	1	3
202	конечно не	2	3
203	в начале	1	3
204	в сознании	2	3
205	только к	1	3
206	здесь мы	2	3
207	не так	1	3
208	для него	18	3
209	себе и	3	3
210	тем что	4	3
211	для того	1	3
212	не было	4	3
213	были бы	4	3
214	и стремление	1	3
215	непосредственно без	1	3
216	если не	1	3
217	о себе	12	3
218	ни на	1	3
219	к его	1	3
220	независимо от	1	3
221	из которых	2	3
222	или иного	1	3
223	является для	2	3
224	что мы	1	3
225	в условиях	2	3
226	слова но	2	3
227	сознания и	5	3
228	и как	7	3
229	мы должны	3	3
230	все они	1	3
231	совершенно не	1	3
232	что в	8	3
233	точно так	1	3
234	является принципом	1	2
235	или к	2	2
236	сразу и	1	2
237	нам кажется	2	2
238	за собой	1	2
239	по преимуществу	2	2
240	и больше	1	2
241	в которой	2	2
242	они могут	2	2
243	функции в	1	2
244	так чтобы	4	2
