N	2gram	Ircho_Kome_1	KulturaY
1	и т	9	39
2	потому что	5	25
3	т п	5	24
4	и в	22	23
5	т е	13	22
6	не только	10	20
7	в том	11	19
8	в этом	3	18
9	и не	8	16
10	было бы	2	15
11	так как	4	15
12	может быть	9	15
13	т д	4	14
14	точки зрения	4	14
15	у нас	3	12
16	в самом	2	12
17	но в	4	11
18	том что	12	11
19	того чтобы	1	11
20	в области	2	11
21	по себе	1	10
22	что в	6	10
23	вопрос о	3	9
24	в сущности	2	9
25	хотя бы	1	9
26	то что	2	9
27	можно было	1	9
28	вовсе не	2	9
29	для того	1	9
30	не может	2	9
31	не в	6	8
32	и что	1	8
33	в качестве	4	8
34	прежде всего	5	8
35	с другой	5	8
36	что это	1	7
37	все же	3	7
38	в силу	2	7
39	и с	3	7
40	не менее	3	7
41	но и	11	7
42	другой стороны	5	7
43	то же	6	6
44	и на	3	6
45	но не	2	6
46	в этой	7	6
47	да и	3	6
48	тем не	2	6
49	ту же	2	6
50	между тем	5	6
51	также и	1	5
52	зависимости от	1	5
53	еще не	2	5
54	целый ряд	1	5
55	не следует	2	5
56	по существу	1	5
57	и вот	4	5
58	что все	1	5
59	об этом	1	5
60	и тем	2	5
61	несмотря на	4	5
62	и здесь	2	5
63	не могут	1	5
64	ясно что	4	5
65	приводит к	1	5
66	в его	5	5
67	один из	5	5
68	тот же	3	5
69	что он	6	5
70	только в	3	5
71	речь в	1	5
72	всяком случае	2	5
73	вместе с	2	5
74	как это	3	5
75	что же	1	5
76	этого слова	1	5
77	слова и	1	5
78	все это	5	5
79	таким образом	8	5
80	во всяком	2	5
81	в зависимости	1	4
82	говорить о	1	4
83	в данном	1	4
84	со стороны	2	4
85	отнюдь не	1	4
86	однако не	1	4
87	перед нами	1	4
88	хотя и	3	4
89	на то	3	4
90	в нем	4	4
91	так и	5	4
92	но все	1	4
93	на этой	1	4
94	в то	10	4
95	на себе	1	4
96	ничего не	3	4
97	что на	1	4
98	к тому	6	4
99	и о	3	4
100	от того	1	4
101	или в	2	4
102	могут быть	3	4
103	мы знаем	2	4
104	ни в	6	4
105	в конце	6	4
106	в них	3	4
107	в особенности	1	4
108	в каком	1	4
109	в разговоре	1	4
110	как бы	1	4
111	в результате	4	4
112	этой области	1	4
113	сказать что	1	4
114	к этому	4	4
115	так же	3	4
116	того же	2	3
117	а только	1	3
118	не все	1	3
119	как в	5	3
120	с этим	1	3
121	ср также	4	3
122	всего лишь	1	3
123	так в	4	3
124	то и	2	3
125	главным образом	3	3
126	он не	3	3
127	и по	6	3
128	на этом	2	3
129	что она	1	3
130	о которых	5	3
131	если и	1	3
132	казалось бы	3	3
133	же время	4	3
134	п в	1	3
135	и его	8	3
136	следует что	1	3
137	уже о	2	3
138	всего в	3	3
139	как мы	4	3
140	в ней	1	3
141	а в	6	3
142	те же	1	3
143	на это	1	3
144	для этого	2	3
145	именно с	1	3
146	а также	4	3
147	аналогии с	2	3
148	что и	4	3
149	в форме	2	3
150	конце концов	4	3
151	того что	1	3
152	большей или	1	3
153	уже в	5	3
154	же в	4	3
155	до конца	2	3
156	у него	3	3
157	как раз	3	3
158	тем что	4	3
159	или иначе	1	3
160	именно в	4	3
161	или меньшей	1	3
162	в соответствии	1	3
163	сложным словом	1	3
164	из которых	2	3
165	зрения в	1	3
166	этом отношении	3	3
167	но это	2	3
168	не знает	1	3
169	совершенно не	1	3
170	к этой	1	3
171	и это	1	3
172	гораздо более	1	3
173	широкое распространение	1	2
174	также что	1	2
175	речь идет	3	2
176	же как	3	2
177	чтобы не	1	2
178	и потому	1	2
179	на самом	1	2
180	тех же	2	2
181	отношений в	1	2
182	нам право	1	2
183	тем же	1	2
184	можно говорить	1	2
185	почти всегда	2	2
186	в году	3	2
187	той же	1	2
188	как впрочем	1	2
189	думаю что	1	2
190	так или	1	2
191	ответ на	1	2
192	очевидно что	1	2
193	отличие от	2	2
194	что они	4	2
195	материалом для	1	2
196	наше время	1	2
197	дает нам	1	2
198	в своем	1	2
199	что касается	2	2
200	его к	1	2
201	этой цели	2	2
202	за собой	1	2
203	и у	3	2
204	при этом	5	2
205	в основании	1	2
206	указания на	2	2
207	состоит в	1	2
208	за счет	3	2
209	это конечно	1	2
210	здесь мы	3	2
211	связанные с	2	2
212	в другом	4	2
213	на все	2	2
214	данном случае	1	2
215	все равно	1	2
216	соответствии с	1	2
217	с тем	1	2
218	как и	9	2
219	мы видели	2	2
220	и еще	3	2
221	бы на	1	2
222	никаких оснований	1	2
223	в их	4	2
224	в отличие	1	2
225	в которых	1	2
226	и более	1	2
227	в современном	1	2
228	в отношении	6	2
229	может служить	1	2
230	того как	3	2
231	образом в	2	2
232	следовательно и	1	2
233	под этим	1	2
234	за ними	1	2
235	да рядом	1	2
236	понять что	1	2
237	говоря уже	2	2
238	роль в	1	2
239	на том	1	2
240	что у	2	2
241	отсюда и	1	2
242	когда в	1	2
243	это только	1	2
244	одного из	6	2
245	после того	3	2
246	как у	1	2
247	к нему	2	2
248	нуждается в	1	2
249	тех пор	1	2
250	отказ от	1	2
251	с одной	3	2
252	указывает что	2	2
253	следовало бы	1	2
254	большинстве случаев	1	2
255	не говорит	1	2
256	даже и	1	2
257	и даже	5	2
258	ли это	2	2
259	говорить и	1	2
260	еще и	2	2
261	превращается в	1	2
262	на этот	1	2
263	которых мы	2	2
264	и следовательно	1	2
265	для этой	1	2
266	и вовсе	1	2
267	так называемых	1	2
268	в частности	3	2
269	представить себе	1	2
270	так мы	1	2
271	который мы	1	2
272	в той	1	2
273	смысле этого	1	2
274	как будто	2	2
275	материал для	1	2
276	ли не	4	2
277	с этой	1	2
278	сплошь да	1	2
279	между прочим	2	2
280	протеста против	1	2
281	и для	1	2
282	чтобы понять	1	2
283	и все	3	2
284	но зато	1	2
285	будто бы	2	2
286	нам не	1	2
287	в свою	2	2
288	не говоря	2	2
289	в своих	2	2
290	по поводу	4	2
291	это в	1	2
292	этой точки	1	2
293	народ в	1	1
294	по адресу	14	1
295	сам по	1	1
296	и без	2	1
297	он может	1	1
298	которое мы	1	1
299	в котором	4	1
300	по которым	4	1
301	сам автор	2	1
302	исходит из	1	1
303	и политическая	1	1
304	объясняется и	1	1
305	едва ли	7	1
306	его употреблении	1	1
307	по его	1	1
308	а как	1	1
309	мы не	3	1
310	превратилась в	1	1
311	на правах	1	1
312	время как	4	1
313	совпадает с	1	1
314	что иное	1	1
315	мы и	1	1
316	первого и	1	1
317	и он	1	1
318	большей частью	2	1
319	от всей	1	1
320	мог бы	2	1
321	он был	2	1
322	иное как	1	1
323	столь же	2	1
324	бы то	2	1
325	но конечно	1	1
326	сказать и	1	1
327	как правило	3	1
328	предположить что	1	1
329	это видно	1	1
330	употреблении у	1	1
331	не известно	1	1
332	по отношению	3	1
333	есть по	1	1
334	в общем	1	1
335	к сожалению	2	1
336	относится к	2	1
337	так что	1	1
338	идет о	3	1
339	несомненно что	1	1
340	в рамках	2	1
341	независимо от	2	1
342	что именно	1	1
343	из уст	1	1
344	власть и	1	1
345	бы однако	1	1
346	и как	3	1
347	говорит что	1	1
348	что по	2	1
349	заимствования или	1	1
350	и к	1	1
351	его значении	1	1
352	то в	1	1
353	которых идет	1	1
354	в себя	2	1
355	не приходится	1	1
356	в которой	6	1
357	мы получаем	1	1
358	в целом	3	1
359	сказать о	1	1
360	как-то не	1	1
361	чуть ли	1	1
362	из этих	1	1
363	сущности и	1	1
364	но без	1	1
365	в известном	2	1
366	что к	2	1
367	бы только	1	1
368	в себе	2	1
369	но он	2	1
370	другом случае	1	1
371	тому же	6	1
372	не могла	1	1
373	не получили	1	1
374	о литературных	1	1
375	слово в	1	1
376	от которого	1	1
377	что же?	1	1
378	мы можем	4	1
379	в первую	2	1
380	в принципе	2	1
381	к одному	1	1
382	одно лишь	1	1
383	так например	1	1
384	это однако	2	1
385	принято считать	1	1
386	в каждом	1	1
387	больше всего	1	1
388	то ни	2	1
389	в совершенно	1	1
390	из всех	2	1
391	первую очередь	3	1
392	известно что	4	1
393	нет в	1	1
394	одному из	2	1
395	далеко не	1	1
396	его стихи	1	1
397	и уже	1	1
398	представляет себе	1	1
399	о первой	1	1
400	и целые	1	1
401	такой же	2	1
402	себе все	1	1
403	являются наиболее	1	1
404	можно найти	1	1
405	уже несколько	1	1
406	в следующем	2	1
407	этому же	1	1
408	место в	3	1
409	служит то	1	1
410	не раз	2	1
411	в одном	8	1
412	которые в	1	1
413	в политическом	4	1
414	на такое	2	1
415	однако в	3	1
416	с такими	1	1
417	том же	1	1
418	таких случаев	1	1
419	даже как-то	1	1
420	и под	1	1
421	даже в	3	1
422	это особенно	1	1
423	тому что	1	1
424	из конкретных	1	1
425	культурной жизни	1	1
426	самого начала	1	1
427	одна из	2	1
428	поскольку однако	1	1
429	и два	1	1
430	с и	1	1
431	и когда	1	1
432	сталкиваемся с	1	1
433	до сих	2	1
434	его от	1	1
435	жалобы на	1	1
436	первая часть	1	1
437	они являются	1	1
438	для постановки	1	1
439	на те	2	1
440	во всем	1	1
441	ему и	2	1
442	нужна была	1	1
443	в действительности	2	1
444	далеко за	1	1
445	значительной степени	1	1
446	наоборот в	1	1
447	по возможности	1	1
448	указывает на	2	1
449	слова с	1	1
450	наконец что	1	1
451	классического периода	1	1
452	где он	2	1
453	обычно в	1	1
454	в театре	1	1
455	вопросы о	1	1
456	это время	2	1
457	с ее	2	1
458	населения и	1	1
459	всего этого	2	1
460	простой причине	1	1
461	и попытки	1	1
462	присоединения к	1	1
463	с самого	1	1
464	то время	5	1
465	на поверхность	1	1
466	идет речь	1	1
467	помощью к	1	1
468	на распространение	1	1
469	с сельским	1	1
470	это вовсе	1	1
471	подойти к	1	1
472	содержание которое	1	1
473	собой и	2	1
474	отрицать что	1	1
475	находится в	2	1
476	о том	8	1
477	на вопрос	1	1
478	почему же	1	1
479	все его	1	1
480	в чем	3	1
481	в значительной	1	1
482	нас в	2	1
483	на протяжении	4	1
484	ее от	1	1
485	состоит не	1	1
486	от них	2	1
487	vi в	4	1
488	я думаю	1	1
489	является ее	1	1
490	когда приходится	1	1
491	отметить что	1	1
492	ее содержание	1	1
493	вслед за	2	1
494	партия в	1	1
495	мы уже	1	1
496	показывают что	1	1
497	iv в	5	1
498	идет по	1	1
499	одной из	3	1
500	дело с	1	1
501	по мнению	1	1
502	имело место	1	1
503	п т	1	1
504	как источника	1	1
505	именно на	2	1
506	чаще всего	3	1
507	можно на	1	1
508	строя в	2	1
509	в большинстве	1	1
510	ни одного	1	1
511	ни было	2	1
512	не обходится	1	1
513	в виде	3	1
514	так по	1	1
515	каким образом	1	1
516	убедиться в	1	1
517	не так	1	1
518	за помощью	1	1
519	содержания и	1	1
520	свою власть	1	1
521	отношение к	3	1
522	ее не	1	1
523	не случайно	1	1
524	должен был	1	1
525	заметить что	1	1
