N	3gram	Bakhtin_Fr_3	Myslijsy
1	во всяком случае	1	7
2	в том что	1	7
3	в свою очередь	1	6
4	подобно тому как	1	4
5	до сих пор	4	4
6	смысле этого слова	1	3
7	на самом деле	3	2
8	и все остальные	1	2
9	между тем как	1	2
10	к больному месту	1	2
11	с другой стороны	1	2
12	для того чтобы	3	2
13	то же время	6	2
14	само по себе	1	2
15	не может быть	2	2
16	с самого начала	1	2
17	в то же	6	2
18	но только не	1	1
19	прежде всего на	1	1
20	так одна из	1	1
21	дело в том	1	1
22	и той же	2	1
23	с одним из	1	1
24	большей или меньшей	3	1
25	но даже и	1	1
26	него как для	1	1
27	о том как	1	1
28	потому что не	1	1
29	может быть только	1	1
30	и в других	2	1
31	нетрудно заметить что	1	1
32	в таких случаях	1	1
33	во втором случае	1	1
34	в отличие от	3	1
35	бы то ни	1	1
36	и др и	1	1
37	тому как в	1	1
38	в собственном смысле	1	1
39	и не может	1	1
40	встречаем и у	1	1
41	как и в	2	1
42	каждый из этих	1	1
43	то ни было	1	1
44	что во время	1	1
45	то сам он	1	1
46	нельзя не согласиться	1	1
47	в применении к	1	1
48	далеко не сразу	1	1
49	по сравнению с	2	1
50	то что он	1	1
51	во всех этих	1	1
52	во всех отношениях	1	1
53	в большей или	2	1
54	в связи с	4	1
55	они связаны с	1	1
56	одновременно не только	1	1
57	что они не	1	1
58	одно из них	1	1
59	вряд ли можно	1	1
60	в том чтобы	1	1
61	даже и в	1	1
62	в этом случае	1	1
63	о том что	2	1
64	в одном из	1	1
65	и в самом	1	1
66	в человеке это	1	1
67	что и в	1	1
68	но все эти	1	1
69	но все же	1	1
70	мы знаем что	1	1
71	этого не делает	1	1
72	в целом как	1	1
73	может быть названа	1	1
74	это как бы	1	1
75	одной и той	2	1
76	для него как	1	1
77	вместе с нею	2	1
78	и в этом	1	1
79	мы видели что	1	1
