N	3gram	Bakhtin_Pr_2	Narrotol
1	в том что	4	8
2	в данном случае	1	6
3	не только в	1	6
4	по отношению к	8	5
5	в отличие от	1	5
6	о том что	3	4
7	к тому же	1	4
8	тем не менее	1	4
9	в этом отношении	2	3
10	той или иной	3	3
11	то же время	3	3
12	можно сказать что	2	3
13	в то же	3	3
14	хотя и не	1	2
15	с точки зрения	9	2
16	на самом деле	1	2
17	подобно тому как	2	2
18	все те же	1	2
19	в той мере	1	2
20	и не может	2	2
21	так же как	3	2
22	той мере в	1	2
23	в равной степени	1	2
24	мере в какой	1	2
25	не может быть	6	2
26	как бы в	2	2
27	тому что он	1	2
28	и того же	1	1
29	вследствие этого оно	1	1
30	то что я	1	1
31	или нескольких сознаний	1	1
32	в той или	2	1
33	точки зрения на	1	1
34	в которой он	1	1
35	в чем же	2	1
36	более или менее	1	1
37	двух или нескольких	1	1
38	в самом деле	3	1
39	в этом смысле	5	1
40	как раз и	1	1
41	по сравнению с	2	1
42	в таком случае	1	1
43	в зависимости от	3	1
44	не входит в	2	1
45	не может иметь	1	1
46	что с точки	1	1
47	в то что	1	1
48	можно было бы	1	1
49	на этот вопрос	1	1
50	тем самым в	1	1
51	может быть только	2	1
52	до сих пор	2	1
53	с таким же	1	1
54	позицию по отношению	1	1
55	не превращается в	1	1
56	то время как	1	1
57	и рождается в	1	1
58	а не только	2	1
59	всей жизни в	1	1
60	далеко не всегда	1	1
61	и с точки	1	1
62	в точке соприкосновения	1	1
63	ничего не знает	1	1
64	по природе своей	1	1
65	соприкосновения разных сознаний	1	1
66	и потому не	1	1
67	всю свою жизнь	1	1
68	то что он	1	1
69	что у него	1	1
70	я не могу	1	1
71	в пределы одного	2	1
72	но уже не	1	1
73	данном случае в	1	1
74	и в других	1	1
75	он сам себя	1	1
76	этой точки зрения	2	1
77	на протяжении веков	1	1
78	с точкой зрения	2	1
79	но с другой	1	1
80	по всей вероятности	1	1
81	в то время	1	1
82	у него есть	1	1
83	человеческой мысли о	1	1
84	то есть в	8	1
85	рождается в точке	1	1
86	одного и того	1	1
87	тем более что	1	1
88	в большинстве случаев	2	1
89	в том смысле	1	1
90	что в произведениях	1	1
91	пределы одного сознания	2	1
92	для того чтобы	1	1
93	здесь не в	1	1
94	точке соприкосновения разных	1	1
95	не вступает в	1	1
96	в литературе классицизма	1	1
97	природе своей не	1	1
