N	3gram	Ircho_Kome_3	Problemy
1	то же время	4	10
2	в то же	4	10
3	с самого начала	4	8
4	в отношении к	1	7
5	по отношению к	3	6
6	во всяком случае	3	4
7	его отношение к	1	4
8	друг с другом	1	4
9	и в самом	3	3
10	бы то ни	2	3
11	то ни было	2	3
12	в конце концов	2	3
13	с другой стороны	2	3
14	к тому же	4	3
15	и к тому	1	2
16	так что он	1	2
17	с точки зрения	3	2
18	и не может	1	2
19	и в то	1	2
20	в отличие от	1	2
21	он и не	2	2
22	нет ни одного	1	2
23	на этот раз	2	2
24	и в этом	1	2
25	так и в	1	2
26	подобно тому как	1	2
27	но все же	2	2
28	в том что	9	2
29	как мы знаем	1	2
30	именно потому что	2	2
31	если бы он	3	1
32	может быть с	1	1
33	и в своей	1	1
34	и для самого	1	1
35	в самом деле	6	1
36	и не хочет	1	1
37	в том же	1	1
38	так и не	1	1
39	в этом случае	2	1
40	сих пор еще	1	1
41	у меня в	1	1
42	себе в этом	1	1
43	до сих пор	9	1
44	о своей любви	1	1
45	вместе с тем	3	1
46	что он не	2	1
47	таким образом на	1	1
48	своей любви к	2	1
49	за то что	1	1
50	и нуждается в	1	1
51	по крайней мере	1	1
52	к тому что	1	1
53	что он так	1	1
54	о том как	3	1
55	то время как	2	1
56	и все его	1	1
57	в конце третьего	1	1
58	пор еще не	1	1
59	в этот момент	1	1
60	и в отношении	1	1
61	то что он	1	1
62	в свое время	1	1
63	не могла не	1	1
64	в то время	2	1
65	и с этой	2	1
66	все это может	1	1
67	в свою очередь	6	1
68	отношения к нему	1	1
69	и не должен	1	1
70	о том что	4	1
71	и что из	1	1
72	можно сказать что	1	1
73	друг от друга	1	1
74	вопрос о том	1	1
75	жизнь в которой	1	1
76	тем не менее	3	1
77	как бы в	1	1
78	это я тебе	1	1
79	для того чтобы	6	1
80	лицом к лицу	1	1
81	что и в	2	1
82	то же самое	3	1
83	в этом отношении	2	1
