N	2gram	Voloshinov_1	Problema
1	и не	26	28
2	не только	8	24
3	только в	9	23
4	вовсе не	5	21
5	и в	19	20
6	в том	6	20
7	ни в	2	17
8	не просто	2	16
9	все эти	7	16
10	то что	8	15
11	потому что	1	15
12	точки зрения	34	14
13	у нас	2	14
14	той или	1	14
15	было бы	4	14
16	но и	8	14
17	также и	1	13
18	не в	5	13
19	или иной	3	13
20	в нашем	2	12
21	в себе	2	12
22	том что	3	12
23	не есть	3	12
24	с точки	20	11
25	по себе	4	11
26	прежде всего	13	11
27	отнюдь не	6	10
28	тем не	2	10
29	и его	19	10
30	не менее	4	10
31	так и	11	10
32	в качестве	2	10
33	при помощи	1	10
34	это значит	1	10
35	не является	4	10
36	в этом	16	9
37	может быть	26	9
38	и даже	2	9
39	все это	3	9
40	но в	7	8
41	таким образом	17	8
42	если бы	2	8
43	значит что	1	8
44	что он	2	8
45	в той	1	8
46	символ и	1	8
47	в результате	9	8
48	и все	5	8
49	во всяком	5	8
50	то же	7	7
51	мы не	6	7
52	в ней	4	7
53	еще не	4	7
54	и с	2	7
55	ясно что	5	7
56	это не	1	7
57	общего и	1	7
58	здесь не	1	7
59	хотя бы	5	7
60	и тем	1	7
61	с другой	5	7
62	именно в	5	7
63	сказать что	4	7
64	а не	7	7
65	и потому	5	7
66	такого рода	1	7
67	а только	1	6
68	только при	3	6
69	при этом	8	6
70	всех этих	1	6
71	художественный образ	2	6
72	как и	12	6
73	в данном	4	6
74	но если	2	6
75	и без	1	6
76	в каком	3	6
77	же самое	3	6
78	в виду	2	6
79	и вообще	2	6
80	так что	1	6
81	и от	3	6
82	другой стороны	6	6
83	в таком	2	6
84	на самом	3	5
85	действительности и	3	5
86	но не	1	5
87	как в	4	5
88	хотя и	1	5
89	и если	1	5
90	в нем	10	5
91	и очень	1	5
92	символы в	1	5
93	в ее	7	5
94	о том	2	5
95	можно сказать	3	5
96	жизни и	2	5
97	уже не	1	5
98	если мы	11	5
99	так как	2	5
100	здесь в	3	5
101	не может	24	5
102	так же	7	5
103	в смысле	6	5
104	не существует	3	5
105	или в	2	5
106	и ни	1	5
107	в целях	3	5
108	ничего общего	5	5
109	это и	3	4
110	кроме того	6	4
111	и есть	3	4
112	и наконец	1	4
113	нет никакой	2	4
114	уже в	1	4
115	в этой	1	4
116	времени и	1	4
117	отчет в	2	4
118	с тем	1	4
119	в своей	3	4
120	всяком случае	2	4
121	в одном	1	4
122	в отношении	4	4
123	тем самым	1	4
124	отличается от	1	4
125	не имеет	3	4
126	только не	1	4
127	в разных	1	4
128	в самой	1	4
129	ни о	2	4
130	нет ни	2	4
131	как знак	2	4
132	можно было	2	4
133	и во	2	4
134	во всех	7	4
135	и только	2	4
136	одной из	3	4
137	и ее	3	4
138	или даже	1	4
139	что не	2	4
140	уже давно	1	4
141	с этим	4	4
142	как бы	15	4
143	однако не	2	4
144	как раз	2	4
145	и для	11	4
146	а в	4	4
147	в то	3	4
148	в какой	3	4
149	самом деле	10	3
150	и этот	2	3
151	в каждой	1	3
152	и на	4	3
153	но как	1	3
154	явлений и	2	3
155	чем же	4	3
156	в истории	3	3
157	же и	2	3
158	в своем	2	3
159	и к	3	3
160	бы и	2	3
161	вообще не	1	3
162	но все	3	3
163	человека в	2	3
164	в другом	2	3
165	с другими	3	3
166	этом смысле	2	3
167	из них	3	3
168	в новое	2	3
169	здесь нет	1	3
170	все равно	1	3
171	и мышления	1	3
172	как это	1	3
173	в предыдущем	1	3
174	связи с	11	3
175	если и	1	3
176	и сама	2	3
177	у пушкина	1	3
178	и является	2	3
179	в области	3	3
180	зависимости от	2	3
181	к тому	2	3
182	как мы	13	3
183	другими словами	2	3
184	не выходит	1	3
185	все в	2	3
186	к нему	1	3
187	в его	6	3
188	что и	2	3
189	то для	1	3
190	без этого	1	3
191	для всех	2	3
192	конечно не	5	3
193	ориентации в	1	3
194	в начале	5	3
195	в сознании	2	3
196	здесь мы	4	3
197	для него	9	3
198	себе и	2	3
199	мы можем	2	3
200	тем что	2	3
201	само собой	1	3
202	для того	4	3
203	не было	3	3
204	были бы	1	3
205	еще и	1	3
206	в связи	7	3
207	нет ничего	3	3
208	к его	2	3
209	независимо от	2	3
210	из которых	2	3
211	а если	1	3
212	и более	2	3
213	является для	1	3
214	что мы	1	3
215	в условиях	4	3
216	между прочим	1	3
217	слова но	2	3
