N	2gram	Vygotskiy__6	Dialekti
1	и не	11	30
2	а не	3	18
3	может быть	13	17
4	то что	28	16
5	и в	28	15
6	как бы	11	14
7	точки зрения	13	14
8	не имеет	6	14
9	так как	10	14
10	что это	1	13
11	по себе	3	13
12	это есть	3	13
13	того что	24	13
14	это не	5	12
15	в этом	27	11
16	ясно что	4	11
17	в том	28	11
18	прежде всего	2	11
19	не может	19	11
20	и все	5	11
21	том что	19	10
22	в основе	3	10
23	потому что	22	10
24	она есть	1	10
25	это и	3	9
26	то же	7	9
27	мы не	6	9
28	было бы	9	9
29	с точки	10	9
30	и что	6	9
31	уже не	1	9
32	значит что	1	9
33	все это	2	9
34	что иное	1	8
35	в чем	6	8
36	не в	4	8
37	в себе	4	8
38	не только	16	8
39	ни в	1	8
40	и это	1	8
41	и о	1	8
42	и ее	1	8
43	иное как	1	8
44	не что	1	8
45	не просто	1	7
46	что именно	2	7
47	как и	6	7
48	и вообще	2	7
49	и его	3	7
50	что оно	7	7
51	только в	18	7
52	что мы	11	7
53	что он	18	7
54	что в	17	7
55	перед нами	1	6
56	хотя и	3	6
57	и тем	5	6
58	если бы	7	6
59	в то	6	6
60	что и	4	6
61	так что	6	6
62	вовсе не	1	6
63	и даже	1	6
64	в результате	1	6
65	тем более	1	6
66	сказать что	13	6
67	ни на	1	6
68	в сфере	12	5
69	той же	4	5
70	мы имеем	4	5
71	в сущности	7	5
72	и на	5	5
73	быть в	1	5
74	с его	3	5
75	только тогда	4	5
76	в своем	7	5
77	то в	5	5
78	учение о	1	5
79	на то	4	5
80	что она	1	5
81	в нем	7	5
82	есть не	1	5
83	выйти за	1	5
84	что такое	3	5
85	что я	2	5
86	но что	4	5
87	но только	2	5
88	того чтобы	10	5
89	тогда когда	6	5
90	я не	4	5
91	в каком	1	5
92	таким образом	18	5
93	как только	2	5
94	о том	1	5
95	в себя	3	5
96	так и	6	5
97	можно сказать	6	5
98	и можно	1	5
99	именно в	4	5
100	в свете	5	5
101	если мы	2	5
102	не говорит	1	5
103	для того	8	5
104	как же	1	5
105	в меру	2	5
106	но если	4	5
107	есть то	1	5
108	что они	2	4
109	в этой	5	4
110	и как	6	4
111	с их	1	4
112	не как	1	4
113	в силу	17	4
114	подобно тому	1	4
115	и с	1	4
116	этом смысле	2	4
117	с тем	5	4
118	она не	2	4
119	видим что	1	4
120	той или	1	4
121	ничего общего	1	4
122	что все	5	4
123	еще не	8	4
124	в его	3	4
125	оказывается что	1	4
126	мы должны	3	4
127	мы видим	7	4
128	с ними	2	4
129	есть в	3	4
130	в одном	2	4
131	как раз	6	4
132	отнюдь не	1	4
133	так же	15	4
134	тому как	1	4
135	но это	2	4
136	один из	3	4
137	тех или	1	4
138	бы в	3	4
139	но и	10	4
140	должны быть	1	4
141	отношения к	3	3
142	и то	4	3
143	мы имели	1	3
144	чего не	3	3
145	едва ли	1	3
146	что если	2	3
147	изменения и	1	3
148	в истории	1	3
149	общего с	1	3
150	как в	3	3
151	с этим	4	3
152	когда он	2	3
153	и наконец	2	3
154	как таковое	2	3
155	но в	5	3
156	от этого	3	3
157	все эти	2	3
158	же именно	1	3
159	одной и	3	3
160	на этом	4	3
161	об этом	1	3
162	мы уже	2	3
163	известно что	2	3
164	в данном	2	3
165	можно только	2	3
166	в своей	2	3
167	в их	3	3
168	чем заключается	1	3
169	и той	3	3
170	возможно только	3	3
171	и притом	1	3
172	мы можем	9	3
173	есть только	1	3
174	могут быть	5	3
175	лежит в	3	3
176	в собственном	1	3
177	к жизни	4	3
178	вот почему	2	3
179	этот момент	1	3
180	и следовательно	4	3
181	для всех	2	3
182	в виде	1	3
183	времени когда	1	3
184	в области	6	3
185	за пределы	1	3
186	говорит о	1	3
187	у нас	2	3
188	из которых	1	3
189	что здесь	1	3
190	от него	2	3
191	с ним	2	3
192	в свою	1	3
193	совершенно не	1	3
194	есть и	1	3
195	только о	1	3
196	только не	3	3
197	это понятие	1	3
198	тем самым	8	3
199	к этому	1	3
200	одних и	1	2
201	и без	1	2
202	тех же	1	2
203	мы говорим	2	2
204	и само	1	2
205	что уже	2	2
206	вопрос о	5	2
207	есть нечто	1	2
208	совпадает с	4	2
209	себе что	2	2
210	сам по	1	2
211	стороны но	1	2
212	не нужно	1	2
213	во всех	4	2
214	но как	3	2
215	мы нашли	3	2
216	вообще как	1	2
217	себе и	2	2
218	нет и	1	2
219	это или	1	2
220	все же	2	2
221	кроме того	1	2
222	просто как	1	2
223	в этот	1	2
224	в самом	8	2
225	в которой	7	2
226	мы получаем	1	2
227	из этих	3	2
228	при этом	3	2
229	тем не	1	2
230	собственном смысле	1	2
231	в понятии	4	2
232	с этой	2	2
233	а это	3	2
234	но все	1	2
235	на все	1	2
236	это было	1	2
237	заключается в	7	2
