N	2gram	Bakhtin_Pr_1	Problemy
1	и в	29	45
2	и не	31	42
3	не может	12	24
4	в его	24	22
5	в этом	22	20
6	в нем	19	20
7	точки зрения	19	19
8	может быть	24	18
9	никогда не	3	17
10	не только	15	16
11	как бы	19	15
12	но и	14	15
13	жизни и	2	15
14	как и	12	14
15	у достоевского	16	14
16	в самом	10	13
17	таким образом	12	11
18	к нему	6	11
19	прежде всего	7	11
20	в человеке	3	10
21	а не	22	10
22	еще не	5	9
23	он не	5	9
24	входит в	7	9
25	с точки	13	9
26	только в	10	9
27	для него	18	9
28	из них	1	9
29	в монологическом	5	8
30	с его	9	8
31	по отношению	8	8
32	достоевского не	12	8
33	не в	7	8
34	по себе	8	8
35	и его	14	8
36	как мы	4	8
37	с ним	5	8
38	в том	8	8
39	потому что	8	8
40	отношение к	2	8
41	в романах	7	8
42	отношению к	8	8
43	в котором	2	7
44	в сущности	5	7
45	в ней	2	7
46	и на	7	7
47	точка зрения	12	7
48	так сказать	4	7
49	их в	4	7
50	и с	4	7
51	с другими	7	7
52	том что	7	7
53	что он	8	7
54	и ее	2	7
55	вовсе не	7	7
56	друг друга	3	7
57	до конца	8	7
58	и следовательно	4	7
59	героя и	10	7
60	и потому	6	6
61	слово о	7	6
62	я не	3	6
63	он сам	3	6
64	но не	9	6
65	романах достоевского	5	6
66	конечно не	2	6
67	но в	7	6
68	не как	14	6
69	со своими	2	6
70	в своей	8	6
71	даже в	4	6
72	о нем	9	6
73	мире достоевского	7	6
74	в литературе	4	6
75	одного сознания	9	6
76	уже не	13	6
77	и их	1	6
78	в одном	10	6
79	у него	5	6
80	как раз	6	6
81	там где	10	6
82	и слово	3	6
83	дело идет	5	6
84	сознания и	5	6
85	что в	8	6
86	то же	14	5
87	за пределы	7	5
88	сама по	1	5
89	в одной	6	5
90	в своем	8	5
91	идей в	1	5
92	в целом	6	5
93	в себе	7	5
94	на его	2	5
95	достоевского как	9	5
96	зрения на	7	5
97	авторской позиции	1	5
98	полифонического романа	7	5
99	точку зрения	6	5
100	формообразующей идеологии	3	5
101	она не	7	5
102	в то	10	5
103	как не	8	5
104	достоевский в	6	5
105	идея может	4	5
106	в произведении	4	5
107	нам важна	2	5
108	герой достоевского	8	5
109	то что	15	5
110	романа в	3	5
111	человека в	4	5
112	что и	4	5
113	так как	6	5
114	что не	1	5
115	идеи в	9	5
116	более того	5	5
117	сказать что	3	5
118	так же	6	5
119	в точке	1	5
120	все это	6	5
