N	2gram	Ircho_Kome_1	FransuaR
1	и в	22	41
2	то есть	1	20
3	таким образом	8	19
4	в этом	3	15
5	как и	9	14
6	и все	3	14
7	то же	6	13
8	в этой	7	13
9	мы уже	1	12
10	в его	5	12
11	в себе	2	11
12	как мы	4	11
13	в том	11	11
14	прежде всего	5	11
15	так и	5	10
16	в то	10	10
17	никто не	1	10
18	все это	5	10
19	в своем	1	9
20	не в	6	9
21	же время	4	9
22	и его	8	9
23	в качестве	4	9
24	но и	11	9
25	что в	6	9
26	но в	4	8
27	в конце	6	8
28	то что	2	8
29	по существу	1	8
30	в нем	4	7
31	вовсе не	2	7
32	в них	3	7
33	как бы	1	7
34	и не	8	7
35	ни в	6	6
36	о том	8	6
37	только в	3	6
38	у него	3	6
39	в году	3	5
40	эпизоде с	1	5
41	как в	5	5
42	и к	1	5
43	не только	10	5
44	на этом	2	5
45	мы видели	2	5
46	точки зрения	4	5
47	того как	3	5
48	потому что	5	5
49	всего в	3	5
50	и это	1	5
51	в ней	1	5
52	к нему	2	5
53	до нас	5	5
54	и у	3	5
55	уже в	5	5
56	что и	4	5
57	вместе с	2	5
58	так же	3	5
59	и для	1	5
60	а в	6	5
61	к этому	4	5
62	место в	3	4
63	в сущности	2	4
64	и на	3	4
65	хотя и	3	4
66	целый ряд	1	4
67	что это	1	4
68	он не	3	4
69	но все	1	4
70	и с	3	4
71	на этой	1	4
72	том что	12	4
73	он дает	1	4
74	одном из	4	4
75	но он	2	4
76	одна из	2	4
77	ничего не	3	4
78	в образе	3	4
79	в последней	1	4
80	и здесь	2	4
81	после того	3	4
82	может быть	9	4
83	в более	3	4
84	было бы	2	4
85	мира в	1	4
86	к жизни	1	4
87	мира и	1	4
88	конце концов	4	4
89	все что	2	4
90	том числе	1	4
91	он может	1	3
92	из самых	1	3
93	той же	1	3
94	с ее	2	3
95	проявляется в	1	3
96	он был	2	3
97	во всех	1	3
98	совсем не	2	3
99	его к	1	3
100	и те	1	3
101	при этом	5	3
102	и по	6	3
103	связанные с	2	3
104	в мире	1	3
105	его в	3	3
106	несмотря на	4	3
107	во время	5	3
108	в их	4	3
109	захватывает и	1	3
110	в отношении	6	3
111	тем что	4	3
112	мы найдем	2	3
113	можно было	1	3
114	что у	2	3
115	иногда в	1	3
116	о нем	1	3
117	все его	1	3
118	нас в	2	3
119	это была	1	3
120	в форме	2	3
121	что он	6	3
122	поэтому и	1	3
123	из них	10	3
124	земли и	1	3
125	в одном	8	3
126	так как	4	3
127	в ряде	1	3
128	нового времени	5	3
129	для этой	1	3
130	не может	2	3
131	и потому	1	3
132	в той	1	3
133	в это	1	3
134	такой же	2	3
135	но это	2	3
136	в свою	2	3
137	не знает	1	3
138	которым он	1	3
139	того же	2	3
140	жизни и	1	3
141	и другие	1	3
142	и эта	1	3
143	это в	1	3
144	изобилия и	1	2
145	ту же	2	2
146	также и	1	2
147	мы здесь	1	2
148	на самом	1	2
149	и всем	1	2
150	здесь и	2	2
151	в доме	2	2
152	из всех	2	2
153	со всех	1	2
154	мы не	3	2
155	в которой	6	2
156	и новых	1	2
157	по адресу	14	2
158	он действует	1	2
159	и заставляет	1	2
160	и самого	2	2
161	еще не	2	2
162	в которых	1	2
163	в чем	3	2
164	а только	1	2
165	по отношению	3	2
166	отношение к	3	2
167	в течение	3	2
168	перед нами	1	2
169	говорит что	1	2
170	более или	1	2
171	вы думаете	1	2
172	но без	1	2
173	как он	1	2
174	и еще	3	2
175	и вот	4	2
176	человека в	1	2
177	значительной степени	1	2
178	что все	1	2
179	это было	1	2
180	себе все	1	2
181	с этим	1	2
182	далеко не	1	2
183	которой он	1	2
184	не мог	3	2
185	в этих	1	2
186	места в	1	2
187	во второй	3	2
188	в следующем	2	2
189	или менее	2	2
190	на всю	3	2
191	и сама	1	2
192	человек может	1	2
193	следовательно и	1	2
194	на землю	3	2
195	этом отношении	3	2
196	в области	2	2
197	не знаем	1	2
198	к тому	6	2
199	в каждой	1	2
200	всего этого	2	2
201	в себя	2	2
202	с самого	1	2
203	роль в	1	2
204	на том	1	2
205	на службу	1	2
206	особенно в	1	2
207	начала и	1	2
208	отсюда и	1	2
209	жизнь и	1	2
210	находится в	2	2
211	связанное с	1	2
212	а также	4	2
213	одного из	6	2
214	в значительной	1	2
215	и во	2	2
216	три раза	1	2
217	в отрыве	1	2
218	бы в	1	2
219	еще более	1	2
220	в лице	1	2
221	в самый	1	2
222	в литературе	1	2
223	того что	1	2
224	и новая	1	2
225	тот же	3	2
226	одной из	3	2
227	во времени	1	2
228	и ее	3	2
229	для всех	2	2
230	в большинстве	1	2
231	только на	1	2
232	же в	4	2
233	большинстве случаев	1	2
234	и других	7	2
235	к человеку	1	2
236	отношению к	3	2
237	в особенности	1	2
238	именно в	4	2
239	и др	1	2
240	в средней	1	2
241	до конца	2	2
242	его как	1	2
243	из которых	2	2
244	не осталось	1	2
245	по своему	3	2
246	в изображении	1	2
247	в данном	1	2
248	пародией на	3	2
249	те и	1	2
250	в первой	2	2
251	возникновения и	1	2
252	в состоянии	2	2
253	вокруг которого	1	2
254	которые были	1	2
255	они так	1	2
256	или в	2	2
257	в результате	4	2
258	у них	1	2
259	и как	3	2
260	с ним	1	2
261	ни было	2	2
262	отрыве от	1	2
263	нас не	1	2
264	во всяком	2	2
265	и наиболее	1	1
266	широкое распространение	1	1
267	одним из	1	1
268	к их	1	1
269	переходит к	1	1
270	сам по	1	1
271	тех же	2	1
272	между двумя	1	1
273	всем что	1	1
274	едва ли	7	1
275	по его	1	1
276	а как	1	1
277	именно к	1	1
278	почти все	1	1
279	свое завершение	1	1
280	время как	4	1
281	что иное	1	1
282	принадлежит к	2	1
283	бы ни	1	1
284	ему в	1	1
285	не остается	1	1
286	всех сторон	1	1
287	это время	2	1
288	иное как	1	1
289	быть в	1	1
290	к целому	1	1
291	сказать и	1	1
292	при жизни	1	1
293	но не	2	1
294	к которой	1	1
295	отличие от	2	1
