N	3gram	Voloshinov_1	Problema
1	по отношению к	2	19
2	не может быть	13	11
3	с точки зрения	20	6
4	в отличие от	5	5
5	в высшей степени	3	5
6	в его целом	1	5
7	и прежде всего	2	5
8	в большинстве случаев	3	5
9	с другой стороны	5	4
10	на самом деле	1	3
11	в самом деле	9	3
12	в этом смысле	2	3
13	бы то ни	8	3
14	можно было бы	2	3
15	в основе своей	1	3
16	может быть только	1	3
17	в применении к	1	3
18	с одной стороны	1	3
19	как мы увидим	1	3
20	то же время	3	3
21	в том что	3	3
22	в то же	3	3
23	тем не менее	2	3
24	и в нем	1	3
25	можно сказать что	3	2
26	не следует что	1	2
27	то же самое	3	2
28	со всех сторон	2	2
29	на первый план	2	2
30	совершенно независимо от	2	2
31	но и в	1	2
32	и не может	9	2
33	лишь там где	1	2
34	то ни было	8	2
35	не только в	1	2
36	не могут быть	2	2
37	одной из важнейших	2	2
38	так и в	1	2
39	точки зрения самого	1	2
40	той или иной	1	2
41	для того чтобы	3	2
42	в этом отношении	3	2
43	может войти в	1	1
44	именно в том	1	1
45	в начале главы	1	1
46	а между тем	1	1
47	в ее целом	3	1
48	точка зрения на	1	1
49	в других областях	1	1
50	совершенно еще не	2	1
51	в свою очередь	2	1
52	не есть вещь	1	1
53	познания должна опираться	1	1
54	подобно тому как	1	1
55	на ее почве	1	1
56	в настоящее время	6	1
57	и пр в	3	1
58	имеется в виду	1	1
59	с другими областями	1	1
60	и следовательно не	1	1
61	которое как мы	1	1
62	проникают друг друга	1	1
63	а следовательно и	1	1
64	до сих пор	8	1
65	именно то что	1	1
66	хотя бы и	1	1
67	до известной степени	1	1
68	сами по себе	1	1
69	а в этом	2	1
70	отнюдь не следует	1	1
71	познания художественного творчества	1	1
72	только на основе	1	1
73	на самом же	2	1
74	не было бы	1	1
75	следует что в	1	1
76	по аналогии с	1	1
77	с тем что	1	1
78	на логику и	1	1
79	или хотя бы	2	1
80	и не менее	1	1
81	ни в какой	1	1
82	могли бы быть	1	1
83	и потому в	1	1
84	может быть и	3	1
85	отнюдь не является	3	1
86	в значительной степени	1	1
87	принципиальный отказ от	1	1
88	в другом направлении	1	1
89	но в то	2	1
90	таким образом и	1	1
91	ни в один	1	1
92	смысле этого слова	2	1
93	в ней в	1	1
94	и должно быть	1	1
95	по отношению ко	1	1
96	звуковой стороны слова	1	1
97	в нашу задачу	3	1
98	который мог бы	1	1
99	и как бы	1	1
100	в нашем случае	1	1
101	в связи с	7	1
102	при этом условии	2	1
103	может быть понята	1	1
104	в этом направлении	1	1
105	в следующей главе	1	1
106	не должна быть	1	1
107	самом же деле	2	1
108	это находит свое	1	1
109	не чем иным	1	1
110	внутреннего и внешнего	3	1
111	из важнейших проблем	2	1
112	из всего сказанного	1	1
113	хотя бы только	1	1
114	а в том	1	1
115	в узком смысле	2	1
116	только при этом	2	1
117	таким образом в	1	1
118	в нем нет	2	1
119	чем иным как	1	1
120	всего сказанного нами	1	1
121	равно как и	1	1
122	и есть та	1	1
123	явление языка что	1	1
124	это и есть	2	1
125	дело идет о	1	1
126	и в самом	1	1
127	лежит не в	1	1
128	вопрос о том	2	1
129	психология познания должна	1	1
130	должна опираться на	5	1
131	язык в его	1	1
132	выходит за пределы	1	1
133	зрения не может	1	1
134	не может стать	1	1
135	оно может быть	1	1
136	не выходит за	1	1
137	в слове как	1	1
138	и как мы	1	1
139	в двух направлениях	1	1
140	и с точки	1	1
141	что язык в	1	1
142	ни один культурный	1	1
143	в другом случае	1	1
144	как мы уже	1	1
145	и быть не	1	1
146	к тому что	1	1
147	в первом случае	3	1
148	в особенности же	1	1
149	снова и снова	1	1
150	и между ними	1	1
151	выходят за пределы	1	1
152	во избежание недоразумений	1	1
153	на этот вопрос	3	1
154	является как бы	1	1
155	и в другом	1	1
156	вовсе не как	1	1
