N	2gram	Propp_Isto_6	slovoVRo
1	и в	26	41
2	в нем	8	30
3	и т	10	28
4	то есть	1	26
5	могут быть	3	19
6	во всех	1	17
7	не только	10	16
8	и не	10	16
9	точки зрения	1	16
10	но и	9	16
11	а не	2	15
12	то же	5	14
13	и на	12	14
14	в то	5	14
15	и его	7	14
16	может быть	11	14
17	и др	2	14
18	не может	6	14
19	в его	5	13
20	в этом	12	12
21	как бы	4	12
22	так и	5	11
23	язык и	1	10
24	все эти	8	9
25	таким образом	12	9
26	как в	6	8
27	но в	7	8
28	на его	4	8
29	как мы	4	8
30	в особенности	1	8
31	или в	3	8
32	прежде всего	4	8
33	отношение к	1	7
34	все же	8	7
35	в своей	3	7
36	не в	3	7
37	вовсе не	2	7
38	с ним	8	7
39	всех его	2	7
40	во всяком	2	7
41	того же	2	6
42	при этом	3	6
43	это не	4	6
44	в них	3	6
45	к своему	3	6
46	оно не	1	6
47	только в	5	6
48	и даже	1	6
49	а в	3	6
50	и к	1	5
51	он в	1	5
52	т д	8	5
53	далеко не	3	5
54	всяком случае	2	5
55	все это	1	5
56	в основе	1	5
57	со своим	1	5
58	к нему	1	5
59	как его	1	5
60	с другой	10	5
61	на своем	4	5
62	ту же	2	4
63	одним из	1	4
64	в ней	5	4
65	еще не	9	4
66	с его	4	4
67	перед нами	2	4
68	и наконец	3	4
69	не как	1	4
70	связанных с	1	4
71	и с	6	4
72	языка но	1	4
73	как и	5	4
74	и для	1	4
75	с ее	1	4
76	ничего не	2	4
77	все его	1	4
78	один из	3	4
79	ли он	1	4
80	с одной	7	4
81	одной стороны	7	4
82	там где	5	4
83	и формы	2	4
84	и от	3	4
85	кроме того	3	4
86	и часто	1	4
87	быть и	1	4
88	другой стороны	8	4
89	также и	1	3
90	почти всегда	3	3
91	в зависимости	1	3
92	эта форма	1	3
93	зависимости от	2	3
94	данном случае	3	3
95	в своем	2	3
96	более или	1	3
97	языка так	1	3
98	из этих	4	3
99	в себе	3	3
100	связанные с	1	3
101	вообще не	3	3
102	и сам	2	3
103	и может	1	3
104	его в	5	3
105	было бы	2	3
106	он не	2	3
107	или менее	1	3
108	и ее	3	3
109	от его	1	3
110	которые в	2	3
111	а иногда	1	3
112	она не	3	3
113	не могло	2	3
114	следовательно и	1	3
115	никогда не	13	3
116	и здесь	1	3
117	не могут	1	3
118	в других	4	3
119	к тому	2	3
120	и этим	5	3
121	образом в	1	3
122	но здесь	4	3
123	о том	7	3
124	переходит в	1	3
125	все время	2	3
126	в него	3	3
127	того что	2	3
128	в том	12	3
129	поэтому и	1	3
130	бы ни	1	3
131	в качестве	3	3
132	и других	3	3
133	его и	1	3
134	для него	1	3
135	так как	18	3
136	друг друга	1	3
137	у него	7	3
138	именно в	1	3
139	в свою	1	3
140	по всей	1	3
141	не было	3	3
142	в истории	1	3
143	с этим	2	3
144	в данном	3	3
145	и там	6	3
146	по существу	1	3
147	с этой	2	3
148	как только	3	3
149	вне себя	1	3
150	мы найдем	2	3
151	одной из	1	3
152	с ними	2	3
153	из этого	3	3
154	в свое	2	3
155	но эти	2	3
156	например в	7	2
157	связана с	3	2
158	в котором	1	2
159	оно было	1	2
160	мы уже	6	2
161	а как	1	2
162	мы не	6	2
163	же как	3	2
164	время как	3	2
165	они были	1	2
166	и то	3	2
167	в ее	1	2
168	но не	2	2
169	что они	2	2
170	сих пор	4	2
171	хотя и	1	2
172	от этого	3	2
173	в целом	1	2
174	сил в	1	2
175	и те	2	2
176	и по	4	2
177	на этом	1	2
178	одно и	1	2
179	те же	1	2
180	на все	1	2
181	был бы	1	2
182	том что	10	2
183	в эту	2	2
184	в этих	2	2
185	но он	2	2
186	и эти	5	2
187	без всяких	2	2
188	где нет	2	2
189	даже в	2	2
190	заставляет его	1	2
191	тому что	1	2
192	на один	1	2
193	из него	2	2
194	такая же	1	2
195	для нас	2	2
196	у нас	5	2
197	языке и	1	2
198	вокруг него	3	2
199	оно может	2	2
200	и о	1	2
201	то время	3	2
202	при всех	1	2
203	так в	6	2
204	на том	8	2
205	можно было	2	2
206	не с	1	2
207	в другом	1	2
208	одного из	1	2
209	можно сказать	2	2
210	а также	4	2
211	этот элемент	1	2
212	наконец в	1	2
213	предмета и	1	2
214	здесь не	2	2
215	мы видим	5	2
216	из многих	1	2
217	между тем	1	2
218	и тем	4	2
219	с которыми	1	2
220	так что	3	2
221	же и	1	2
222	уже не	7	2
223	если мы	1	2
224	в виде	6	2
225	или даже	1	2
226	характерно что	1	2
227	он весь	1	2
228	в одном	3	2
229	для того	1	2
230	именно как	1	2
231	до сих	4	2
232	не есть	2	2
233	с другом	1	2
234	а с	2	2
235	в определенных	1	2
236	а на	1	2
237	между этими	1	2
238	что все	1	2
239	связь с	11	2
240	в частности	3	2
241	так же	2	2
242	его как	1	2
243	других случаях	1	2
244	здесь оно	1	2
245	быть только	2	2
246	друг с	1	2
247	этом случае	6	2
248	того или	1	2
249	не является	1	2
250	одна из	2	2
251	такое понимание	2	2
252	у них	4	2
253	потому что	13	2
254	обстоит дело	1	2
255	между ними	1	2
256	сказать что	3	2
257	и эта	3	2
258	к этому	3	2
259	только он	2	1
260	что отношение	1	1
261	и через	3	1
262	тех же	1	1
263	и есть	1	1
264	и до	2	1
265	из его	2	1
266	не имеют	1	1
267	его не	2	1
268	тридевять земель	3	1
269	со всех	1	1
270	мы имеем	14	1
271	или наоборот	1	1
272	при анализе	1	1
273	что между	4	1
274	именно к	1	1
275	приводят к	3	1
276	но она	1	1
277	но даже	1	1
278	случае в	1	1
279	и он	4	1
280	всех сторон	1	1
281	который может	1	1
282	стоят на	1	1
283	он был	2	1
284	мы читаем	1	1
285	этот пример	1	1
286	нет так	1	1
287	могло быть	2	1
288	но как	4	1
289	силы и	1	1
290	не все	1	1
291	иногда и	1	1
292	а через	2	1
293	отличие от	1	1
294	или иное	3	1
295	в свои	2	1
296	которые не	1	1
297	в одной	2	1
298	стороны и	2	1
299	что как	1	1
300	то или	2	1
301	и где	1	1
302	в очень	4	1
303	целый ряд	2	1
304	его к	1	1
305	и раскрытии	1	1
306	в этот	1	1
307	к другому	1	1
308	так или	1	1
309	имеем в	4	1
310	еще далеко	1	1
311	в этой	2	1
312	и тот	1	1
313	лица и	1	1
314	на то	2	1
315	и если	1	1
316	в чужую	1	1
317	что она	3	1
318	задний план	1	1
319	от которого	1	1
320	за тридевять	3	1
321	не значит	1	1
322	к одному	1	1
323	жизнью и	1	1
324	тоже нет	1	1
325	формы его	1	1
326	него есть	1	1
327	есть еще	2	1
328	по аналогии	1	1
329	человека в	2	1
330	а затем	1	1
331	них не	1	1
332	здесь как	1	1
333	есть не	1	1
334	в свой	1	1
335	чаще всего	5	1
336	здесь у	1	1
337	в жизни	1	1
338	смерть и	2	1
339	в ином	6	1
340	ни в	2	1
341	но уже	1	1
342	о которых	1	1
343	ни одной	2	1
344	в многообразных	1	1
345	и разнообразие	1	1
346	несмотря на	1	1
347	мы видели	11	1
348	чем в	1	1
349	на этот	1	1
350	и некоторые	2	1
351	в один	1	1
352	и становится	1	1
353	об особом	1	1
354	но если	1	1
355	от своего	1	1
356	таким же	3	1
357	не столько	1	1
358	было очень	1	1
359	в которых	2	1
360	правда эта	1	1
361	обращение к	1	1
362	тем не	1	1
363	и более	1	1
364	только те	1	1
365	однако в	2	1
366	же мы	5	1
367	и вся	1	1
368	не менее	1	1
369	свое время	1	1
370	вне поля	1	1
371	правда в	1	1
372	ее с	1	1
373	к изучению	1	1
374	того чтобы	1	1
375	на котором	3	1
376	связанное с	1	1
377	к концу	3	1
378	по своей	1	1
379	людей и	2	1
380	его он	1	1
381	в стиле	1	1
382	не от	1	1
383	очень часто	5	1
384	есть только	1	1
385	единства в	1	1
386	отличается от	2	1
387	его с	3	1
388	например на	2	1
389	встречаются и	1	1
390	время он	1	1
391	должен быть	1	1
392	и это	8	1
393	живет на	2	1
394	помощи другого	1	1
395	сторону и	1	1
396	некоторые другие	2	1
397	на задний	1	1
398	же не	2	1
399	смерти в	2	1
400	приводит к	1	1
401	этим в	2	1
402	часто в	1	1
403	это только	1	1
404	наше внимание	1	1
405	жизнь и	1	1
406	если бы	3	1
407	для этого	1	1
408	со стороны	3	1
409	находится в	1	1
410	сводится к	2	1
411	слова из	1	1
412	и что	5	1
413	или на	1	1
414	в которое	2	1
415	там в	3	1
416	можно встретить	1	1
417	как у	2	1
418	это может	1	1
419	его губы	1	1
420	этих условий	1	1
421	на одном	1	1
422	что и	4	1
423	и только	3	1
424	ними и	1	1
425	может иметь	2	1
426	и могли	1	1
427	дня а	1	1
428	могла быть	1	1
429	дело с	1	1
430	через которую	1	1
431	те которые	1	1
432	в литературу	1	1
433	или же	2	1
434	именно на	2	1
435	своего собственного	1	1
436	из которого	1	1
437	есть в	1	1
438	от процесса	1	1
439	и они	2	1
440	не встречается	1	1
441	же служит	1	1
442	то у	1	1
443	сам он	1	1
444	у нее	1	1
445	к ним	1	1
446	и язык	1	1
447	но что	1	1
448	только с	1	1
449	случае не	1	1
450	не просто	1	1
451	от того	3	1
452	в форме	2	1
453	другие более	1	1
454	где в	1	1
455	между которыми	1	1
456	главное и	1	1
457	или иначе	1	1
458	о своем	1	1
459	в меньшей	1	1
460	поля зрения	1	1
461	текст в	1	1
462	человек может	1	1
463	что не	2	1
464	социальной жизни	1	1
465	месте и	1	1
466	может находиться	1	1
467	то и	2	1
468	он только	1	1
469	доступные нам	1	1
470	однако и	1	1
471	своем месте	1	1
472	как ни	1	1
473	долгое время	1	1
474	о чем	2	1
475	на эту	1	1
476	когда она	1	1
477	что мы	2	1
478	он и	2	1
479	вступает в	1	1
480	на смерть	1	1
481	вместе с	8	1
482	наталкивается на	2	1
483	человек имеет	1	1
484	относятся к	1	1
485	книге о	2	1
486	этого момента	1	1
487	из видов	1	1
488	проходит мимо	1	1
489	в уже	2	1
490	в это	4	1
491	этого слова	1	1
492	эти два	2	1
493	аналогии с	1	1
494	и нет	1	1
495	но это	4	1
496	новые и	1	1
497	между прочим	1	1
498	его становления	1	1
499	которые были	1	1
500	например у	3	1
501	с большой	1	1
502	но с	1	1
503	на одной	1	1
504	в более	6	1
505	которых он	2	1
506	этому миру	1	1
507	живет и	1	1
508	тем более	1	1
509	очень распространено	1	1
510	своем пути	2	1
511	о котором	2	1
512	от них	1	1
513	от него	3	1
514	наблюдения над	1	1
515	находит свое	1	1
516	бы в	1	1
517	на языке	1	1
518	развития этого	1	1
519	же в	1	1
520	все попытки	1	1
521	есть уже	1	1
522	городов и	1	1
523	не знает	1	1
524	состоит из	1	1
525	равно как	1	1
526	в последнем	2	1
