N	3gram	Bakhtin_Fr_7	StatiiOP
1	в том что	3	17
2	о том что	1	11
3	с точки зрения	3	8
4	можно было бы	2	8
5	в этом отношении	2	7
6	на самом деле	1	6
7	в данном случае	1	6
8	во всяком случае	1	6
9	дело в том	2	4
10	то же время	9	4
11	не только в	1	4
12	так например в	1	4
13	так и в	3	4
14	нужно сказать что	1	4
15	в то же	9	4
16	по отношению к	2	3
17	в применении к	1	3
18	и в этом	1	3
19	ничего общего с	1	3
20	и в самом	1	3
21	за то что	3	3
22	в свое время	2	2
23	в том числе	4	2
24	и в том	1	2
25	в той же	1	2
26	но и в	1	2
27	что в нем	1	2
28	том числе и	2	2
29	точки зрения их	1	2
30	то обстоятельство что	1	2
31	но в то	3	2
32	это прежде всего	2	2
33	имеет ничего общего	1	2
34	тем что в	1	2
35	не имеет ничего	1	2
36	а также и	1	2
37	то что в	2	2
38	по этому поводу	1	2
39	тем более что	1	2
40	как и в	2	2
41	к каждой его	1	1
42	потому что он	1	1
43	в одном из	1	1
44	что в слове	1	1
45	как и во	1	1
46	в этом смысле	1	1
47	в том и	1	1
48	свидетельствует о том	1	1
49	в том же	1	1
50	ведь это не	1	1
51	в первой книге	1	1
52	то что тот	1	1
53	истории как и	1	1
54	на этот вопрос	1	1
55	и так называемая	1	1
56	в это время	1	1
57	о том как	2	1
58	содержит в себе	1	1
59	вот это место	1	1
60	и в отношении	1	1
61	и по отношению	1	1
62	и то обстоятельство	1	1
63	то что было	1	1
64	и во всей	1	1
65	нет никаких оснований	1	1
66	на той же	1	1
67	проявляется в том	1	1
68	не трудно видеть	1	1
69	таким образом в	1	1
70	что и у	2	1
71	притом не в	1	1
72	ни для кого	1	1
73	того как он	2	1
74	друг от друга	1	1
75	что все уже	1	1
76	после того как	4	1
77	так что в	1	1
78	не знает и	1	1
79	и это не	1	1
80	и не в	1	1
81	в конце концов	4	1
82	со всеми его	1	1
