N	3gram	Losev_Prob_4	Problemy
1	с точки зрения	11	13
2	в этом смысле	3	10
3	в то же	2	9
4	в том что	8	6
5	в зависимости от	3	5
6	в романах достоевского	1	5
7	в конце концов	1	5
8	на самом деле	3	4
9	том что он	1	4
10	как раз и	1	3
11	и т п	1	3
12	сами по себе	2	3
13	потому что она	2	3
14	это не значит	1	3
15	во всяком случае	4	3
16	само по себе	1	3
17	с другой стороны	6	3
18	но все же	1	2
19	до сих пор	1	2
20	и не может	1	2
21	и в то	1	2
22	хотя бы и	2	2
23	бы то ни	1	2
24	только то что	1	2
25	и не служит	1	2
26	в данном случае	5	2
27	не только в	4	2
28	по себе еще	1	2
29	то перед нами	2	2
30	в самой структуре	1	2
31	можно было бы	4	2
32	именно потому что	1	2
33	себе еще не	1	2
34	другой стороны и	1	1
35	относится к области	1	1
36	как и его	1	1
37	что в результате	1	1
38	потому что он	2	1
39	необходимо заметить что	1	1
40	а следовательно и	1	1
41	хотя и не	2	1
42	же как и	1	1
43	нет и в	1	1
44	дело в том	1	1
45	тем что оно	1	1
46	в свою очередь	1	1
47	в нем и	1	1
48	тем или другим	1	1
49	как нам кажется	1	1
50	то же самое	6	1
51	нам кажется что	1	1
52	что же касается	1	1
53	то и другое	3	1
54	они вовсе не	1	1
55	и в других	2	1
56	за их пределы	1	1
57	из которых ни	1	1
58	в себе и	2	1
59	сохранить за собой	1	1
60	в этом произведении	1	1
61	то что в	1	1
62	достоевского не только	1	1
63	несмотря на свою	1	1
64	может быть лишь	1	1
65	точно так же	3	1
66	что весь этот	1	1
67	почти никогда не	1	1
68	по крайней мере	6	1
69	всяком случае не	1	1
70	и весь мир	2	1
71	есть то что	1	1
72	так и в	1	1
73	и в частности	2	1
74	и остался бы	1	1
75	то время как	2	1
76	так же как	1	1
77	как мы сказали	1	1
78	то ни было	1	1
79	на первый взгляд	1	1
80	тех или иных	3	1
81	в самой жизни	1	1
82	как будто бы	2	1
83	в известном смысле	1	1
84	утверждения или отрицания	1	1
85	но не всякий	2	1
86	не в том	1	1
87	смысле как мы	1	1
88	не тем что	1	1
89	но именно в	1	1
90	как бы оно	1	1
91	в себе все	1	1
92	этой точки зрения	1	1
93	и во всяком	3	1
94	о том что	3	1
95	того или иного	3	1
96	а в том	1	1
97	достоевский прежде всего	1	1
98	более или менее	2	1
99	друг к другу	1	1
100	по сравнению с	1	1
101	по себе а	1	1
102	мы видим и	1	1
103	крайней мере для	2	1
104	не была бы	1	1
105	имеем в виду	3	1
106	заключается в том	2	1
107	в то время	2	1
108	это и есть	1	1
109	и независимо от	2	1
110	вовсе не как	1	1
111	и в логике	1	1
112	другой и в	1	1
113	с самого начала	1	1
114	не только не	4	1
115	друг друга но	1	1
116	выходит за пределы	1	1
117	в настоящее время	1	1
118	мы имеем в	1	1
119	что это не	1	1
120	к тому что	1	1
121	конечно не в	1	1
122	было бы сказать	1	1
123	весь этот мир	1	1
124	так всегда и	1	1
125	сама по себе	2	1
126	это не только	1	1
127	для того чтобы	2	1
128	или лучше сказать	1	1
129	и только в	2	1
130	и т д	3	1
131	новое отношение к	1	1
