N	2gram	Vygotskiy__4	Narrotol
1	не только	7	31
2	но и	3	27
3	и не	13	23
4	при этом	2	19
5	может быть	22	15
6	в частности	4	14
7	как и	5	13
8	а не	6	13
9	а в	4	13
10	в этом	28	12
11	только в	4	12
12	и в	33	11
13	и его	5	10
14	такого рода	1	10
15	то есть	13	9
16	времени и	2	9
17	во времени	1	9
18	то что	44	9
19	то же	9	8
20	представляет собой	2	8
21	иначе говоря	2	8
22	не может	10	8
23	в том	21	8
24	со стороны	2	8
25	в рассказе	8	8
26	но в	2	7
27	том что	22	7
28	если бы	10	7
29	на протяжении	1	7
30	у него	6	7
31	и он	3	6
32	в самом	12	6
33	не в	2	6
34	в этой	9	6
35	в себе	6	6
36	тому же	3	6
37	об этом	4	6
38	к тому	12	6
39	в его	10	6
40	как бы	25	6
41	один из	2	6
42	как раз	9	6
43	или в	1	6
44	а также	1	6
45	жизни и	4	6
46	между двумя	2	5
47	и на	5	5
48	перед нами	6	5
49	рассказа в	3	5
50	так и	3	5
51	точки зрения	6	5
52	в своей	4	5
53	тем самым	3	5
54	потому что	24	5
55	событие в	2	5
56	на другой	1	5
57	можно сказать	2	5
58	точка зрения	2	5
59	действующих лиц	1	5
60	столь же	2	5
61	в первом	1	4
62	еще не	1	4
63	с его	2	4
64	но не	3	4
65	как в	3	4
66	все же	5	4
67	из этих	2	4
68	в нем	7	4
69	в мире	3	4
70	из них	4	4
71	по себе	9	4
72	данного рассказа	1	4
73	в одном	3	4
74	в то	3	4
75	одна из	4	4
76	не по	2	4
77	того чтобы	22	4
78	никогда не	5	4
79	в сознании	1	4
80	что на	1	4
81	в ней	6	4
82	так в	1	4
83	что у	4	4
84	о том	20	4
85	внимание на	2	4
86	же время	2	4
87	к нему	1	4
88	того что	4	4
89	для него	1	4
90	слова в	1	4
91	прежде всего	2	4
92	матери и	1	4
93	и конца	1	4
94	однако и	1	4
95	или не	1	4
96	и состоит	1	4
97	речь идет	3	3
98	также и	2	3
99	и то	2	3
100	самом деле	12	3
101	идет о	3	3
102	едва ли	2	3
103	мы имеем	2	3
104	мы не	5	3
105	он сам	1	3
106	но как	1	3
107	в своем	7	3
108	и как	5	3
109	в целом	5	3
110	в нашем	1	3
111	он не	11	3
112	для того	23	3
113	подобно тому	1	3
114	и с	2	3
115	это не	6	3
116	начала и	1	3
117	в жизни	4	3
118	еще раз	3	3
119	и ее	2	3
120	их в	3	3
121	но они	1	3
122	в русской	2	3
123	о них	2	3
124	как будто	8	3
125	у нас	4	3
126	начиная с	1	3
127	и о	4	3
128	о ней	2	3
129	сводится к	2	3
130	о нем	4	3
131	в конечном	1	3
132	между тем	1	3
133	что он	20	3
134	по отношению	1	3
135	могло бы	3	3
136	представляют собой	1	3
137	именно в	2	3
138	не было	3	3
139	повествования и	2	3
140	как это	14	3
141	тому как	2	3
142	исходя из	4	3
143	быть не	2	3
144	но для	1	3
145	это уже	1	3
146	не является	2	3
147	и все	12	3
148	отношению к	1	3
149	что в	21	3
150	а о	1	2
151	тем же	1	2
152	мать и	2	2
153	событие это	1	2
154	и для	3	2
155	в сущности	6	2
156	в чем	1	2
157	события в	3	2
158	чем это	1	2
159	если в	1	2
160	в зеркале	1	2
161	во сне	1	2
162	в той	3	2
163	что касается	2	2
164	та же	3	2
165	раз в	7	2
166	нам как	1	2
167	на две	2	2
168	на то	10	2
169	не могла	1	2
170	так сказать	1	2
171	слово это	1	2
172	о смерти	5	2
173	и еще	1	2
174	и вот	6	2
175	не будет	4	2
176	говорил о	1	2
177	это было	4	2
178	в этих	1	2
179	рассказа о	1	2
180	сих пор	3	2
181	она не	3	2
182	не имеет	2	2
183	дело в	1	2
184	казалось бы	5	2
185	ничего не	2	2
186	как она	10	2
187	и является	2	2
188	связи с	2	2
189	ни о	1	2
190	же самое	6	2
191	как мы	4	2
192	с ее	3	2
193	свою очередь	1	2
194	другой стороны	2	2
195	в пределах	3	2
196	что может	3	2
197	она была	1	2
198	с ним	5	2
199	то они	1	2
200	никак не	6	2
201	до сих	3	2
202	один голос	1	2
203	с другой	2	2
204	это была	1	2
205	и только	7	2
206	от этих	4	2
207	же в	1	2
208	дело с	3	2
209	всяком случае	3	2
210	себя в	4	2
211	только на	1	2
212	до конца	7	2
213	его и	2	2
214	сами по	3	2
215	в конце	8	2
216	мы можем	5	2
217	в особенности	1	2
218	и даже	1	2
219	о своей	1	2
220	в результате	2	2
221	она в	1	2
222	на ее	2	2
223	или просто	1	2
224	что не	4	2
225	героя и	2	2
226	а на	2	2
227	только от	1	2
228	что мы	6	2
229	вместе с	8	2
230	к его	1	2
231	по своим	1	2
232	да и	3	2
233	слов в	2	2
234	человека который	1	2
235	о его	1	2
236	и действия	1	2
237	к двум	1	2
238	в связи	1	2
239	и от	2	2
240	которая в	1	2
241	хотя бы	2	2
242	только что	15	2
243	к ее	1	2
244	жизни в	1	2
245	сказать что	13	2
246	в свою	1	2
247	в таком	4	2
248	во всяком	3	2
249	бы перед	1	1
250	как все	4	1
251	через месяц	1	1
252	говоря о	1	1
253	и т	6	1
254	рассказ об	1	1
255	же как	3	1
256	три слова	1	1
257	не остается	1	1
258	сам по	2	1
259	на самом	6	1
260	выкинуть из	1	1
261	в стороне	1	1
262	это и	5	1
263	и есть	4	1
264	ему что	1	1
265	и которому	1	1
266	и до	3	1
267	сам автор	2	1
268	что видит	1	1
269	мы уже	5	1
270	например в	3	1
271	полагает что	5	1
272	нами был	1	1
273	еще можно	1	1
274	в первый	3	1
275	он как	1	1
276	от хронологической	1	1
277	что иное	1	1
278	принадлежит к	2	1
279	и другая	1	1
280	построена таким	1	1
281	из того	1	1
282	слова о	1	1
283	событий и	3	1
284	но даже	1	1
285	мы и	1	1
286	из которых	3	1
287	ни единой	1	1
288	иное как	1	1
289	быть в	1	1
290	обращении с	1	1
291	бы то	2	1
292	тем как	1	1
293	природы и	1	1
294	могло быть	1	1
295	видит в	3	1
296	мы будем	5	1
297	не то	4	1
298	перед глазами	1	1
299	значение и	1	1
300	не все	2	1
301	а он	1	1
302	человеческих отношений	1	1
303	событий а	1	1
304	же мало	1	1
305	и я	1	1
306	что именно	3	1
307	с этим	5	1
308	о жизни	1	1
309	что ее	2	1
310	в полном	1	1
311	мы тем	1	1
312	когда он	7	1
313	целый ряд	5	1
314	и наконец	2	1
315	и к	2	1
316	в действительности	2	1
317	это то	3	1
318	со своей	1	1
319	нарастало и	1	1
320	действия и	2	1
321	в которой	4	1
322	из жизни	1	1
323	что это	13	1
324	не понимает	2	1
325	бы не	2	1
326	будто к	1	1
327	ни одна	1	1
328	к своей	3	1
329	что автор	4	1
330	он думает	1	1
331	рассмотрим в	1	1
332	мысленным взором	1	1
333	что даже	1	1
334	не годится	1	1
335	но ведь	1	1
336	женой а	1	1
337	как он	5	1
338	заключительной сцены	1	1
339	и тревогой	1	1
340	что она	10	1
341	главным образом	1	1
342	т д	2	1
343	имело бы	1	1
344	как с	1	1
345	однако он	1	1
346	в корне	1	1
347	новое и	1	1
348	друг с	4	1
349	какой бы	3	1
350	его от	1	1
351	так например	4	1
352	к такого	1	1
353	перед мысленным	1	1
354	в нее	2	1
355	именно это	1	1
356	таким образом	13	1
357	но все	2	1
358	в одну	1	1
359	то ни	1	1
360	могла бы	4	1
361	связей в	1	1
362	уже знаем	3	1
363	что произошло	1	1
364	той же	4	1
365	них не	1	1
366	его в	3	1
367	деле в	1	1
368	персонажей и	1	1
369	например с	1	1
370	действий и	1	1
371	но уже	1	1
372	он восклицает	1	1
373	далеко не	3	1
374	в ее	2	1
375	с тем	4	1
376	одна и	2	1
377	обозначить как	1	1
378	в не	1	1
379	и было	1	1
380	в один	1	1
381	нисколько не	5	1
382	бы место	1	1
383	во время	6	1
384	два слова	1	1
385	этой связи	1	1
386	казалось что	1	1
387	указывает и	1	1
388	смерть как	1	1
389	этих единиц	1	1
390	в котором	2	1
391	с точки	4	1
392	в их	2	1
