N	4gram	Bakhtin_Pr_3	Problemy
1	в то же время	12	10
2	себе и своему предмету	4	5
3	к себе самому и	4	4
4	в той или иной	2	4
5	но на самом деле	4	4
6	но в то же	3	4
7	себе самому и к	4	4
8	вы думаете что я	3	3
9	мы уже говорили что	2	3
10	одно и то же	1	3
11	в отношении к другому	3	3
12	бы то ни было	4	3
13	и для себя самого	3	3
14	исповеди человека из подполья	3	3
15	самому и к другому	3	3
16	то же время не	2	3
17	каким прежде хотел казаться	2	2
18	и подло выводить все	2	2
19	той или иной форме	1	2
20	подполья не только слово	2	2
21	было глупее хотя чего	2	2
22	мне все равно если	2	2
23	вам господа что я	2	2
24	на рынок после стольких	2	2
25	теперь на рынок после	2	2
26	свой тон и свой	1	2
27	идет лишь о выборе	2	2
28	стыжусь всего этого и	2	2
29	вам скверно слушать мои	2	2
30	было вовсе не дурно	2	2
31	скверно слушать мои подленькие	2	2
32	тому же поверьте что	2	2
33	впрочем уверяю вас мне	2	2
34	которых я сам признался	2	2
35	признался отчего же подло-с?	2	2
36	это было глупее хотя	2	2
37	скверно вот я вам	2	2
38	же поверьте что у	2	2
39	хотя чего бы то	2	2
40	а между тем совсем	2	2
41	еще скверней руладу сделаю	2	2
42	рынок после стольких упоений	2	2
43	к запискам из подполья	2	2
44	человек и прежде всего	2	2
45	кажется а впрочем уверяю	2	2
46	не обращает на них	2	2
47	гимнами почти совпадает с	2	2
48	к тому же поверьте	2	2
49	подло выводить все это	2	2
50	чего бы то ни	2	2
51	не кажется ли вам	2	2
52	рядом с гимнами вместе	2	2
53	что я теперь в	1	2
54	отчего же подло-с? неужели	2	2
55	уж теперь не герой	2	2
56	я вам сейчас еще	2	2
57	подленькие стоны? ну так	2	2
58	диалогически обращен к герою	1	2
59	в его внутреннюю речь	2	2
60	другим на тему о	2	2
61	сейчас еще скверней руладу	2	2
62	во внутренний диалог ивана	2	2
63	вам это кажется а	2	2
64	глупее хотя чего бы	2	2
65	пробиться к себе самому	2	2
66	и слез в которых	2	2
67	уверен что вам это	2	2
68	с другим на тему	2	2
69	вот я вам сейчас	2	2
70	вносит во внутренний диалог	1	2
71	что я стыжусь всего	2	2
72	почти совпадает с ними	2	2
73	его отношение к себе	2	2
74	как мы уже говорили	1	2
75	равно если и кажется	2	2
76	слушать мои подленькие стоны?	2	2
77	не может до конца	2	2
78	же подло-с? неужели вы	2	2
79	я для вас уж	2	2
80	отношением к себе самому	2	2
81	кажется ли вам господа	2	2
82	и свой последний смысл	1	2
83	убил отца не ты	2	2
84	и что все это	2	2
85	диалог с самим собою	1	2
86	в которых я сам	2	2
87	в его внутренней речи	2	2
88	на самом деле оно	1	2
89	что он в сущности	2	2
90	я стыжусь всего этого	2	2
91	лишь обращаться к нему	2	2
92	вам сейчас еще скверней	2	2
93	что вам это кажется	2	2
94	а просто гаденький человек	2	2
95	диалогическим отношением к себе	2	2
96	герой скрывает от себя	2	2
97	после стольких упоений и	2	2
98	так пусть скверно вот	2	2
99	все это было глупее	2	2
100	никогда тебе не прощу	1	2
101	кой-что было вовсе не	2	2
102	между тем совсем другое	2	2
103	совпадает с ними а	2	2
104	в пределах одного сознания	1	2
105	то ни было в	2	2
106	скажете что пошло и	2	2
107	из подполья не только	2	2
108	исповедь ставрогина как и	2	2
109	всего этого и что	2	2
110	достоевского как мы уже	1	2
111	было в вашей господа	2	2
112	не герой каким прежде	2	2
113	человек непривлекательный я человек	2	2
114	слез в которых я	2	2
115	вы скажете что пошло	2	2
116	слова в отношении к	2	2
117	злой человек непривлекательный я	2	2
118	я теперь в чем-то	1	2
119	просто гаденький человек шенапан	2	2
120	подло-с? неужели вы думаете	2	2
121	диалога с самим собой	2	2
122	теперь не герой каким	2	2
123	это кажется а впрочем	2	2
124	сводится к тому чтобы	2	2
125	на протяжении всего романа	2	2
126	вас уж теперь не	2	2
127	упоений и слез в	2	2
128	уверяю вас мне все	2	2
129	мои подленькие стоны? ну	2	2
130	ними а между тем	2	2
131	и сам знаю что	2	2
132	по замыслу достоевского и	2	2
133	этого и что все	2	2
134	сам признался отчего же	2	2
135	той или иной степени	1	2
136	у человека из подполья	2	2
137	делает свое слово о	2	2
138	ты сам знаешь кто	2	2
139	у меня кой-что было	2	2
140	его за живое и	1	2
141	пошло и подло выводить	2	2
142	казаться а просто гаденький	2	2
143	мы можем сказать что	1	2
144	в такой же степени	2	2
145	ну так пусть скверно	2	2
146	тон и свой последний	1	2
147	что пошло и подло	2	2
148	а впрочем уверяю вас	2	2
149	для вас уж теперь	2	2
150	того что он в	2	2
151	что все это было	2	2
152	господа что я теперь	2	2
153	дело идет лишь о	2	2
154	думаете что я стыжусь	2	2
155	от себя то что	2	2
156	стольких упоений и слез	2	2
157	уж не кажется ли	2	2
158	прежде хотел казаться а	2	2
159	я злой человек непривлекательный	2	2
160	ни было в вашей	2	2
161	герой каким прежде хотел	2	2
162	я сам признался отчего	2	2
163	и в слове о	2	2
164	ли вам господа что	2	2
165	что у достоевского нет	2	2
166	и в то же	5	2
167	неужели вы думаете что	2	2
168	поверьте что у меня	2	2
169	вовсе не дурно составлено	2	2
170	слово героя и слово	2	2
171	что у меня кой-что	2	2
172	довлеющее себе и своему	2	2
173	с самим собой и	1	2
174	вас мне все равно	2	2
175	и к тому же	2	2
176	стоны? ну так пусть	2	2
177	не в личном смысле	1	2
178	с ними а между	2	2
179	свое слово о себе	2	2
180	хотел казаться а просто	2	2
181	все равно если и	2	2
182	пусть скверно вот я	2	2
183	я уверен что вам	2	2
184	меня кой-что было вовсе	2	2
185	которое не вмешиваясь во	1	1
186	взаимоотношения говорящих хотя конечно	1	1
187	не ты твердо повторил	1	1
188	вы как бы любуетесь	1	1
189	будет оно благородное выразительное	1	1
190	обращается на ты и	1	1
191	он оказывается слабой пассивной	1	1
192	смятение ее подымают несут	1	1
193	другого ибо его основные	1	1
194	образом весь стиль повести	1	1
195	зависимости от него и	1	1
196	других голосов сочетать его	1	1
197	количество их данное с	1	1
198	в реальном голосе мышкина	1	1
199	причина неуспеха двойника весь	1	1
200	своему смыслу слово с	1	1
201	одна группа мышкин настасья	1	1
202	во всем мышкиным но	1	1
203	и это вовсе не	1	1
204	и духовных исканий и	1	1
205	литературные мечты герой из	1	1
206	содержание его исповеди независимость	1	1
207	разрешением его собственного вопроса	1	1
208	появляется в его произведениях	1	1
209	бесчувственностью которой в вас	1	1
210	в позднейших произведениях не	1	1
211	всех отношениях но и	1	1
212	предложение так чтобы в	1	1
213	не принесет стонами лучше	1	1
214	представить в виде например	1	1
215	увеличивается еще оттого что	1	1
216	его женщину и даже	1	1
217	выражении этой боли выражении	1	1
218	лишает его самостоятельности и	1	1
219	всяком случае в подчинении	1	1
220	и мир природа общество	1	1
221	герою говорящий как бы	1	1
222	версилова особенно резок и	1	1
223	введена прямо преломленная в	1	1
224	оправу основная схема диалога	1	1
225	на других для себя	1	1
226	подполья невозможно ибо такое	1	1
227	дням и ночам и	1	1
228	тоном и акцентом при	1	1
229	что в двойнике второй	1	1
230	это ведь дьявол смущал	1	1
231	петербургская поэма по крайней	1	1
232	сочетается с его диалогом	1	1
233	всегда рассказ без перспективы	1	1
234	оно полемизирует не только	1	1
235	если б и другого	1	1
236	мечтала? это ты прав	1	1
237	все не умолкает все	1	1
238	этот собор и лепетала	1	1
239	настойчиво я все знаю	1	1
240	человек больной но тотчас	1	1
241	гане и рогожину и	1	1
242	молчи соня я совсем	1	1
243	речах самого зосимы после	1	1
244	как самоубийство не удалось	1	1
245	он кается в маске	1	1
246	слова довлеющего себе и	1	1
247	шенапан ну так пусть	1	1
248	нее он снова показывает	1	1
249	я вам скажу кто	1	1
250	что они на самом	1	1
251	функции в произведениях достоевского	1	1
252	он мог бы иначе	1	1
253	материала но иногда они	1	1
254	между двумя голосами я	1	1
255	внимательнее ибо в нем	1	1
256	также повторяют слова и	1	1
257	говорит с ними так	1	1
258	рассказ в его целом	1	1
259	случая из братьев карамазовых	1	1
260	там где говорит о	1	1
261	его понимал достоевский можно	1	1
262	стоны его становятся какие-то	1	1
263	скашивает глаза в сторону	1	1
264	или на третий день	1	1
265	и даже творца мирового	1	1
266	раз в братьях карамазовых	1	1
267	всех больше в виду	1	1
268	мы уже дошли до	1	1
269	в нем сущность диалоговедения	1	1
270	акцентом при этом каждое	1	1
271	и рогожин одна группа	1	1
272	бесконечный диалог где одна	1	1
273	голядкина сам являлся лишь	1	1
274	которому бродил человек из	1	1
275	обступили и сказали ему	1	1
276	самим по себе и	1	1
277	раскрывается собственно уже в	1	1
278	достигал различными путями пародии	1	1
279	всеопределяющим влиянием чужого слова	1	1
280	явная определяющая содержание речи	1	1
281	о себе нарочито безобразным	1	1
282	подполья хочет показать что	1	1
283	часто просто срывается твердого	1	1
284	знаком вследствие этого прозаизм	1	1
285	великого покаяния сего заключается	1	1
286	речь героя начинает корчиться	1	1
287	поэмы двойник вот основное	1	1
288	внутренней речи всех этих	1	1
289	достоевского даже для мышкина	1	1
290	приведенный нами полемический выпад	1	1
291	признаться в преступлении зачем	1	1
292	отношению к чужому сознанию	1	1
293	строй здесь определяется не	1	1
294	как дурная бесконечность его	1	1
295	вселенной а ее несут	1	1
296	же происходило на озере	1	1
297	исповедываюсь перед всем народом	1	1
298	определение человека непосредственно обусловливает	1	1
299	я хотел тебе только	1	1
300	речь же внутри рассказа	1	1
301	его нельзя делая его	1	1
302	самому преступлению и ставрогинской	1	1
303	только слово с оглядкой	1	1
304	покупающий ее рогожин и	1	1
305	категорию и прежде всего	1	1
306	например в том что	1	1
307	каждый из них интимно	1	1
308	общения с ним диалогически	1	1
309	внутренней бесконечности но довольно	1	1
310	фразу ибо нормальная фраза	1	1
311	предвосхищаемых реплик та же	1	1
312	он сам мог бы	1	1
313	и тотчас же решается	1	1
314	требуемое оправдание другим сливается	1	1
315	дивана вдоль стены от	1	1
316	но я хочу чтобы	1	1
317	все будет одно другого	1	1
318	ничего-то вы не понимаете	1	1
319	запретишь? а право какое	1	1
320	еще в ослабленной форме	1	1
321	с другой стороны внутренний	1	1
322	мне показалось до крайности	1	1
323	от стола до печки	1	1
324	как другого ибо его	1	1
325	убил да себе самому	1	1
326	время перед его глазами	1	1
327	и слово рассказа в	1	1
328	не может но и	1	1
329	продолжает количество выписок можно	1	1
330	становятся реже но все	1	1
331	себе самом сплетается и	1	1
332	ответственность автора а так	1	1
