N	2gram	Losev_Prob_3	Formalny
1	и в	44	38
2	в этом	17	27
3	может быть	28	23
4	и его	5	21
5	таким образом	9	20
6	и не	35	20
7	в самом	3	16
8	не в	13	15
9	прежде всего	3	15
10	и т	13	14
11	не может	7	14
12	в нем	9	13
13	связи с	8	13
14	но и	10	13
15	в пределах	1	12
16	языка и	4	12
17	с тем	5	11
18	в том	21	11
19	языка как	1	11
20	вовсе не	37	11
21	с другими	3	10
22	в его	9	10
23	в связи	7	10
24	не только	14	9
25	при этом	4	9
26	и с	9	9
27	как и	10	9
28	в процессе	2	9
29	самом деле	3	8
30	отнюдь не	10	8
31	все же	6	8
32	точки зрения	5	8
33	так и	10	8
34	что и	9	8
35	тем что	4	8
36	в первом	1	7
37	как мы	8	7
38	лишь в	1	7
39	по себе	25	7
40	для него	3	7
41	в своей	5	7
42	с точки	2	7
43	язык и	1	7
44	во втором	1	7
45	уже не	7	7
46	не могут	1	7
47	по существу	2	7
48	слова и	3	7
49	что в	8	7
50	художественного произведения	14	6
51	и ее	3	6
52	в ней	5	6
53	в истории	1	6
54	все эти	7	6
55	в этой	3	6
56	то же	13	6
57	было бы	8	6
58	он не	8	6
59	в их	2	6
60	могут быть	2	6
61	в языке	1	6
62	все время	1	6
63	только в	19	6
64	как такового	1	6
65	то что	23	6
66	не было	5	6
67	вместе с	2	6
68	а не	18	6
69	как раз	8	6
70	в результате	2	6
71	истории литературы	1	6
72	хотя бы	3	6
73	а в	5	6
74	это и	7	5
75	должна быть	1	5
76	говорить о	3	5
77	всего этого	1	5
78	во всех	2	5
79	т д	13	5
80	в слове	2	5
81	в то	9	5
82	в основе	2	5
83	ни о	3	5
84	если бы	3	5
85	и только	6	5
86	что он	9	5
87	всяком случае	6	5
88	если мы	16	5
89	и речи	1	5
90	именно в	2	5
91	с этим	2	5
92	что же	8	5
93	и для	2	5
94	бы в	2	5
95	или иного	3	5
96	во всяком	9	5
97	здесь и	3	4
98	литературы и	2	4
99	что оно	2	4
100	в сторону	1	4
101	что они	5	4
102	независимо от	1	4
103	как в	5	4
104	и к	6	4
105	как таковое	1	4
106	не как	1	4
107	его от	1	4
108	от нее	1	4
109	как они	1	4
110	входит в	1	4
111	мы видели	2	4
112	не столько	2	4
113	раз и	4	4
114	как о	5	4
115	ничего не	3	4
116	к тому	3	4
117	здесь не	8	4
118	в дальнейшем	1	4
119	того или	6	4
120	каждый элемент	1	4
121	в теории	1	4
122	но в	12	4
123	чем он	2	4
124	что не	1	4
125	за счет	2	4
126	из них	2	4
127	так как	9	4
128	даже и	16	4
129	и даже	14	4
130	другой стороны	5	4
131	там где	1	4
132	мы говорим	4	4
133	как бы	9	4
134	совершенно не	4	4
135	оно не	1	4
