1	о том что	5	9
2	то же время	4	8
3	в то же	3	8
4	по отношению к	9	8
5	в том что	13	6
6	с точки зрения	1	3
7	несет в себе	1	3
8	тем не менее	1	3
9	в связи с	1	3
10	в этом отношении	1	3
11	дама с собачкой	1	3
12	как и в	1	3
13	в следующей главе	1	3
14	в равной мере	1	2
15	только в том	2	2
16	до сих пор	1	2
17	не только в	2	2
18	но одновременно и	1	2
19	а порой и	1	2
20	того или иного	1	2
21	о том как	1	2
22	не может быть	3	2
23	так и от	1	2
24	что он не	1	2
25	в значительной степени	2	2
26	что же касается	2	2
27	речь идет о	1	2
28	не в том	3	2
29	на то что	1	2
30	для своего времени	1	2
31	по своей природе	2	2
32	ту или иную	1	2
33	в первую очередь	1	2
34	в конечном счете	1	2
35	это прежде всего	3	2
36	не согласиться с	1	2
37	том что в	2	2
38	только потому что	1	2
39	это не случайно	1	2
40	как субъекты этического	1	1
41	предлагаемая вниманию читателя	1	1
42	душевных свойств они	1	1
43	и потому что	1	1
44	личность понятая объективно	1	1
45	характеристик и описаний	1	1
46	добру и личной	1	1
47	хотел внушить своему	1	1
48	что он ее	1	1
49	внушить своему христианскому	1	1
50	справедливо по отношению	1	1
51	в равной степени	1	1
52	трудно не согласиться	1	1
53	одной стороны и	2	1
54	черты характера среди	1	1
55	художественного наблюдения но	1	1
56	имеют не только	1	1
57	в этом смысле	1	1
58	средних веков хотел	1	1
59	так и в	1	1
60	субъекты этического выбора	1	1
61	точность словесного выражения	1	1
62	исторические корни которого	1	1
63	не только потому	1	1
64	перед нами не	1	1
65	христианский писатель средних	1	1
66	только внешних черт	1	1
67	тогда как в	5	1
68	веков хотел внушить	1	1
69	как объекты художественного	1	1
70	равной мере и	1	1
71	совиновности в мировом	1	1
72	с самого начала	1	1
73	и точность словесного	1	1
74	в отличие от	4	1
75	то же самое	2	1
76	они предстают перед	1	1
77	наблюдения но как	1	1
78	мировому добру и	1	1
79	зле [...] такой	1	1
80	том что он	1	1
81	личного опыта в	1	1
82	сами по себе	2	1
83	комбинации душевных свойств	1	1
84	мировом зле [...]	1	1
85	но при этом	3	1
86	причастной вненаходимости бахтин	1	1
87	и в то	1	1
88	явно не соответствует	1	1
89	в свою очередь	3	1
90	понятая объективно чужое	1	1
91	таком взгляде на	1	1
92	некий нравственный закон	1	1
93	притчи и анекдота	1	1
94	личной сопричастности к	1	1
95	которая может быть	1	1
96	в одной из	2	1
97	в науке о	2	1
98	не как объекты	1	1
99	не только внешних	1	1
100	читателю самое непосредственное	1	1
101	требует для себя	1	1
102	христианскому читателю самое	1	1
103	в чистом виде	1	1
104	в свое время	1	1
105	в смысле замкнутой	1	1
106	ощущение личной сопричастности	1	1
107	смысле замкнутой комбинации	1	1
108	и описываемое как	1	1
109	при таком взгляде	1	1
110	своему искусно сохраните	1	1
111	герою своему искусно	1	1
112	прежде всего в	1	1
113	более или менее	2	1
114	свойств они предстают	1	1
115	писатель средних веков	1	1
116	сопричастности к мировому	1	1
117	том случае если	1	1
118	не имеют не	1	1
119	своему христианскому читателю	1	1
120	самое непосредственное отношение	1	1
121	как будто бы	1	1
122	объекты художественного наблюдения	1	1
123	в мировом зле	1	1
124	на том что	1	1
125	черт но и	1	1
126	личной совиновности в	1	1
127	замкнутой комбинации душевных	1	1
128	каждый из них	1	1
129	тогда как его	1	1
130	нами не как	1	1
131	с одной стороны	9	1
132	на самом деле	1	1
133	по своему происхождению	2	1
134	в данном случае	2	1
135	сохраните черты характера	1	1
136	по сути дела	2	1
137	именно в этой	1	1
138	а в том	2	1
139	но все же	1	1
140	самое непосредственное ощущение	1	1
141	в том случае	1	1
142	состоит в том	2	1
143	этот жанровый импульс	1	1
144	настаивал на том	1	1
145	в таком случае	1	1
146	во всяком случае	1	1
147	содержит в себе	1	1
148	легко заметить что	1	1
149	к себе и	1	1
150	прежде всего это	1	1
151	среди любых событий	1	1
152	наблюдаемое и описываемое	1	1
153	в том и	1	1
154	описываемое как вещь	1	1
155	пока еще не	3	1
156	и личной совиновности	1	1
157	характера среди любых	1	1
158	предстают перед нами	1	1
159	непосредственное ощущение личной	1	1
160	к мировому добру	1	1
161	как уже говорилось	1	1
162	искусно сохраните черты	1	1
163	как и все	1	1
164	не сводится к	2	1
165	случае если оно	1	1
166	но как субъекты	1	1
167	внешних черт но	1	1
168	обнаруживает себя в	1	1
169	до известной степени	1	1
