N	2gram	Vygotskiy__1	Myshleni
1	в этом	12	29
2	точки зрения	15	28
3	и в	31	26
4	для себя	1	24
5	не только	13	24
6	то что	32	24
7	таким образом	20	23
8	с точки	2	21
9	представляет собой	2	19
10	того чтобы	7	19
11	для того	6	18
12	в том	30	18
13	и не	16	18
14	том что	16	17
15	потому что	10	16
16	как и	16	15
17	как мы	2	14
18	того что	10	14
19	так как	18	14
20	так же	12	14
21	значение слова	1	13
22	и его	7	12
23	вместе с	8	12
24	что в	23	12
25	мысли и	2	11
26	в которой	4	11
27	в слове	3	11
28	только не	3	11
29	но и	2	11
30	не может	17	11
31	что они	2	10
32	слова и	1	10
33	в сущности	10	9
34	в самом	11	9
35	в себе	4	9
36	тому что	4	9
37	мысли в	3	9
38	мышления и	3	9
39	по сравнению	1	9
40	что мы	8	9
41	по своему	1	9
42	значения слова	1	9
43	же как	4	8
44	то же	5	8
45	той же	3	8
46	что она	6	8
47	что он	7	8
48	только в	14	8
49	сравнению с	1	8
50	сказать что	7	8
51	тем самым	2	8
52	и то	2	7
53	мы не	12	7
54	и к	3	7
55	с самого	1	7
56	представление о	3	7
57	самого начала	1	7
58	к тому	4	7
59	может быть	22	7
60	прежде всего	4	7
61	самом деле	9	6
62	вопрос о	3	6
63	во всех	1	6
64	все же	5	6
65	и слова	1	6
66	что это	6	6
67	выражение в	1	6
68	было бы	6	6
69	и тем	2	6
70	в ее	5	6
71	что эта	3	6
72	нас к	1	6
73	в сознании	2	6
74	мыслью и	1	6
75	между собой	1	6
76	и что	8	6
77	заключается в	7	6
78	в какой	5	6
79	иначе как	2	6
80	именно в	1	6
81	а не	13	6
82	как бы	5	6
83	мы должны	1	6
84	как на	3	6
85	все что	3	6
86	тем же	3	5
87	из всех	2	5
88	оба эти	1	5
89	оно есть	2	5
90	в целом	5	5
91	же мере	1	5
92	чем это	1	5
93	на нет	1	5
94	как говорит	2	5
95	могли бы	1	5
96	психологической природы	2	5
97	в силу	3	5
98	и с	2	5
99	и значение	1	5
100	нашего исследования	3	5
101	с тем	3	5
102	что этот	1	5
103	она не	5	5
104	что с	2	5
105	тогда когда	5	5
106	в процессе	5	5
107	в направлении	1	5
108	же самое	2	5
109	никак не	4	5
110	если бы	6	5
111	в виду	4	5
112	на вопрос	2	5
113	можно сказать	1	5
114	и следовательно	2	5
115	как она	2	5
116	с одной	5	5
117	в качестве	2	5
118	что внутренняя	2	5
119	если мы	12	5
120	новой психологии	2	5
121	одно из	2	5
122	и их	2	5
123	слова в	3	5
124	речь и	2	5
125	одной стороны	6	5
126	до конца	6	5
127	как это	4	5
128	с этой	4	5
129	и для	5	5
130	бы в	2	5
131	только что	2	5
132	показать что	8	4
133	едва ли	1	4
134	еще не	1	4
135	с другой	5	4
136	если в	1	4
137	это и	3	4
138	как в	9	4
139	стороны и	3	4
140	целый ряд	6	4
141	но в	3	4
142	не можем	3	4
143	отношение между	1	4
144	на то	10	4
145	и во	2	4
146	чем в	1	4
147	в такой	2	4
148	в котором	4	4
149	не в	11	4
150	в той	1	4
151	не менее	2	4
152	никогда не	8	4
153	своей природе	1	4
154	связи с	1	4
155	в области	11	4
156	не могут	3	4
157	что оно	3	4
158	не есть	3	4
159	перейти к	1	4
160	имеет место	2	4
161	речи мы	1	4
162	приводит к	2	4
163	что у	3	4
164	о том	7	4
165	которые мы	1	4
166	в его	6	4
167	и только	3	4
168	психологической природе	1	4
169	в свете	1	4
170	одной из	1	4
171	по этому	2	4
172	так что	5	4
173	во внешней	1	4
174	то и	2	4
175	не совпадают	1	4
176	в конце	3	4
177	это есть	5	4
178	о чем	2	4
179	речь в	1	4
180	должны быть	3	4
181	и от	2	4
