N	2gram	Voloshinov_1	FransuaR
1	и в	12	40
2	то есть	1	18
3	и его	13	17
4	прежде всего	8	16
5	в этом	4	15
6	мы уже	1	13
7	не только	4	13
8	в его	2	13
9	и не	10	13
10	вовсе не	1	12
11	что в	2	12
12	как и	5	11
13	но и	3	11
14	таким образом	12	10
15	как мы	1	10
16	и т.п	1	10
17	он не	2	9
18	в них	3	9
19	может быть	14	9
20	и все	2	9
21	и на	4	8
22	отношение к	4	8
23	все эти	3	8
24	и с	3	8
25	в том	6	8
26	у него	1	8
27	но в	5	8
28	то же	5	7
29	в своем	2	7
30	в виду	5	7
31	в одном	1	7
32	и др	5	7
33	во всех	1	6
34	в самом	4	6
35	в этих	2	6
36	в то	2	6
37	же время	1	6
38	связи с	1	6
39	связь с	2	6
40	мы еще	1	6
41	до конца	2	6
42	в своей	3	6
43	к этому	2	6
44	в нем	6	5
45	в основе	1	5
46	и для	3	5
47	в особенности	2	5
48	те же	2	5
49	в литературе	4	5
50	для него	3	5
51	то что	5	5
52	не было	1	5
53	а не	5	5
54	жизни и	4	4
55	в ней	6	4
56	в истории	1	4
57	в нашем	11	4
58	жизнью и	2	4
59	было бы	1	4
60	ни в	3	4
61	том что	5	4
62	того чтобы	1	4
63	в следующий	1	4
64	в области	1	4
65	у нас	1	4
66	о том	3	4
67	и о	1	4
68	и здесь	2	4
69	и во	1	4
70	только на	3	4
71	так как	9	4
72	до сих	3	4
73	и потому	2	4
74	в данном	2	4
75	сих пор	3	4
76	в основном	2	4
77	все это	3	4
78	еще более	1	4
79	самом деле	3	3
80	на самом	4	3
81	в приведенном	1	3
82	только для	1	3
83	с его	2	3
84	по отношению	11	3
85	кроме того	2	3
86	и наконец	3	3
87	и к	4	3
88	в себе	3	3
89	при этом	6	3
90	на протяжении	1	3
91	эти моменты	2	3
92	мы видели	1	3
93	для этого	1	3
94	но все	2	3
95	и самое	2	3
96	здесь не	3	3
97	в ее	1	3
98	можно было	1	3
99	если бы	9	3
100	в другом	1	3
101	в значительной	1	3
102	между тем	3	3
103	нуждается в	3	3
104	что и	2	3
105	этого нельзя	1	3
106	и следовательно	5	3
107	еще не	3	3
108	только в	6	3
109	так и	4	3
110	одно из	1	3
111	не так	2	3
112	для историка	1	3
113	характерны для	1	3
114	нашем примере	7	3
115	и прежде	1	3
116	сказать что	7	3
117	там где	2	3
118	для этой	1	3
119	в частности	1	3
120	не может	16	3
121	вместе с	2	3
122	ко всем	2	3
123	как в	5	3
124	как бы	13	3
125	весь этот	1	3
126	но это	2	3
127	слово в	3	3
128	между ними	2	3
129	они не	1	3
130	например в	1	2
131	это и	1	2
132	тем же	1	2
133	по преимуществу	1	2
134	мы не	3	2
135	и стиль	1	2
136	хотя бы	5	2
137	на них	1	2
138	но конечно	2	2
139	но не	2	2
140	думать что	1	2
141	все же	4	2
142	и понимания	1	2
143	его к	2	2
144	имеет в	3	2
145	лежит на	2	2
146	в целом	1	2
147	выражение в	2	2
148	не к	3	2
149	в корне	2	2
150	и вот	1	2
151	на этом	1	2
152	значительной степени	1	2
153	здесь мы	1	2
154	форму и	2	2
155	ни одной	1	2
156	далеко не	1	2
157	характер и	1	2
158	точки зрения	14	2
159	в котором	3	2
160	в условиях	2	2
161	том же	1	2
162	не менее	3	2
163	как о	1	2
164	дело в	4	2
165	этом отношении	1	2
166	должны быть	1	2
167	и это	1	2
168	момент в	1	2
169	данном случае	2	2
170	на основе	1	2
171	можно сказать	5	2
172	основе своей	1	2
173	с другой	4	2
174	это не	2	2
175	к нему	4	2
176	как нечто	1	2
177	и так	2	2
178	включает в	1	2
179	и ее	3	2
180	в эти	1	2
181	эпохи но	1	2
182	конечно не	3	2
183	уже в	2	2
184	как его	1	2
185	на их	1	2
186	в форме	2	2
187	даже и	1	2
188	рядом с	1	2
189	влияние на	2	2
190	именно в	1	2
191	что для	1	2
192	о чем	1	2
193	с помощью	6	2
194	все то	1	2
195	конечно эти	1	2
196	из этой	1	2
197	его творчество	1	2
198	слова и	6	2
199	какой бы	1	2
200	речи так	1	2
201	бы за	1	2
202	гораздо больше	1	2
203	мы увидим	1	2
204	отношению к	11	2
205	из этого	3	2
206	и другие	2	2
207	наконец из	1	1
208	этого положения	2	1
209	с жизнью	1	1
210	художественного произведения	7	1
211	это делает	1	1
212	не хочет	1	1
213	из его	1	1
214	исходит из	1	1
215	высшей степени	1	1
216	с таким	1	1
217	одним и	1	1
218	а уж	1	1
219	мы имеем	2	1
220	что уже	1	1
221	на эти	1	1
222	ни единого	1	1
223	и такой	1	1
224	но чтобы	1	1
225	подчеркнуть что	2	1
226	и он	1	1
227	к общему	1	1
228	смысл и	2	1
229	быть понято	1	1
230	литературы и	4	1
231	между собой	2	1
232	не найдем	1	1
233	бы то	3	1
234	тем как	2	1
235	он употребляет	1	1
236	очень важным	1	1
237	то он	1	1
238	важный для	1	1
239	к слову	2	1
240	в общем	1	1
241	менее всего	1	1
242	слову в	1	1
243	оно является	1	1
244	что они	1	1
245	относится к	2	1
246	в одной	1	1
247	в художественном	3	1
248	далее мы	1	1
249	все остальные	1	1
250	перед нами	1	1
251	виду и	1	1
252	когда он	3	1
253	но несмотря	1	1
254	метод в	2	1
255	себе не	1	1
256	именно эта	1	1
257	к художественному	1	1
258	что это	1	1
259	и отнюдь	1	1
260	им в	1	1
