N	2gram	Voloshinov_1	Istorich
1	и в	15	26
2	так как	9	18
3	мы имеем	1	14
4	никогда не	7	13
5	потому что	4	13
6	и на	3	12
7	в этом	13	12
8	таким образом	21	12
9	в том	4	12
10	что в	6	12
11	мы видели	5	11
12	может быть	13	11
13	связь с	4	11
14	и т	1	10
15	не только	5	10
16	том что	5	10
17	с другой	1	10
18	и не	16	10
19	еще не	7	9
20	о смерти	1	9
21	что он	8	9
22	но и	4	9
23	и это	1	8
24	все эти	9	8
25	все же	5	8
26	в нем	4	8
27	т д	1	8
28	с ним	12	8
29	вместе с	4	8
30	например в	1	7
31	но в	9	7
32	мы можем	12	7
33	и его	15	7
34	о том	1	7
35	с одной	1	7
36	уже не	5	7
37	у него	3	7
38	превращается в	1	7
39	одной стороны	1	7
40	мы уже	5	6
41	мы не	4	6
42	как в	3	6
43	как он	1	6
44	в русской	1	6
45	и с	7	6
46	то что	10	6
47	связан с	1	6
48	этом случае	1	6
49	в более	3	6
50	более ранних	1	6
51	ее в	2	6
52	не может	13	6
53	то же	7	5
54	в ней	5	5
55	за собой	1	5
56	чаще всего	1	5
57	и этим	3	5
58	как и	6	5
59	и эти	1	5
60	и что	3	5
61	же мы	1	5
62	в то	6	5
63	то это	1	5
64	так и	10	5
65	нас к	1	5
66	в его	9	5
67	мы видим	1	5
68	только в	6	5
69	тем что	1	5
70	у нас	3	5
71	как это	1	5
72	этот мотив	3	5
73	его в	8	5
74	как мы	10	4
75	с его	8	4
76	что оно	2	4
77	но как	1	4
78	из этих	4	4
79	в мифах	2	4
80	и по	5	4
81	здесь мы	1	4
82	это не	2	4
83	и тем	1	4
84	не всегда	4	4
85	совершенно ясно	1	4
86	а также	1	4
87	что и	2	4
88	что между	1	4
89	до сих	3	4
90	прежде всего	11	4
91	связано с	1	4
92	зависит от	1	4
93	как бы	11	4
94	сих пор	3	4
95	в книге	1	4
96	у них	1	4
97	но это	2	4
98	есть и	2	4
99	все что	9	4
100	же как	1	3
101	и через	2	3
102	связана с	1	3
103	и то	2	3
104	там же	1	3
105	должна быть	1	3
106	на место	3	3
107	время как	1	3
108	видели что	1	3
109	или иное	2	3
110	независимо от	1	3
111	когда он	1	3
112	и наконец	10	3
113	та же	1	3
114	в себе	4	3
115	если он	5	3
116	борьбы с	4	3
