N	3gram	Propp_Isto_1	Psycholo
1	и т п	1	15
2	в том что	4	9
3	не может быть	7	8
4	на то что	4	8
5	и т д	22	8
6	в том чтобы	1	7
7	о том что	3	7
8	в зависимости от	2	5
9	то время как	3	5
10	в то время	3	5
11	не в том	1	5
12	само по себе	2	5
13	подобно тому как	1	5
14	с другой стороны	5	5
15	с одной стороны	4	5
16	для того чтобы	1	5
17	мы никогда не	1	4
18	отсюда совершенно ясно	1	4
19	так же как	2	4
20	только тогда когда	1	4
21	том что она	1	3
22	что в этом	1	3
23	до сих пор	5	3
24	в отличие от	2	3
25	к тому чтобы	1	3
26	точно так же	3	3
27	надо сказать что	3	3
28	более или менее	5	2
29	в этом смысле	1	2
30	никак не может	1	2
31	то же самое	3	2
32	в силу того	1	2
33	мы не можем	2	2
34	тем или иным	1	2
35	в этом отношении	1	2
36	вместе с тем	2	2
37	в том случае	1	2
38	тех или иных	1	2
39	как будто бы	2	2
40	та же самая	1	2
41	мы увидим что	5	2
42	по себе не	1	2
43	отнюдь не означает	1	2
44	силу того что	1	2
45	не означает что	2	2
46	никогда не может	1	2
47	в одном из	1	2
48	смысле этого слова	1	2
49	мы видим что	8	2
50	по этому поводу	2	2
51	тем не менее	6	2
52	при помощи которого	1	2
53	что и в	1	2
54	по себе а	1	2
55	мы видели что	2	2
56	что речь идет	1	2
57	потому что образ	1	1
58	и в конце	1	1
59	и для нас	1	1
60	в прямом смысле	1	1
61	все дело в	1	1
62	идет именно о	1	1
63	мы имеем дело	1	1
64	оно может быть	2	1
65	уже не может	1	1
66	если бы мы	2	1
67	дело в том	3	1
68	но так как	1	1
69	то ясно что	2	1
70	и в особенности	1	1
71	в том как	1	1
72	может быть признано	1	1
73	во многих случаях	1	1
74	одной стороны и	1	1
75	мы должны будем	4	1
76	же как и	1	1
77	он указывает на	1	1
78	что мы имеем	2	1
79	на точку зрения	1	1
80	к числу таких	1	1
81	сами по себе	1	1
82	при этом он	1	1
83	а может быть	1	1
84	то что в	2	1
85	и в немецкой	1	1
86	что он должен	1	1
87	то что обычно	1	1
88	может быть только	1	1
89	д все это	1	1
90	и в области	1	1
91	и тем не	2	1
92	в это время	1	1
93	речь идет именно	1	1
94	едва ли не	1	1
95	этого вопроса необходимо	1	1
96	того что он	1	1
97	в первом случае	1	1
98	не только в	1	1
99	то что она	1	1
100	один из крупнейших	1	1
101	если бы в	1	1
102	и в этом	1	1
103	не могут быть	1	1
104	в какой степени	1	1
105	приводит к тому	1	1
106	дело не в	1	1
107	в связи с	3	1
108	приводит нас к	1	1
109	т д все	3	1
110	один и тот	2	1
111	образом мы видим	1	1
112	все остальное есть	1	1
113	только то что	1	1
114	то мы увидим	1	1
115	до тех пор	1	1
116	в себе ничего	1	1
117	таким образом мы	2	1
118	с самого начала	2	1
119	легко заметить что	1	1
120	это отнюдь не	1	1
121	вопрос о том	2	1
122	что иное как	1	1
123	и др это	1	1
124	мы имеем все	1	1
125	мы обратимся к	1	1
126	даже в тех	1	1
127	эту точку зрения	2	1
128	не что иное	1	1
129	бы мы захотели	1	1
130	может быть объяснено	1	1
131	т д то	1	1
132	именно потому что	1	1
133	том случае когда	1	1
134	для нас не	2	1
135	к тому же	1	1
136	том что и	1	1
137	и тот же	2	1
