N	2gram	Propp_Isto_5	Psycholo
1	и в	25	38
2	то что	7	35
3	в том	6	25
4	в самом	1	25
5	самом деле	2	21
6	что в	8	20
7	может быть	17	19
8	и что	8	18
9	на то	2	16
10	что она	1	16
11	точки зрения	2	16
12	в ней	5	15
13	и т	20	14
14	том что	8	14
15	если бы	2	14
16	как бы	2	14
17	потому что	7	14
18	в этом	10	13
19	в этой	3	13
20	и мы	2	13
21	совершенно ясно	4	13
22	не только	13	12
23	таким образом	9	12
24	было бы	1	12
25	не в	6	12
26	мы видим	8	12
27	мы увидим	5	12
28	что он	22	11
29	то же	4	10
30	что это	5	10
31	и не	11	10
32	и все	3	10
33	увидим что	1	9
34	о которых	2	9
35	с точки	1	9
36	того чтобы	3	9
37	с этим	5	8
38	все же	10	8
39	и как	3	8
40	говорит что	1	8
41	с тем	8	8
42	как и	7	8
43	в одном	1	8
44	видим что	5	8
45	и это	4	8
46	так что	2	8
47	вовсе не	2	8
48	для того	3	8
49	перед нами	2	8
50	для нас	5	8
51	из этого	1	8
52	мы уже	4	7
53	с другой	9	7
54	мы можем	2	7
55	не может	6	7
56	как мы	5	7
57	в ее	4	7
58	что у	4	7
59	никак не	1	7
60	а не	2	7
61	а в	3	7
62	и на	8	6
63	в которых	3	6
64	как это	1	6
65	и если	1	6
66	он не	4	6
67	мы видели	7	6
68	в котором	1	6
69	она не	2	6
70	не имеет	1	6
71	самого начала	1	6
72	уже из	1	6
73	и его	9	6
74	к тому	1	6
75	указывает на	1	6
76	с самого	1	6
77	ясно что	5	6
78	и здесь	7	6
79	о том	7	6
80	один из	2	6
81	с одной	7	6
82	из них	2	6
83	так как	11	6
84	до сих	2	6
85	там где	6	6
86	должна быть	1	5
87	мы не	5	5
88	я не	1	5
89	время в	2	5
90	в своем	1	5
91	в которой	4	5
92	на этом	3	5
93	к которым	2	5
94	несмотря на	2	5
95	в своей	2	5
96	в его	12	5
97	но и	13	5
98	одной стороны	7	5
99	вместе с	22	5
100	сих пор	2	5
101	или в	6	5
102	другой стороны	8	5
103	совершенно не	2	5
104	время как	1	4
105	во всех	2	4
106	мысль что	1	4
107	не то	1	4
108	что они	1	4
109	как в	6	4
110	когда он	2	4
111	в целом	3	4
112	все эти	8	4
113	в тех	1	4
114	в себе	1	4
115	если он	1	4
116	в нем	7	4
117	при этом	1	4
118	т д	18	4
119	здесь мы	5	4
120	смысл и	1	4
121	но если	1	4
122	что этот	2	4
123	что эта	1	4
124	что с	1	4
125	и другое	1	4
126	одна из	2	4
127	из него	2	4
128	никогда не	3	4
129	как будто	1	4
130	тем ближе	1	4
131	здесь совершенно	1	4
132	в виду	1	4
133	образом мы	2	4
134	что и	6	4
135	только в	7	4
136	конечно не	1	4
137	при помощи	7	4
138	у него	2	4
139	и даже	1	4
140	из которых	2	4
141	по своему	1	4
142	в течение	2	4
143	того что	2	4
144	и для	2	4
145	в свою	3	4
146	сказать что	2	4
147	ее в	2	4
148	в своих	1	4
149	должен быть	2	3
150	того же	2	3
151	едва ли	1	3
152	и заставляет	1	3
153	совсем не	1	3
154	что как	1	3
155	и к	1	3
156	но в	1	3
157	та же	1	3
158	интересно что	1	3
159	состоит в	1	3
160	что все	4	3
161	бы в	1	3
162	его в	9	3
163	и тем	4	3
164	без всяких	2	3
165	она в	1	3
166	место в	1	3
167	в поэме	1	3
168	у этих	1	3
169	в то	3	3
170	того как	4	3
171	в основе	1	3
172	как только	1	3
173	на это	1	3
174	где он	1	3
175	и о	1	3
176	из двух	2	3
177	каждого из	1	3
178	к тем	1	3
179	наряду с	4	3
