N	2gram	Bakhtin_Pr_4	Vladivir
1	и в	46	40
2	то что	4	28
3	не только	14	25
4	и не	27	25
5	учение о	1	24
6	у него	5	24
7	то есть	40	24
8	том что	4	18
9	в том	9	18
10	но и	12	18
11	еще и	4	18
12	также и	3	17
13	что в	4	17
14	в этом	16	16
15	в его	9	14
16	так что	2	14
17	не может	19	14
18	точки зрения	11	13
19	вовсе не	9	13
20	только в	6	13
21	в конце	3	12
22	даже и	1	12
23	а именно	1	12
24	сказать что	2	12
25	никогда не	6	11
26	потому что	4	11
27	таким образом	4	11
28	о том	5	11
29	ни в	6	10
30	и его	6	10
31	то это	3	10
32	не есть	1	10
33	прежде всего	9	10
34	как раз	7	10
35	и потому	1	10
36	это есть	1	10
37	и то	1	9
38	уже не	4	9
39	что это	1	9
40	в себе	7	9
41	и с	7	9
42	в своей	3	9
43	не менее	2	9
44	что же	3	9
45	как мы	12	8
46	в своем	3	8
47	в этой	3	8
48	он не	4	8
49	не был	1	8
50	и что	3	8
51	раз и	4	8
52	для него	2	8
53	может быть	23	8
54	а не	11	8
55	так же	3	8
56	а только	1	7
57	хотя и	6	7
58	и как	2	7
59	и если	1	7
60	что все	1	7
61	как и	12	7
62	несмотря на	1	7
63	в то	5	7
64	мы бы	1	7
65	что и	3	7
66	так как	5	7
67	вместе с	2	7
68	к тому	2	7
69	а в	2	7
70	в своих	1	7
71	смысле слова	2	6
72	и на	11	6
73	кроме того	4	6
74	с точки	9	6
75	по себе	7	6
76	во всем	4	6
77	и это	3	6
78	так и	4	6
79	об этом	2	6
80	и здесь	4	6
81	почему же	2	6
82	и даже	3	6
83	да и	4	6
84	но это	6	6
85	хотя бы	2	6
86	отношения к	2	5
87	мы уже	3	5
88	в ней	1	5
89	более или	3	5
90	все эти	4	5
91	тоже не	1	5
92	тому же	1	5
93	можно было	2	5
94	должно быть	4	5
95	или менее	3	5
96	но если	3	5
97	в отношении	3	5
98	дело в	3	5
99	тем что	3	5
100	для нас	2	5
101	ничего не	2	5
102	только и	2	5
103	у нас	2	5
104	для себя	1	5
105	еще в	1	5
106	с другой	3	5
107	конце концов	1	5
108	что он	6	5
109	только на	3	5
110	в одном	11	5
111	не было	2	5
112	в данном	2	5
113	в самом	9	4
114	то же	6	4
115	что если	1	4
116	и о	3	4
117	вопрос о	2	4
118	еще не	7	4
119	но не	4	4
120	все же	4	4
121	но в	6	4
122	бы и	2	4
123	на то	3	4
124	оно должно	2	4
125	было бы	3	4
126	чем в	1	4
127	такой же	3	4
128	в котором	5	4
129	даже в	1	4
130	тому что	1	4
131	не с	1	4
132	никак не	3	4
133	если мы	5	4
134	здесь в	2	4
135	а с	1	4
136	до конца	4	4
137	однако и	1	4
138	и все	9	4
139	него в	3	4
140	как это	1	4
141	если оно	2	4
142	по существу	3	4
143	в результате	2	4
144	возникает вопрос	2	4
145	есть и	2	4
146	же как	2	3
147	на самом	1	3
148	мы имеем	3	3
149	и тут	1	3
150	с большим	1	3
151	здесь не	4	3
152	отличие от	3	3
153	за пределы	5	3
154	перед нами	12	3
155	и у	1	3
156	уже в	4	3
157	из этих	3	3
158	с их	1	3
159	если есть	1	3
160	в нем	17	3
161	при этом	5	3
162	но все	2	3
163	это не	5	3
164	этом смысле	2	3
165	далеко не	3	3
166	нисколько не	1	3
167	не столько	1	3
168	в отличие	3	3
169	не в	10	3
170	этих трех	2	3
171	весь этот	1	3
172	того чтобы	1	3
173	бы сказали	1	3
174	и притом	1	3
175	в духе	2	3
176	отличается от	3	3
177	него как	2	3
178	в виду	4	3
179	жизнь и	3	3
180	если бы	3	3
181	и вообще	1	3
182	к нему	5	3
183	и тем	2	3
184	с одной	1	3
185	мы знаем	1	3
186	всяком случае	1	3
187	и только	3	3
188	человека и	3	3
189	даже не	1	3
190	именно в	1	3
191	в связи	1	3
192	раннего периода	1	3
193	одной стороны	1	3
194	как бы	19	3
195	но для	3	3
196	и для	3	3
197	нельзя сказать	1	3
198	и эта	1	3
199	как на	1	3
200	в таком	1	3
201	во всяком	2	3
202	сам по	3	2
203	не хочет	2	2
204	и гораздо	1	2
205	по преимуществу	1	2
206	должна быть	2	2
207	и само	2	2
208	мы не	4	2
209	в сущности	7	2
210	не вполне	1	2
211	на себя	4	2
212	мы и	3	2
213	это время	1	2
214	не нужно	2	2
215	он сам	2	2
216	за свое	1	2
217	данном случае	1	2
218	могло быть	1	2
219	но как	1	2
220	в сторону	1	2
221	себе и	3	2
222	этого последнего	1	2
223	и речи	1	2
224	с этим	2	2
225	и наконец	4	2
226	и к	9	2
227	от этого	2	2
228	в целом	1	2
229	так или	1	2
230	в нашем	1	2
231	знаем в	1	2
232	говорить с	1	2
233	иначе и	1	2
234	но на	2	2
235	что она	1	2
236	и еще	1	2
237	если они	1	2
238	не к	3	2
239	не как	3	2
240	в силу	1	2
241	и по	2	2
242	одно и	1	2
243	же не	1	2
244	в другом	2	2
245	об этой	1	2
246	ко второму	2	2
247	в существенном	1	2
248	должен был	1	2
249	в жизни	5	2
250	в это	1	2
251	о которых	2	2
252	очень легко	1	2
253	в этих	4	2
254	себя внимание	2	2
255	в их	4	2
256	все и	1	2
257	дается в	1	2
258	а вот	1	2
259	тем самым	1	2
260	она не	3	2
261	есть прежде	1	2
262	на него	3	2
263	иметь в	1	2
264	но только	1	2
265	и всегда	1	2
266	же время	5	2
267	при всем	2	2
268	ровно ничего	1	2
269	по своей	3	2
270	связи с	1	2
271	что на	1	2
272	может показаться	1	2
273	которая всегда	1	2
274	точке зрения	1	2
275	не могут	3	2
276	той или	2	2
277	он никогда	1	2
278	его творчества	3	2
279	роль в	1	2
280	в мире	3	2
281	здесь нет	3	2
282	во многом	1	2
283	можно только	1	2
284	является в	1	2
285	и вся	1	2
286	его в	1	2
287	бы в	3	2
288	хорошо знаю	1	2
289	в каких	1	2
290	быть и	1	2
291	но с	2	2
292	в какой	1	2
293	и так	2	2
294	он уже	2	2
295	здесь о	1	2
296	мы будем	2	2
297	это же	1	2
298	то и	2	2
299	а то	3	2
300	могло бы	2	2
301	мы находим	5	2
302	здесь и	3	2
303	не о	1	2
304	друг друга	6	2
305	бытия и	3	2
306	только с	1	2
307	и вместе	1	2
308	же деле	1	2
309	со стороны	1	2
310	или иначе	1	2
311	и самая	1	2
312	только к	2	2
313	самом же	1	2
314	которых мы	1	2
315	не на	1	2
316	человек есть	1	2
317	что мы	2	2
318	как не	1	2
319	нет ничего	1	2
320	к своему	3	2
321	на почве	2	2
322	стороны и	2	2
323	для понимания	2	2
324	если эти	1	2
325	еще раз	1	2
326	является для	1	2
327	при условии	1	2
328	является как	1	2
329	это последнее	1	2
330	в книге	1	2
331	в одно	2	2
332	которых он	1	2
333	мы коснемся	1	2
334	все они	1	2
335	на более	1	2
336	бы на	1	2
337	характерна для	1	2
338	другой стороны	3	2
339	но можно	1	2
340	совершенно не	4	2
341	того же	3	2
342	жизни а	1	2
343	с его	5	2
344	же и	4	2
345	к этой	1	2
346	ни на	1	2
347	к этому	1	2
348	пор не	2	1
349	я и	1	1
350	а между	2	1
351	например в	4	1
352	в сфере	1	1
353	чтобы не	1	1
354	себя как	3	1
355	мы здесь	2	1
356	и понимает	3	1
357	не делает	1	1
358	так у	1	1
359	и должны	2	1
360	он хотел	1	1
361	и есть	1	1
362	из самых	1	1
363	жизни очень	1	1
364	только эти	1	1
365	его чрезвычайно	1	1
366	из его	1	1
367	из всех	1	1
368	ни даже	1	1
369	это совершенно	1	1
370	та же	1	1
371	он как	2	1
372	от своих	1	1
373	и стиль	1	1
374	которого мы	1	1
375	но она	2	1
376	принадлежит к	1	1
377	так думал	1	1
378	и самой	1	1
379	конечно и	3	1
380	себе что	2	1
381	быть никаких	2	1
382	в каждой	1	1
383	и говорить	2	1
384	в последних	1	1
385	во всех	5	1
386	такого что	3	1
387	то мы	1	1
388	а следовательно	2	1
389	определяется его	1	1
390	положительных целей	1	1
391	точка зрения	1	1
392	силы и	1	1
393	если в	2	1
394	в общем	2	1
395	в новом	1	1
396	оно является	2	1
397	нет и	2	1
398	сама по	2	1
399	один и	1	1
400	к сожалению	1	1
401	как в	4	1
402	первых двух	1	1
403	просто как	1	1
404	переживания и	1	1
405	когда он	2	1
406	он их	1	1
407	духа и	1	1
408	знаю что	4	1
409	себе не	1	1
410	автора и	2	1
411	изучение тех	1	1
412	точку зрения	1	1
413	как то	1	1
414	бы с	1	1
415	без учета	1	1
416	бы не	2	1
417	которые в	2	1
418	а может	1	1
419	им в	1	1
420	как он	3	1
421	человек не	1	1
422	так сказать	5	1
423	становления в	1	1
424	эпохи возрождения	2	1
425	с толку	1	1
426	сказать в	1	1
427	независимость от	1	1
428	она становится	1	1
429	к одному	6	1
430	что еще	1	1
431	в корне	2	1
432	и вот	1	1
433	их в	3	1
434	в плане	1	1
435	чистейшая и	1	1
436	даже прямо	1	1
437	этом последнем	1	1
438	этом он	1	1
439	на все	2	1
440	на этой	1	1
441	начал он	1	1
442	говорить не	1	1
443	лишь в	2	1
444	знает что	1	1
445	время об	1	1
446	в плоскости	2	1
447	оно стремится	1	1
448	ведь в	1	1
449	этого нового	1	1
450	в них	1	1
451	человек никогда	1	1
452	рядом с	5	1
453	все равно	2	1
454	не всегда	1	1
455	жизни но	1	1
456	есть предполагает	1	1
457	и прямо	2	1
458	обратимся к	1	1
459	в один	1	1
460	которую он	2	1
461	во время	1	1
462	от своего	1	1
463	и при	3	1
464	и их	3	1
465	при изучении	1	1
466	в такой	1	1
467	и без	1	1
468	молодого человека	1	1
469	в письме	1	1
470	живет только	1	1
471	что вся	1	1
472	мы говорили	1	1
473	место в	1	1
474	оговорок и	1	1
475	себе а	2	1
476	в которых	2	1
477	мы теперь	1	1
478	может развиваться	1	1
479	но эта	1	1
480	не будем	1	1
481	образом и	3	1
482	слово для	1	1
483	но он	3	1
484	друг другу	1	1
485	войти в	3	1
486	ни было	1	1
487	возможно только	1	1
488	том же	4	1
489	свобода и	1	1
490	на всю	1	1
491	в атмосфере	2	1
492	виду что	1	1
493	он тоже	2	1
494	с теми	1	1
495	самого начала	1	1
496	человека вот	1	1
497	одна из	2	1
498	что их	1	1
499	на себе	1	1
500	к этим	1	1
501	и имеет	1	1
502	во всякой	1	1
503	слово по	2	1
504	для всего	1	1
505	письме к	1	1
506	до своего	1	1
507	следовательно и	2	1
508	того и	2	1
509	того как	2	1
510	и весь	1	1
511	правда это	1	1
512	и является	2	1
513	ему и	1	1
514	это слово	5	1
515	именно его	1	1
516	его собственное	1	1
517	то этот	1	1
518	в процессе	4	1
519	был чужд	1	1
520	самой этой	2	1
521	не столь	1	1
522	как будто	1	1
523	есть у	1	1
524	настоящего времени	1	1
525	именно оно	1	1
526	к отдельным	1	1
527	очень часто	4	1
528	начиная с	1	1
529	в направлении	4	1
530	когда мы	1	1
531	ступени ее	1	1
532	всех произведений	1	1
533	только еще	1	1
534	всего в	1	1
535	и другим	1	1
536	бы он	1	1
537	для его	1	1
538	указывает на	2	1
539	все еще	1	1
540	строго и	1	1
541	что при	1	1
542	и он	6	1
543	с ее	3	1
544	мы убедимся	1	1
545	всем этим	1	1
546	без всякого	2	1
547	в ее	1	1
548	здесь также	1	1
549	что делает	1	1
550	его исконным	1	1
551	в себя	4	1
552	с самого	1	1
553	так в	2	1
554	стремиться к	1	1
555	о самой	1	1
556	и сам	5	1
557	другом и	1	1
558	те же	2	1
559	это вовсе	2	1
560	особенно в	5	1
561	с самим	5	1
562	оно как	1	1
563	историю своей	1	1
564	глубоко и	1	1
565	даны в	3	1
566	стремление к	1	1
567	форме в	1	1
568	собственно в	1	1
569	решения его	1	1
570	и нужно	1	1
571	каждый раз	1	1
572	произведения как	1	1
573	в самой	5	1
574	и поэтому	1	1
575	при наличии	1	1
576	нашей работы	1	1
577	или на	1	1
578	никакой необходимости	1	1
579	на что	1	1
580	можно сказать	4	1
581	может не	1	1
582	а во	1	1
583	на всех	1	1
584	все в	2	1
585	для изучения	1	1
586	не могло	2	1
587	же самые	1	1
588	смысле не	1	1
589	замыслы и	1	1
590	и во	3	1
591	там и	2	1
592	не довлеет	1	1
593	отметить что	1	1
594	котором он	1	1
595	века и	1	1
596	и следовательно	2	1
597	и всякое	2	1
598	может иметь	1	1
599	и она	1	1
600	и мы	1	1
601	в литературе	1	1
602	своему собственному	1	1
603	один из	1	1
604	ничего ни	1	1
605	мы видим	1	1
606	смысле и	1	1
607	не ставит	1	1
608	словом и	3	1
609	для нее	1	1
610	все творчество	1	1
611	никак нельзя	1	1
612	же при	1	1
613	говорит только	1	1
614	здесь с	2	1
615	хотя у	1	1
616	в эти	1	1
617	же он	2	1
618	самом деле	4	1
619	конечно не	8	1
620	да еще	2	1
621	зрения того	1	1
622	вопроса о	1	1
623	быть весьма	2	1
624	в последний	2	1
625	предполагает наличие	1	1
626	него и	1	1
627	ii но	1	1
628	а это	1	1
629	в третьей	1	1
630	не дает	2	1
631	и других	4	1
632	мышления и	1	1
633	человека на	1	1
634	их как	2	1
635	эти два	1	1
636	признать его	1	1
637	и последняя	1	1
638	ними нет	1	1
639	здесь перед	1	1
640	при всей	1	1
641	позднего периода	1	1
642	на их	1	1
643	этого он	1	1
644	указание на	1	1
645	хотел бы	1	1
646	этот второй	3	1
647	в последние	1	1
648	нужно было	1	1
649	и др	1	1
650	выходит за	1	1
651	или иной	2	1
652	этой проблемы	1	1
653	о своей	1	1
654	уже проанализировали	1	1
655	до сих	8	1
656	влияние на	2	1
657	о влиянии	1	1
658	грубо его	1	1
659	по своим	1	1
660	к которому	1	1
661	во второй	1	1
662	он во	1	1
663	себя и	3	1
664	резко отличается	1	1
665	что для	1	1
666	например учение	1	1
667	в некоторых	1	1
668	этот термин	1	1
669	и определяет	1	1
670	так глубоко	1	1
671	смысла и	1	1
672	на этот	2	1
673	если эта	1	1
674	него не	1	1
675	уже давно	1	1
676	в частности	1	1
677	свойственным ему	1	1
678	мы говорим	1	1
679	в строгом	2	1
680	их к	1	1
681	не знал	1	1
682	строгом смысле	2	1
683	к жизни	2	1
684	но сам	1	1
