N	2gram	Bakhtin_Fr_5	Dialekti
1	и не	15	30
2	может быть	2	20
3	не только	14	19
4	и в	45	19
5	а не	4	16
6	в себе	1	15
7	что она	3	14
8	потому что	7	14
9	то что	2	14
10	в том	10	14
11	так как	6	14
12	и даже	4	14
13	как бы	12	14
14	вовсе не	8	13
15	то же	11	12
16	точки зрения	4	12
17	не просто	1	12
18	но и	10	12
19	и все	7	12
20	и как	5	10
21	что это	2	10
22	в нем	10	10
23	ни в	3	10
24	как и	10	10
25	том что	7	10
26	сказать что	4	10
27	так и	6	10
28	это не	3	10
29	никогда не	1	9
30	времени и	1	9
31	не может	5	9
32	мы уже	4	8
33	в этом	14	8
34	в своей	3	8
35	с точки	2	8
36	не в	7	8
37	прежде всего	10	8
38	есть не	1	7
39	и к	5	7
40	как это	4	7
41	и притом	2	7
42	в поэзии	3	7
43	только тогда	1	7
44	в душе	1	7
45	как будто	1	7
46	но это	5	7
47	что в	12	7
48	чтобы не	2	6
49	но не	4	6
50	что они	1	6
51	в вечности	1	6
52	тогда когда	1	6
53	в то	11	6
54	и вообще	2	6
55	и та	2	6
56	что он	6	6
57	конечно не	2	6
58	что не	1	6
59	того что	3	6
60	да и	1	6
61	есть и	5	6
62	жизни и	8	6
63	и потому	1	5
64	и это	4	5
65	говорить о	2	5
66	в одну	1	5
67	жизнь и	2	5
68	же время	9	5
69	и его	13	5
70	и с	10	5
71	о том	4	5
72	и что	2	5
73	можно сказать	2	5
74	но как	1	5
75	что и	7	5
76	тела и	3	5
77	а именно	2	5
78	и пр	1	5
79	в одно	2	5
80	по своему	4	5
81	как раз	5	5
82	и времени	1	5
83	в самом	4	5
84	только в	4	5
85	и есть	2	4
86	поэзии и	1	4
87	еще не	1	4
88	и нигде	1	4
89	самом деле	5	4
90	тут же	2	4
91	за пределы	1	4
92	в одной	3	4
93	независимо от	2	4
94	в своем	11	4
95	все же	2	4
96	в каком-то	1	4
97	та же	1	4
98	как он	3	4
99	и если	2	4
100	при этом	2	4
101	он не	6	4
102	же это	1	4
103	и вот	3	4
104	и по	1	4
105	таким образом	8	4
106	одна и	1	4
107	как таковой	1	4
108	нисколько не	3	4
109	в одном	3	4
110	но он	3	4
111	все это	7	4
112	с ним	5	4
113	не нуждается	2	4
114	связи с	6	4
115	в таком	1	4
116	не могут	2	4
117	это конечно	1	4
118	той или	1	4
119	без всякого	1	4
120	и когда	1	4
121	говорят что	1	4
122	в другом	3	4
123	к нему	2	4
124	и только	2	4
125	во времени	2	4
126	одно из	2	4
127	то время	3	4
128	от того	3	4
129	нельзя сказать	1	4
130	в связи	5	4
131	быть и	1	4
132	хотя бы	2	4
133	а в	4	4
134	же как	4	3
135	это и	5	3
136	как мы	8	3
137	этого нет	1	3
138	и тут	1	3
139	что иное	1	3
140	это время	2	3
141	иное как	1	3
142	в чем	2	3
143	в этой	6	3
144	она сама	1	3
145	с этим	4	3
146	кроме того	4	3
147	и где	1	3
148	от этого	2	3
149	всех этих	6	3
150	выйти из	3	3
151	об этом	4	3
152	его в	5	3
153	это было	4	3
154	и мы	1	3
155	было бы	2	3
156	между собою	4	3
157	и более	1	3
158	что этот	1	3
159	даже в	2	3
160	не менее	3	3
161	ничего не	4	3
162	целую жизнь	1	3
163	как только	1	3
164	то как	1	3
165	это только	1	3
166	все его	1	3
167	как они	3	3
168	нуждается в	3	3
169	тело и	1	3
170	из них	1	3
171	ведь это	2	3
172	мы находим	4	3
173	и из	1	3
174	и их	5	3
175	не было	3	3
176	о чем	3	3
177	сейчас же	1	3
178	мы говорим	1	3
179	нет ни	2	3
180	в данном	2	3
181	в той	1	3
182	в это	1	3
183	и от	4	3
184	и слова	2	3
185	то не	1	3
186	в целях	1	3
187	становления и	2	3
188	понимать как	1	3
189	не что	1	3
190	они не	1	3
191	также что	1	2
192	также и	7	2
193	связана с	1	2
194	на самом	5	2
195	он может	1	2
196	тем же	1	2
197	его не	4	2
198	например в	5	2
199	что уже	1	2
200	как я	1	2
201	то это	1	2
202	в ней	8	2
203	во всех	13	2
204	что я	1	2
205	различия между	1	2
206	если в	2	2
207	в общем	4	2
208	в истории	2	2
209	в акте	5	2
210	если она	1	2
211	как в	3	2
212	перед нами	4	2
213	что по	1	2
214	но в	14	2
215	тут нет	1	2
216	бы и	1	2
217	все эти	5	2
218	раз в	2	2
219	сливаются в	1	2
220	на его	1	2
221	в античном	1	2
222	время и	1	2
223	не как	1	2
224	на этом	5	2
225	но все	1	2
226	в каждом	2	2
227	не будет	1	2
228	на всю	1	2
229	в мире	1	2
230	об этой	3	2
231	на все	2	2
232	на сцене	1	2
233	в жизни	1	2
234	солнце и	1	2
235	она и	2	2
236	с тем	2	2
237	несмотря на	2	2
238	смысл и	1	2
239	во время	12	2
240	и при	1	2
241	в их	4	2
242	жизни с	1	2
243	тем не	1	2
244	их в	1	2
245	не должно	1	2
246	тому что	1	2
247	что с	1	2
248	того как	1	2
249	в сущности	4	2
250	на него	2	2
251	не по	1	2
252	мире и	1	2
253	это уже	1	2
254	уже и	2	2
255	что на	3	2
256	в области	1	2
257	от их	3	2
258	во все	2	2
259	сама жизнь	1	2
260	к тому	2	2
261	всегда есть	1	2
262	вы не	1	2
263	в конце	7	2
264	с ее	5	2
265	данном случае	2	2
266	это вовсе	1	2
267	что у	1	2
268	том как	2	2
269	со всем	1	2
270	понятно что	1	2
271	но мы	2	2
272	или на	1	2
273	в новую	1	2
274	времени в	1	2
275	между тем	2	2
276	и можно	1	2
277	и она	2	2
278	в сферу	1	2
279	и образы	5	2
280	мы видим	5	2
281	с ними	1	2
282	на мир	7	2
283	себя в	1	2
284	есть в	3	2
285	если мы	2	2
286	и они	1	2
287	а потому	1	2
288	но вот	1	2
289	тем что	1	2
290	живой и	1	2
291	до сих	3	2
292	именно в	3	2
293	и прежде	3	2
294	души и	1	2
295	в любой	1	2
296	был в	1	2
297	человеческой жизни	1	2
298	как ни	1	2
299	ни о	1	2
300	в частности	1	2
301	ни на	1	2
302	вместе с	3	2
303	так же	8	2
304	поэтому если	1	2
305	ибо оно	1	2
306	сих пор	3	2
307	же самое	2	2
308	которые были	1	2
309	от земли	2	2
310	форм и	5	2
311	в другое	2	2
312	от всего	1	2
313	в системе	2	2
314	только о	1	2
315	другое время	1	2
316	в виде	1	2
317	ее в	1	2
318	во всяком	1	2
319	частности к	1	1
320	как существенное	1	1
321	он также	1	1
322	непосредственная и	1	1
323	того же	3	1
324	не остается	1	1
325	выражения в	1	1
326	далее и	1	1
327	из трех	1	1
328	они вовсе	2	1
329	и до	2	1
330	ведь и	3	1
331	оно было	2	1
332	в какой-то	1	1
333	все те	1	1
334	неотделима от	1	1
335	века в	3	1
336	они вообще	1	1
337	по его	1	1
338	которую мы	1	1
339	уже более	2	1
340	слов об	1	1
341	нам в	1	1
342	не была	1	1
343	только благодаря	1	1
344	что под	1	1
345	но она	3	1
346	и сроки	1	1
347	ему в	1	1
348	и ни	3	1
349	не все	1	1
350	и он	3	1
351	из ее	1	1
352	в обычной	1	1
353	проявляется в	1	1
354	не от	1	1
355	чем больше	1	1
356	он был	7	1
357	в покое	1	1
358	окружающих нас	1	1
359	в различных	2	1
360	колокольный звон	4	1
361	они имеют	1	1
362	со всеми	5	1
363	свою жизнь	1	1
364	в наиболее	2	1
365	отличие от	2	1
366	нет и	2	1
367	они действительно	1	1
368	переходит на	1	1
369	тем больше	1	1
370	его на	1	1
371	общего с	1	1
372	чем мы	1	1
373	сходство между	1	1
374	когда он	2	1
375	весь мир	6	1
376	вполне понятно	1	1
377	ведь оно	1	1
378	и отчасти	2	1
379	почти весь	1	1
380	то в	1	1
381	где все	1	1
382	духа в	2	1
383	мы сразу	1	1
384	в целом	2	1
385	за это	1	1
386	он в	2	1
387	всей своей	1	1
388	из этих	3	1
389	другом случае	1	1
390	потому она	1	1
391	тому же	4	1
392	но на	3	1
393	так сказать	1	1
394	вообще не	3	1
395	самому существу	2	1
396	как оно	1	1
397	связанные с	3	1
398	времена и	1	1
399	а скорее	1	1
400	для преодоления	1	1
401	и еще	1	1
402	его тела	1	1
403	не нуждаются	1	1
404	никакому сомнению	1	1
405	на земле	1	1
406	из него	1	1
407	но дело	2	1
408	именно это	1	1
409	в основу	1	1
410	жить в	1	1
411	больше всего	1	1
412	что все	2	1
413	тело на	1	1
414	значение в	1	1
415	даже сама	1	1
416	известно что	1	1
417	форму и	1	1
418	делает его	2	1
419	он все	1	1
420	тела в	3	1
421	но уже	1	1
422	в них	6	1
423	ни одной	1	1
424	далеко не	1	1
425	нас к	1	1
426	тела если	1	1
427	со своими	1	1
428	нигде не	1	1
429	была уже	1	1
430	и говорили	1	1
431	потому и	1	1
432	когда в	2	1
433	одного и	1	1
434	на еду	1	1
435	сосредоточиться на	1	1
436	в эту	2	1
437	главное это	1	1
438	но до	1	1
439	и сейчас	1	1
440	по тому	2	1
441	и ее	1	1
442	почти не	2	1
443	в котором	1	1
444	телом и	1	1
445	что всякий	1	1
446	понять в	1	1
447	от его	3	1
448	своему существу	1	1
449	вот эта	1	1
450	но эта	2	1
451	не будем	2	1
452	веселой и	1	1
453	и оформлению	1	1
454	уже сказали	1	1
455	она тут	1	1
456	реальностью и	1	1
457	на эти	1	1
458	вернемся к	4	1
459	что эта	2	1
460	что ему	1	1
461	да вот	1	1
462	ее с	1	1
463	это нисколько	1	1
464	в основе	4	1
465	тогда и	1	1
466	не вызывает	1	1
467	чем не	2	1
468	всегда имеют	1	1
469	и всегда	1	1
470	слово и	1	1
471	больше чем	2	1
472	нами раньше	1	1
473	одна из	1	1
474	это то	1	1
475	на землю	1	1
476	у этого	2	1
477	и по-видимому	1	1
478	смысле как	1	1
479	причем они	1	1
480	все стороны	1	1
481	конец но	1	1
482	правда это	1	1
483	от внутреннего	1	1
484	на природу	1	1
485	и любовь	1	1
486	это слово	1	1
487	этом отношении	5	1
488	с другом	2	1
489	все то	1	1
490	начиная с	2	1
491	встречается в	1	1
492	взглянуть на	2	1
493	голову и	1	1
494	еще яснее	1	1
495	и другим	1	1
496	они и	2	1
497	должен быть	2	1
498	к жизни	1	1
499	и самое	1	1
500	и о	4	1
501	даже самые	1	1
502	более не	1	1
503	и образ	3	1
504	не существует	1	1
505	вечности и	1	1
506	здесь не	6	1
507	чтобы быть	1	1
508	приводит к	1	1
509	в дальнейшем	1	1
510	котором мы	1	1
511	в образе	1	1
512	он именно	1	1
513	будущим и	1	1
514	те же	1	1
515	здесь как	4	1
516	раз он	1	1
517	здесь нет	3	1
518	еще в	2	1
519	она была	1	1
520	и неизбежно	1	1
521	жизнь это	1	1
522	и на	5	1
523	дается такое	1	1
524	смысле и	1	1
525	образом в	1	1
526	же необходимо	1	1
527	и здесь	4	1
528	в состав	1	1
529	вот почему	1	1
530	это действительно	1	1
531	и поэтому	1	1
532	его тело	1	1
533	имеет значения	1	1
534	по их	1	1
535	нас в	2	1
536	и во	4	1
537	и единый	1	1
538	на всех	2	1
539	нем не	3	1
540	которой мы	1	1
541	от них	1	1
542	время дело	1	1
543	я думаю	1	1
544	никаких сомнений	1	1
545	во всей	1	1
546	и содержания	1	1
547	внешнее и	2	1
548	и окончательно	1	1
549	спасение в	1	1
550	и всякое	1	1
551	он действительно	1	1
552	эти последние	2	1
553	наконец и	1	1
554	этом моменте	1	1
555	но с	1	1
556	время в	1	1
557	и одновременно	3	1
558	тот же	1	1
559	жизни она	2	1
560	речи о	1	1
561	больше того	1	1
562	не имеет	3	1
563	пор не	1	1
564	уже говорили	2	1
565	поэтому и	3	1
566	в большом	1	1
567	но то	1	1
568	именно на	1	1
569	в эти	2	1
570	человека с	5	1
571	он очень	1	1
572	может проникнуть	1	1
573	является не	1	1
574	на этих	1	1
575	когда весь	1	1
576	его и	1	1
577	мы знаем	1	1
578	и также	1	1
579	и символом	1	1
580	у нее	2	1
581	для меня	1	1
582	к ним	1	1
583	при всей	1	1
584	не о	1	1
585	друг друга	1	1
586	мы можем	2	1
587	у него	4	1
588	случае не	1	1
589	точнее говоря	1	1
590	всеми его	2	1
591	к одной	1	1
592	в других	1	1
593	ее особенности	1	1
594	и важен	1	1
595	вне их	1	1
596	здесь только	2	1
597	жизнью здесь	2	1
598	в особенности	2	1
599	же деле	1	1
600	или иной	1	1
601	и характер	1	1
602	дают в	1	1
603	нашей жизни	1	1
604	и начинается	1	1
605	как у	1	1
606	и тех	1	1
607	здесь в	4	1
608	на то	1	1
609	сказать несколько	1	1
610	к которому	1	1
611	еще и	3	1
612	была и	1	1
613	наконец в	1	1
614	было и	1	1
615	мы еще	2	1
616	еще будем	1	1
617	и др	8	1
618	себя и	2	1
619	на ней	1	1
620	говорит о	1	1
621	связано с	1	1
622	превращается в	2	1
623	самом же	1	1
624	моментов и	1	1
625	миром в	3	1
626	его как	4	1
627	которые по	1	1
628	этом основании	1	1
629	там где	3	1
630	время оно	1	1
631	смысле на	1	1
632	наизнанку и	1	1
633	его содержание	1	1
634	надо было	1	1
635	от второй	1	1
636	и чистота	1	1
637	над ним	1	1
638	что за	1	1
639	в церковь	1	1
640	не дают	1	1
641	происходит в	2	1
642	она вся	1	1
643	по существу	3	1
644	друг с	2	1
645	и такие	1	1
646	слова и	2	1
647	несколько слов	2	1
648	обычной жизни	1	1
649	отречение от	2	1
650	своей жизни	2	1
651	только для	2	1
652	ему голову	1	1
653	видно что	1	1
654	это выражение	1	1
655	о мире	1	1
656	оно по	1	1
657	например у	1	1
658	месте в	1	1
659	при всем	1	1
660	на одной	1	1
661	всегда будет	1	1
662	и смерти	2	1
663	ногами и	1	1
664	этому именно	1	1
665	в его	13	1
666	мира и	8	1
667	еще раз	1	1
668	из нее	1	1
669	развития и	1	1
670	совершенно иной	1	1
671	себя самого	1	1
672	ее и	1	1
673	из себя	1	1
674	тем более	1	1
675	но зато	1	1
676	мы не	4	1
677	дана в	1	1
678	находим в	3	1
679	все они	4	1
680	все остальные	1	1
681	своей роли	1	1
682	условий и	1	1
683	выражение это	1	1
684	от обычной	1	1
685	которая на	1	1
686	не знает	1	1
687	еду на	1	1
688	но этот	3	1
689	и никому	1	1
690	этом мы	1	1
691	ко всему	2	1
692	из этого	1	1
693	в свое	1	1
694	ли он	2	1
695	на своем	1	1
696	можно назвать	1	1
697	но эти	1	1
698	и эта	1	1
699	это в	2	1
700	как на	4	1
