N	4gram	Propp_Isto_5	KulturaY
1	по мере того как	1	3
2	состоит в том что	1	3
3	не в том чтобы	1	3
4	т д и т	1	2
5	д и т д	1	2
6	и т д и	1	2
7	в то же время	1	2
8	только для того чтобы	1	1
9	вот пример уже не	1	1
10	внимание только на те	1	1
11	точно так же как	1	1
12	несколько случаев в которых	1	1
13	и т д все	1	1
14	стоит в связи с	1	1
15	и т д по	1	1
16	и вместе с тем	1	1
17	с этой точки зрения	1	1
18	никак не может быть	1	1
19	целое в свою очередь	1	1
20	и т д убеждают	1	1
21	но дело не в	1	1
22	состоит не в том	1	1
23	и потому что он	1	1
24	во всех этих случаях	1	1
25	свидетельствует о том что	1	1
