N	3gram	Bakhtin_Fr_1	Myshleni
1	в том что	6	31
2	с точки зрения	3	11
3	с одной стороны	2	9
4	с другой стороны	1	8
5	в этом отношении	3	7
6	в собственном смысле	1	7
7	друг с другом	1	7
8	в самом деле	1	6
9	для того чтобы	1	5
10	на первый план	1	4
11	во всяком случае	1	3
12	в связи с	1	3
13	как мы уже	5	3
14	уже говорили выше	1	2
15	в настоящее время	1	2
16	по нашему мнению	1	2
17	в том числе	10	2
18	и не только	1	2
19	в отличие от	4	2
20	но и в	2	2
21	том числе и	7	2
22	не подлежит никакому	1	2
23	подлежит никакому сомнению	1	2
24	мы видим что	1	2
25	не могут быть	1	2
26	все более и	1	2
27	мы уже говорили	7	2
28	в целом ряде	1	2
29	в свое время	2	2
30	к частному и	1	2
31	более и более	1	2
32	в вопросе о	1	2
33	нас в том	1	2
34	стадии своего развития	1	2
35	по своей природе	1	1
36	является здесь не	1	1
37	в какой мере	1	1
38	чуть ли не	1	1
39	на самом деле	2	1
40	чем иным как	1	1
41	может быть наиболее	1	1
42	что с точки	1	1
43	во всей своей	1	1
44	не входит в	2	1
45	и т.п но	1	1
46	до сих пор	4	1
47	имеет в виду	1	1
48	и здесь мы	1	1
49	на этой стадии	1	1
50	так как он	1	1
51	и в частности	2	1
52	все это в	1	1
53	как бы к	1	1
54	не чем иным	1	1
55	ранних ступенях развития	1	1
56	не только в	1	1
57	лежит в основе	1	1
58	видеть в нем	2	1
59	так и на	1	1
60	что мы называем	1	1
61	поэтому оно имеет	1	1
62	входит в область	1	1
63	имея в виду	1	1
64	к тому же	1	1
65	в их чистом	2	1
66	непосредственно связанная с	1	1
67	сказать что и	1	1
68	он дает в	2	1
69	как бы в	1	1
70	не может быть	1	1
71	по отношению к	1	1
72	убедиться в этом	1	1
73	так например в	1	1
74	точки зрения такое	1	1
75	и значение этой	1	1
76	этом отношении является	1	1
77	но все же	2	1
78	можно сказать что	1	1
79	между тем и	1	1
80	бы они ни	1	1
81	не в меньшей	1	1
82	друг от друга	1	1
83	на что мы	1	1
84	лежащие в основе	1	1
85	мы встречаемся с	1	1
86	тех или иных	1	1
87	оно все же	1	1
88	мы уже указывали	1	1
89	том что он	1	1
