N	3gram	Voloshinov_1	Problema
1	тем не менее	1	10
2	в том что	2	9
3	то же самое	1	7
4	в связи с	1	7
5	в данном случае	2	7
6	с другой стороны	2	5
7	не может быть	4	5
8	что иное как	2	4
9	есть не что	2	4
10	в то же	1	4
11	и то же	2	4
12	не что иное	2	4
13	тех или иных	1	4
14	того или иного	2	3
15	не было бы	1	3
16	можно было бы	1	3
17	может быть и	1	3
18	одно и то	3	3
19	и в его	1	3
20	что же такое	1	3
21	смысле слова и	1	3
22	само по себе	1	3
23	та или иная	1	3
24	это и не	1	3
25	по себе а	1	3
26	только потому что	1	2
27	а вовсе не	1	2
28	с точки зрения	5	2
29	в отличие от	1	2
30	то или иное	1	2
31	и как бы	1	2
32	все же есть	1	2
33	потому что они	1	2
34	этой точки зрения	1	2
35	только то что	1	2
36	ничего общего с	2	2
37	она ни была	1	2
38	на самом деле	1	2
39	наметить хотя бы	1	1
40	неразрывно связаны между	1	1
41	но это конечно	1	1
42	вполне понятно что	3	1
43	само собой разумеется	1	1
44	в чем же	1	1
45	иметь в виду	1	1
46	более или менее	1	1
47	есть прежде всего	3	1
48	художественного произведения и	1	1
49	в собственном смысле	1	1
50	что в этом	1	1
51	смысла художественного произведения	1	1
52	ни о какой	1	1
53	с этой точки	1	1
54	может стать не	1	1
55	является не чем	1	1
56	и тем что	1	1
57	с вещами как	1	1
58	понимании этого слова	1	1
59	как и в	1	1
60	может быть не	1	1
61	если бы мы	1	1
62	мы все же	1	1
63	с одной стороны	2	1
64	но может быть	1	1
65	ничего общего не	1	1
66	быть и речи	1	1
67	мы собственно говоря	1	1
68	в одном случае	1	1
69	вовсе не на	1	1
70	собственном смысле слова	1	1
71	которое мы дали	1	1
72	в этот вопрос	1	1
73	так же как	1	1
74	до такой степени	1	1
75	мы уже видели	1	1
76	только в связи	1	1
77	в тех случаях	1	1
78	собой разумеется что	1	1
79	чем иным как	2	1
80	узком смысле слова	1	1
81	как мог бы	1	1
82	мы не можем	1	1
83	углубляться в этот	1	1
84	равно как и	1	1
85	не чем иным	2	1
86	и никогда не	1	1
87	и не является	2	1
88	в самом деле	2	1
89	едва ли кто-нибудь	1	1
90	ту или иную	1	1
91	но что же	1	1
92	на то что	1	1
93	тех случаях когда	1	1
94	эту точку зрения	1	1
95	к тому что	1	1
96	для того чтобы	1	1
97	общего не имеет	1	1
98	только к одному	1	1
