N	3gram	Losev_Prob_3	FransuaR
1	в то же	4	6
2	до сих пор	2	4
3	в той же	1	4
4	в связи с	7	4
5	на самом деле	2	3
6	в отличие от	2	3
7	для того чтобы	1	3
8	в той или	2	2
9	находим и в	1	2
10	но и в	2	2
11	можно было бы	3	2
12	это вовсе не	4	2
13	вместе с нею	1	2
14	имеет в виду	1	2
15	и не было	1	2
16	по сравнению с	2	2
17	не может быть	5	2
18	в данном случае	7	2
19	о том что	3	2
20	той или иной	8	2
21	можно сказать что	2	2
22	может быть в	1	2
23	как и в	1	2
24	как мы видели	2	2
25	смысле этого слова	1	1
26	дело здесь не	3	1
27	но это конечно	1	1
28	что иное как	4	1
29	но это есть	1	1
30	все дело в	1	1
31	дело в том	3	1
32	требует от нас	1	1
33	в настоящее время	2	1
34	но даже и	4	1
35	имеют дело с	1	1
36	имеются в виду	1	1
37	о том как	2	1
38	в этом случае	5	1
39	имеется в виду	4	1
40	как раз и	4	1
41	вполне понятно что	1	1
42	с точки зрения	2	1
43	на первый план	2	1
44	дело вовсе не	2	1
45	в таких случаях	2	1
46	и не к	1	1
47	бы то ни	4	1
48	но несмотря на	1	1
49	есть с тем	1	1
50	в собственном смысле	1	1
51	что в нем	1	1
52	смысле слова мы	1	1
53	в своей основе	1	1
54	очень близок к	1	1
55	может быть и	3	1
56	и в частности	2	1
57	войне и мире	1	1
58	имели в виду	1	1
59	не говорят о	1	1
60	не что иное	4	1
61	в нашем смысле	2	1
62	в том чтобы	1	1
63	в первом случае	1	1
64	и тем же	1	1
65	то ни было	3	1
66	все такого рода	2	1
67	несет на себе	2	1
68	и в этом	6	1
69	как будто бы	3	1
70	во втором случае	1	1
71	и в этой	1	1
72	то есть он	2	1
73	во всяком случае	6	1
74	вовсе не являются	1	1
75	с другой стороны	5	1
76	само по себе	3	1
77	в художественном образе	1	1
78	одним и тем	1	1
79	что они не	1	1
80	во всех этих	1	1
81	только то что	2	1
82	есть не что	4	1
83	а не так	1	1
84	узком смысле слова	1	1
85	заключается в том	3	1
86	ни к какому	2	1
87	даже и в	2	1
88	это и есть	1	1
89	не имеет никакой	1	1
90	в отрыве от	1	1
91	строгом смысле слова	1	1
92	но никак не	3	1
93	мы находим и	1	1
94	вовсе не в	2	1
95	лежит представление о	1	1
96	нас не может	1	1
97	таким образом и	1	1
98	гораздо более значительное	1	1
99	тех или иных	4	1
100	но также и	2	1
101	и здесь не	1	1
102	быть и не	1	1
103	в том что	9	1
104	что и в	3	1
105	не нуждается в	1	1
106	не так как	1	1
107	то есть с	2	1
