N	2gram	Vygotskiy__1	Istorich
1	и т	26	27
2	и в	31	26
3	т д	8	24
4	так же	12	18
5	т е	3	18
6	то что	32	16
7	не только	13	15
8	может быть	22	14
9	что в	23	14
10	же как	4	13
11	но и	2	12
12	и пр	1	11
13	так и	3	10
14	таким образом	20	10
15	показывает что	5	10
16	и его	7	10
17	что он	7	10
18	при помощи	20	10
19	все же	5	9
20	его в	2	9
21	что и	13	9
22	так как	18	9
23	и не	16	9
24	то же	5	8
25	мы знаем	3	8
26	а в	6	8
27	мы имеем	4	7
28	в этом	12	7
29	он не	3	7
30	об этом	1	7
31	как и	16	7
32	в этих	4	7
33	знаем что	1	7
34	их в	2	7
35	нас к	1	7
36	как в	9	7
37	что здесь	2	7
38	в качестве	2	7
39	и то	2	6
40	совершенно так	1	6
41	еще не	1	6
42	что они	2	6
43	как он	2	6
44	мы видели	2	6
45	не всегда	2	6
46	мы можем	4	6
47	могут быть	11	6
48	к нему	2	6
49	мы видим	5	6
50	потому что	10	6
51	а не	13	6
52	не может	17	6
53	вместе с	8	6
54	когда он	2	6
55	это и	3	5
56	то это	1	5
57	но не	3	5
58	и как	2	5
59	но в	3	5
60	уже не	2	5
61	и только	3	5
62	в силу	3	5
63	и по	3	5
64	но все	1	5
65	и с	2	5
66	это не	1	5
67	к которым	3	5
68	не в	11	5
69	точно так	3	5
70	ничего не	2	5
71	и у	4	5
72	как мы	2	5
73	на нем	1	5
74	и здесь	2	5
75	и что	8	5
76	в его	6	5
77	с ними	1	5
78	в одном	2	5
79	у него	4	5
80	до сих	3	5
81	и др	1	5
82	из которых	3	5
83	сих пор	3	5
84	мы должны	1	5
85	к этому	4	5
86	вопрос о	3	4
87	в которых	3	4
88	тогда как	1	4
89	в своей	3	4
90	что этот	1	4
91	даже в	2	4
92	того как	1	4
93	указывает на	4	4
94	о том	7	4
95	и даже	6	4
96	которых можно	1	4
97	прибавить что	1	4
98	вовсе не	6	4
99	с другой	5	4
100	такое же	1	4
101	все что	3	4
102	в тех	1	4
103	другой стороны	5	4
104	приводит нас	1	4
105	например в	3	3
106	что иное	1	3
107	и действительно	1	3
108	из этих	6	3
109	видели что	2	3
110	только тогда	7	3
111	относится к	1	3
112	в одной	3	3
113	вор и	1	3
114	перед нами	1	3
115	его к	1	3
116	на то	10	3
117	и если	4	3
118	на его	1	3
119	что она	6	3
120	при этом	19	3
121	он должен	1	3
122	что у	3	3
123	что ни	1	3
124	а затем	1	3
125	те же	4	3
126	том что	16	3
127	и при	1	3
128	по сравнению	1	3
129	и более	1	3
130	как это	4	3
131	что эта	3	3
132	то чего	1	3
133	на котором	1	3
134	во всем	3	3
135	связи с	1	3
136	есть только	2	3
137	все еще	1	3
138	она не	5	3
139	большей частью	2	3
140	на вопрос	2	3
141	иное как	1	3
142	но мы	3	3
