N	2gram	Propp_Isto_1	Problema
1	и в	28	44
2	вовсе не	2	37
3	и не	9	35
4	не есть	2	35
5	может быть	25	28
6	по себе	3	25
7	потому что	4	25
8	не просто	3	23
9	то что	9	23
10	в том	9	21
11	только в	11	19
12	а не	15	18
13	в этом	8	17
14	также и	3	16
15	если мы	3	16
16	для нас	13	16
17	сказать что	5	16
18	когда мы	2	15
19	художественного произведения	1	14
20	и то	1	14
21	не только	12	14
22	и даже	4	14
23	и т	25	13
24	то же	12	13
25	т д	22	13
26	не в	9	13
27	но в	8	12
28	том что	7	12
29	так что	4	12
30	то это	3	10
31	отнюдь не	1	10
32	так и	9	10
33	как и	4	10
34	тем не	6	10
35	не менее	6	10
36	у нас	1	10
37	в виду	1	10
38	но и	10	10
39	в нем	2	9
40	и с	4	9
41	это не	7	9
42	и тем	2	9
43	в то	3	9
44	и это	1	9
45	никак не	1	9
46	в его	5	9
47	что и	6	9
48	что он	10	9
49	так как	6	9
50	как бы	2	9
51	же самое	3	9
52	таким образом	8	9
53	и от	2	9
54	во всяком	1	9
55	перед нами	3	8
56	в себе	2	8
57	он не	2	8
58	было бы	7	8
59	но это	4	8
60	есть нечто	1	8
61	как раз	2	8
62	связи с	4	8
63	как мы	3	8
64	здесь не	4	8
65	того что	4	8
66	при помощи	2	8
67	а именно	4	8
68	что же	3	8
69	что мы	7	8
70	что в	12	8
71	это и	1	7
72	мы не	10	7
73	в связи	4	7
74	на самом	1	7
75	все эти	4	7
76	мы должны	13	7
77	указывает на	2	7
78	с ним	2	7
79	и что	10	7
80	с другой	6	7
81	значит что	1	7
82	уже не	3	7
83	еще и	2	7
84	не может	15	7
85	и потому	2	7
86	здесь только	1	7
87	в целом	2	6
88	все же	10	6
89	и к	1	6
90	о том	9	6
91	и если	2	6
92	то ни	2	6
93	ясно что	2	6
94	того или	1	6
95	но если	2	6
96	никогда не	14	6
97	для этого	3	6
98	другими словами	4	6
99	и только	2	6
100	сами по	1	6
101	мы можем	1	6
102	такого рода	1	6
103	нет ничего	1	6
104	в виде	2	6
105	и есть	1	5
106	едва ли	1	5
107	есть не	1	5
108	еще не	7	5
109	а только	2	5
110	значение и	2	5
111	что они	5	5
112	в своем	5	5
113	хотя и	1	5
114	в нашем	1	5
115	тоже не	2	5
116	с тем	4	5
117	в своей	1	5
118	нас не	3	5
119	как о	2	5
120	тех или	1	5
121	и его	3	5
122	в ней	7	5
123	и здесь	7	5
124	что здесь	5	5
125	с той	2	5
126	только на	1	5
127	то и	2	5
128	гораздо более	1	5
129	или даже	3	5
130	в конце	1	5
131	не было	1	5
132	этом случае	1	5
133	так же	7	5
134	как в	2	5
135	да и	1	5
136	этого слова	1	5
137	все это	4	5
138	быть очень	1	5
139	собственно говоря	1	5
140	а в	7	5
141	с ней	2	5
142	другой стороны	5	5
143	состоит из	1	5
144	не что	1	4
145	мы уже	1	4
146	время как	3	4
147	что иное	1	4
148	но даже	1	4
149	иное как	1	4
150	бы то	2	4
151	но как	1	4
152	тут же	1	4
153	могли бы	3	4
154	то время	3	4
155	при этом	3	4
156	же касается	1	4
157	на первый	2	4
158	тому что	1	4
159	раз и	3	4
160	нет никакого	1	4
161	можно ли	1	4
162	дело в	3	4
163	и притом	1	4
164	только с	2	4
165	или иных	1	4
166	есть только	3	4
167	в ее	2	4
168	можно было	5	4
169	имеется в	1	4
170	мы в	2	4
171	мы могли	1	4
172	всякого рода	2	4
173	же и	1	4
174	ни с	1	4
175	тем что	3	4
176	это будет	1	4
177	же деле	1	4
178	нас в	2	4
179	на этот	2	4
180	дело здесь	1	4
181	самом же	1	4
182	или в	5	4
183	а также	1	4
184	совершенно не	1	4
185	сколько угодно	1	4
186	в каком	1	4
187	отношения к	2	3
188	же как	2	3
189	то в	1	3
190	и больше	1	3
191	часто бывает	1	3
192	имеет свою	1	3
193	говорить о	1	3
194	и ее	1	3
195	там и	3	3
196	но не	5	3
197	уже как	1	3
198	кроме того	1	3
199	и как	2	3
200	что это	8	3
201	в этой	6	3
202	говорят о	1	3
203	на то	4	3
204	как оно	2	3
205	что у	1	3
206	содержит в	1	3
207	но все	4	3
208	оно всегда	1	3
209	об этом	4	3
210	его в	6	3
211	только о	1	3
212	но уже	2	3
213	себе как	1	3
214	в чистом	2	3
215	и тогда	3	3
216	не значит	1	3
217	что такое	2	3
218	бы к	1	3
219	себе а	1	3
220	в которых	1	3
221	бы быть	3	3
222	в таких	2	3
223	на себе	1	3
224	ничего не	2	3
225	как будто	4	3
226	именно потому	1	3
227	которой она	1	3
228	она не	1	3
229	образы и	1	3
230	идет речь	1	3
231	с собой	1	3
232	если бы	8	3
233	виде и	1	3
234	во всей	2	3
235	может иметь	1	3
236	не так	2	3
237	образов и	2	3
238	этот вопрос	7	3
239	не мешает	1	3
240	в качестве	5	3
241	в мифе	2	3
242	для него	2	3
243	само по	2	3
244	отличие от	2	3
245	жизни а	1	3
246	здесь в	2	3
247	очень много	3	3
248	что для	1	3
249	прежде всего	10	3
250	не сама	1	3
251	именно так	2	3
252	его как	2	3
253	подобного рода	1	3
254	но оно	4	3
255	это за	3	3
256	в тех	2	3
257	и все	1	3
258	ни к	2	3
259	хотя бы	4	3
260	будто бы	3	3
261	ни было	2	3
262	или иного	1	3
263	из этого	2	3
264	точно так	3	3
265	и другие	4	3
266	к тому	6	3
267	относится и	1	2
268	на ступени	2	2
269	значение но	1	2
270	его не	1	2
271	именно здесь	1	2
272	мы имеем	13	2
273	не содержат	1	2
274	в некотором	2	2
275	целое и	2	2
276	во всех	2	2
277	совсем не	1	2
278	то он	2	2
279	мы будем	5	2
280	не то	4	2
281	и будет	1	2
282	мы сейчас	2	2
283	или иное	1	2
284	первый взгляд	2	2
285	с этим	4	2
286	дает нам	1	2
287	просто как	1	2
288	когда он	6	2
289	это тоже	6	2
290	тем же	1	2
291	себе не	1	2
292	еще на	1	2
293	в которой	1	2
294	не будем	5	2
295	он в	2	2
296	заключенной в	1	2
297	а может	1	2
298	всей его	1	2
299	в наших	1	2
300	слова а	1	2
301	на одну	1	2
302	всех этих	2	2
303	же не	3	2
304	в другом	3	2
305	а как	1	2
306	на основании	1	2
307	для чего	1	2
308	мы видели	2	2
309	между собою	1	2
310	сейчас мы	1	2
311	нисколько не	2	2
312	в этих	7	2
313	нечто целое	2	2
314	в котором	3	2
315	по сравнению	1	2
316	в их	3	2
317	мы говорили	1	2
318	в отличие	2	2
319	от себя	1	2
320	бы мы	2	2
321	от его	1	2
322	образом и	1	2
323	и более	1	2
324	однако в	2	2
325	нас к	1	2
326	в отношении	1	2
327	таких случаях	2	2
328	с которой	1	2
329	с теми	1	2
330	дело не	5	2
331	то чего	1	2
332	на котором	3	2
333	в основе	4	2
334	но что	1	2
335	степени это	1	2
336	в самой	1	2
337	что их	2	2
338	и по	3	2
339	ничто не	1	2
340	однако это	3	2
341	чистом виде	2	2
342	могут быть	4	2
343	всегда есть	1	2
344	что оно	1	2
345	больше ничего	1	2
346	рассматривать как	2	2
347	но тоже	1	2
348	только то	1	2
349	она может	1	2
350	это можно	1	2
351	том как	2	2
352	мы читаем	1	2
353	о ней	1	2
354	все дело	1	2
355	и художественная	1	2
356	это было	2	2
357	природы и	1	2
