N	2gram	Bakhtin_Fr_8	KulturaY
1	в том	13	30
2	и в	56	24
3	потому что	6	23
4	том что	8	21
5	что в	5	17
6	того чтобы	4	17
7	для того	2	16
8	было бы	2	15
9	в этом	14	14
10	точки зрения	6	14
11	может быть	3	13
12	все же	2	12
13	таким образом	17	12
14	языка в	2	12
15	и не	9	12
16	в его	18	12
17	не в	3	11
18	только в	9	11
19	в самом	9	10
20	не только	8	10
21	вовсе не	6	10
22	самом деле	2	9
23	русского языка	1	9
24	с точки	2	9
25	так как	4	9
26	если бы	2	9
27	о том	4	9
28	того что	1	9
29	отношению к	1	9
30	прежде всего	6	9
31	то что	3	9
32	по отношению	1	8
33	уже не	3	8
34	то же	11	8
35	языка и	6	8
36	в языке	1	8
37	тем что	1	8
38	как раз	2	8
39	а не	2	8
40	не может	2	7
41	это не	2	7
42	в них	11	7
43	связи с	6	7
44	в области	5	7
45	так и	13	7
46	бы в	3	7
47	в качестве	4	7
48	la langue	1	7
49	с другой	2	7
50	с помощью	3	7
51	как бы	11	7
52	вместе с	2	7
53	в ней	4	6
54	в которой	4	6
55	все эти	15	6
56	при этом	4	6
57	в которых	2	6
58	тогда когда	1	6
59	можно было	1	6
60	что он	2	6
61	но и	9	6
62	именно в	1	6
63	все это	8	6
64	другой стороны	2	6
65	например в	4	5
66	еще не	10	5
67	xix века	1	5
68	но не	5	5
69	не просто	3	5
70	что это	4	5
71	слово это	1	5
72	и с	8	5
73	рядом с	3	5
74	с тем	2	5
75	так сказать	5	5
76	и его	12	5
77	не потому	2	5
78	к тому	1	5
79	в виду	1	5
80	к языку	4	5
81	с ним	2	5
82	и что	1	5
83	между тем	3	5
84	язык в	4	5
85	еще и	3	5
86	языка как	1	5
87	в той	6	5
88	в результате	5	5
89	целый ряд	2	5
90	этом отношении	1	5
91	а в	2	5
92	речи и	3	5
93	того же	1	4
94	что эти	2	4
95	и на	7	4
96	с его	5	4
97	что они	2	4
98	как в	1	4
99	из этих	1	4
100	роль в	5	4
101	в нем	8	4
102	в данном	2	4
103	и тогда	1	4
104	речи в	1	4
105	в таких	3	4
106	в науке	1	4
107	на язык	1	4
108	того как	2	4
109	и является	1	4
110	в пределах	5	4
111	не на	3	4
112	в самой	1	4
113	что и	3	4
114	так что	3	4
115	из них	2	4
116	до сих	8	4
117	там где	3	4
118	в частности	7	4
119	и потому	4	4
120	в тех	1	4
121	слова и	3	4
122	сих пор	8	4
123	один из	5	4
124	же в	1	4
125	в этих	11	4
126	так же	2	4
127	и то	2	3
128	в котором	2	3
129	той же	6	3
130	в сущности	8	3
131	то это	1	3
132	и он	1	3
133	языку как	1	3
134	в связи	3	3
135	в своем	3	3
136	хотя и	2	3
137	когда он	2	3
138	его к	3	3
139	более или	2	3
140	в этой	6	3
141	с их	2	3
142	в себе	4	3
143	на его	6	3
144	на том	1	3
145	состоит в	1	3
146	что она	2	3
147	несмотря на	2	3
148	или менее	2	3
149	в их	3	3
150	и эти	2	3
151	даже в	4	3
152	тому что	1	3
153	казалось бы	3	3
154	только и	1	3
155	это слово	1	3
156	в духе	4	3
157	что оно	1	3
158	здесь не	1	3
159	свой язык	2	3
160	том как	1	3
161	это только	1	3
162	для этого	1	3
163	и здесь	3	3
164	можно сказать	2	3
165	этом смысле	1	3
166	уже в	2	3
