N	2gram	Vygotskiy__3	Myshleni
1	точки зрения	16	26
2	таким образом	12	26
3	в том	25	24
4	и в	38	23
5	том что	14	21
6	в целом	4	20
7	с точки	9	18
8	в этом	13	17
9	того чтобы	9	17
10	то что	35	17
11	не только	12	16
12	так же	2	16
13	говорит он	2	15
14	того что	4	15
15	для того	8	15
16	как и	8	14
17	может быть	19	14
18	но и	5	14
19	в его	5	14
20	что в	20	14
21	не может	7	12
22	представляет собой	2	11
23	сказать что	4	11
24	как бы	14	11
25	с другой	7	10
26	и с	1	9
27	между тем	7	9
28	в качестве	2	9
29	одной стороны	5	9
30	другой стороны	5	9
31	же точно	2	9
32	вместе с	5	9
33	и не	10	9
34	не является	1	9
35	то же	10	8
36	заключается в	7	8
37	нас к	1	8
38	самого начала	6	8
39	в основе	3	8
40	с самого	6	8
41	и на	6	8
42	с одной	6	8
43	нашего исследования	1	8
44	мы не	5	7
45	в самом	25	7
46	в этой	13	7
47	в другом	5	7
48	с тем	8	7
49	в то	3	7
50	мы могли	4	7
51	и ее	2	7
52	так как	6	7
53	что он	11	7
54	же как	1	6
55	в сущности	10	6
56	все это	3	6
57	столь же	2	6
58	независимо от	1	6
59	с этим	8	6
60	могли бы	5	6
61	в себе	4	6
62	в силу	2	6
63	и тем	3	6
64	с этой	2	6
65	по сравнению	1	6
66	мысли и	1	6
67	и его	6	6
68	о том	6	6
69	все время	30	6
70	только в	4	6
71	между этими	1	6
72	на элементы	1	6
73	мы можем	7	6
74	тем что	3	6
75	именно в	1	6
76	потому что	14	6
77	сравнению с	1	5
78	между собой	2	5
79	бы в	3	5
80	в собственном	1	5
81	перед нами	8	5
82	и как	8	5
83	но в	3	5
84	то время	2	5
85	на то	16	5
86	он не	6	5
87	и более	2	5
88	а затем	1	5
89	мы пытались	1	5
90	на основании	1	5
91	представить себе	1	5
92	если бы	14	5
93	тем самым	1	5
94	для этого	2	5
95	тому что	6	5
96	мысли в	1	5
97	всех тех	1	5
98	как мы	7	5
99	к действительности	1	5
100	и что	18	5
101	можно сказать	1	5
102	на действительность	1	5
103	так и	1	5
104	что для	1	5
105	что мы	1	5
106	думается что	1	5
107	и все	10	5
108	мы должны	1	5
109	из этого	8	5
110	в какой	5	5
111	в своих	4	5
112	в котором	6	4
113	высшей степени	1	4
114	которую мы	4	4
115	время как	4	4
116	в чем	1	4
117	с его	1	4
118	но не	1	4
119	как в	4	4
120	все остальные	1	4
121	целый ряд	2	4
122	говорит что	8	4
123	и к	3	4
124	все эти	4	4
125	что она	16	4
126	при этом	4	4
127	их в	2	4
128	что все	3	4
129	было бы	12	4
130	ни в	3	4
131	в высшей	1	4
132	со всей	3	4
133	в своей	5	4
134	не столько	1	4
135	не в	12	4
136	этом отношении	1	4
137	к тому	6	4
138	должен быть	3	4
139	по мере	1	4
140	в пользу	1	4
141	мы видим	12	4
142	только что	2	4
143	для всех	2	4
144	в одном	8	4
145	как раз	8	4
146	с действительностью	1	4
147	до сих	6	4
148	а с	2	4
149	в теории	1	4
150	этой основной	1	4
151	по существу	2	4
152	этого слова	2	4
153	сих пор	5	4
154	стоит только	3	4
155	она должна	3	4
156	в результате	1	4
157	хотя бы	2	4
158	в свою	4	4
159	к этому	3	4
160	как на	3	4
161	отношения к	2	3
162	в такой	3	3
163	не остается	1	3
164	и то	8	3
165	самом деле	21	3
166	как известно	1	3
167	с таким	1	3
168	полагает что	3	3
169	оба эти	3	3
170	я не	5	3
171	с но	2	3
172	из которых	4	3
173	в их	1	3
174	же мере	2	3
175	в общем	2	3
176	что они	4	3
177	которые не	1	3
178	в одной	2	3
179	что именно	2	3
180	в своем	5	3
181	все же	8	3
182	в которой	5	3
183	что это	10	3
184	он в	2	3
185	из этих	3	3
186	друг другу	2	3
187	и если	6	3
188	теории и	1	3
189	всех остальных	2	3
190	том чтобы	1	3
191	факт что	1	3
192	и мы	13	3
193	показывает что	2	3
194	на две	1	3
195	такой же	2	3
196	мысль и	1	3
197	мы говорили	3	3
198	собой все	1	3
199	в которых	6	3
200	должны были	2	3
201	образом и	2	3
202	она не	6	3
203	в самых	1	3
204	не могло	1	3
205	ничего не	2	3
206	образом что	1	3
207	же самое	10	3
208	что оно	2	3
209	и это	8	3
210	свою очередь	2	3
211	не могу	2	3
212	можно было	1	3
213	одного из	2	3
214	и который	2	3
215	может не	1	3
216	этих двух	1	3
217	и следовательно	2	3
218	показывают что	1	3
219	этот вопрос	1	3
220	которое мы	3	3
221	то и	3	3
222	и других	1	3
223	обратиться к	4	3
224	всяком случае	2	3
225	вовсе не	8	3
226	во всех	4	3
227	превращается в	1	3
228	а не	7	3
229	раньше всего	2	3
230	все более	2	3
231	прямо говорит	1	3
232	смысле этого	2	3
233	этого факта	1	3
234	только для	3	3
235	если не	1	3
236	тем и	1	3
237	останавливаться на	1	3
238	от всех	1	3
239	значение в	1	3
240	во всяком	2	3
241	речь идет	4	2
242	он может	2	2
243	идет о	4	2
244	показать что	7	2
245	между двумя	1	2
246	и до	1	2
247	что эти	4	2
248	сам автор	3	2
249	едва ли	3	2
250	в зависимости	1	2
251	той же	2	2
252	есть не	1	2
253	что если	4	2
254	бы что	1	2
255	он как	1	2
256	оно есть	2	2
257	в сновидении	1	2
258	зависимости от	1	2
259	что его	2	2
260	как если	3	2
261	в ее	7	2
262	со всеми	2	2
263	который мы	3	2
264	из важнейших	1	2
265	и я	2	2
266	как говорит	1	2
267	а другая	1	2
268	является основным	1	2
269	что как	3	2
270	более и	2	2
271	всей этой	1	2
272	тех случаях	1	2
273	хотя и	1	2
274	когда он	4	2
275	и наконец	2	2
276	от этого	1	2
277	в первом	1	2
278	бы сказать	1	2
279	нами в	2	2
280	и те	1	2
281	главным образом	3	2
282	все другие	2	2
283	пути развития	1	2
284	из этой	1	2
285	всех этих	2	2
286	не к	3	2
287	и вот	2	2
288	одной и	2	2
289	на этом	5	2
290	одно и	3	2
291	но все	1	2
292	что является	1	2
293	есть все	1	2
294	из всех	3	2
295	с другими	1	2
296	ближе к	1	2
297	в них	3	2
298	несмотря на	5	2
299	мы видели	6	2
300	с такой	5	2
301	должно быть	1	2
302	иначе говоря	5	2
303	в один	3	2
304	был бы	3	2
305	в этих	2	2
306	и при	1	2
307	и той	2	2
308	и эти	2	2
309	не могли	4	2
310	что этот	4	2
311	даже в	1	2
312	сущности говоря	7	2
313	что эта	4	2
314	которые она	2	2
315	что с	4	2
316	этими двумя	2	2
317	не имеет	6	2
318	дело в	1	2
319	того как	3	2
320	к этим	1	2
321	и отношений	1	2
322	действительность и	3	2
323	никогда не	4	2
324	на него	1	2
325	всех прочих	2	2
326	лежит в	2	2
327	бы он	1	2
328	на вопрос	1	2
329	представляют собой	2	2
330	и которая	2	2
331	понять это	1	2
332	в конце	2	2
333	значения и	1	2
334	данном случае	2	2
335	действия и	2	2
336	что у	7	2
337	не с	1	2
338	ясно что	6	2
339	каждого из	3	2
340	две части	1	2
341	мы вправе	1	2
342	на их	2	2
343	на примере	2	2
344	все прочие	2	2
345	новое в	1	2
346	мы склонны	1	2
347	вслед за	1	2
348	мы хотим	3	2
349	за этой	1	2
350	один из	6	2
351	в двух	9	2
352	говорили выше	1	2
353	исследования мы	1	2
354	прибегать к	2	2
355	без этого	1	2
356	уже не	2	2
357	всеми остальными	1	2
358	в виде	2	2
359	в известном	1	2
360	одно из	2	2
361	для него	2	2
362	эти три	1	2
363	под именем	1	2
364	заметить что	2	2
365	со всем	1	2
366	и даже	4	2
367	с той	4	2
368	чем он	1	2
369	если мы	6	2
370	которых мы	6	2
371	на которых	1	2
372	в слове	1	2
373	в море	2	2
374	в речи	3	2
375	виде в	1	2
376	в частности	1	2
377	перейти от	1	2
378	и потому	1	2
379	как это	6	2
380	о чем	1	2
381	в данном	2	2
382	целом ряде	1	2
383	всего в	1	2
384	тенденцию к	2	2
385	в течение	4	2
386	в словах	1	2
387	там где	6	2
388	действительность в	1	2
389	этого рода	1	2
390	о котором	5	2
391	указывает на	6	2
392	а в	7	2
393	между ними	1	2
394	с ней	1	2
395	к его	2	2
396	какой мере	2	2
397	своей книги	1	2
398	чтобы с	1	2
399	жизни и	1	2
400	ее в	4	2
401	можно назвать	2	2
402	они представляют	1	1
403	этот характер	1	1
404	не иначе	2	1
405	и т	14	1
406	одним из	1	1
407	например в	2	1
408	этом она	1	1
409	на самом	2	1
410	бы для	2	1
411	нам кажется	1	1
412	обобщения которое	1	1
413	этой теории	1	1
414	по которым	1	1
415	и свести	1	1
416	не имеют	2	1
417	и больше	2	1
418	из заключительных	1	1
419	по его	3	1
420	мы уже	7	1
421	для построения	1	1
422	говоря мы	1	1
423	всего того	2	1
424	и значение	3	1
425	от своего	2	1
426	вскрыть и	1	1
427	чувства которые	2	1
428	действительность или	1	1
429	и всеобщим	1	1
430	большую роль	1	1
431	среды и	1	1
432	что самый	1	1
433	сущности это	1	1
434	совпадает с	2	1
435	свою особую	1	1
436	и другая	1	1
437	то это	2	1
438	для нашей	1	1
439	в виду	4	1
440	в противоположном	1	1
441	себе что	1	1
442	в ней	15	1
443	который может	1	1
444	что оба	1	1
445	которую можно	1	1
446	в отличие	1	1
447	еще не	1	1
448	говоря не	1	1
449	вопросе так	1	1
450	которые здесь	1	1
451	и главное	1	1
452	должна изображать	1	1
453	все больше	2	1
454	своего материала	1	1
455	правильно указывает	1	1
456	мы будем	1	1
457	с самой	2	1
458	не то	4	1
459	в сторону	1	1
460	очевидно что	2	1
461	можем не	2	1
462	что так	2	1
463	отличие от	1	1
464	остановились на	1	1
465	не просто	2	1
466	мы сейчас	1	1
467	один и	1	1
468	это самое	1	1
469	которые могли	1	1
470	в истории	2	1
471	это одно	3	1
472	неотъемлемую часть	1	1
473	не одним	1	1
474	как к	2	1
475	части в	1	1
476	собственным законам	2	1
477	кроме того	1	1
478	в полном	2	1
479	который составляет	1	1
480	и слова	1	1
481	мест в	1	1
482	сказал бы	1	1
483	его к	2	1
484	в действительности	1	1
485	лежащую в	1	1
486	то в	1	1
487	истинное значение	1	1
488	стороны мы	1	1
489	оттого что	1	1
490	ситуации в	1	1
491	та же	3	1
492	себя к	1	1
493	что же	2	1
494	или во	1	1
495	от действительности	1	1
496	раз в	4	1
497	объединенные в	1	1
498	остановиться на	2	1
499	имеет для	1	1
500	ее как	1	1
501	не могла	2	1
502	на его	1	1
503	то этим	1	1
504	в нем	4	1
505	т д	4	1
506	мы с	1	1
507	и еще	1	1
508	с он	1	1
509	факт который	1	1
510	наших глазах	2	1
511	в плане	3	1
512	заключает в	1	1
513	и заключается	1	1
514	предмета исследования	1	1
515	тут не	1	1
516	можем легко	1	1
517	могла бы	3	1
518	как они	1	1
519	который он	1	1
520	тем в	2	1
521	вывести из	1	1
522	и дальше	2	1
523	на этой	1	1
524	все их	1	1
525	моменты в	1	1
526	свою противоположность	1	1
527	это противоречие	1	1
528	мы постараемся	1	1
529	здесь это	1	1
530	в жизни	1	1
531	из первых	1	1
