N	3gram	Bakhtin_Pr_4	FransuaR
1	как мы уже	2	6
2	о том что	2	5
3	то же время	5	5
4	в то же	5	5
5	в самом деле	4	4
6	в средние века	1	4
7	с одной стороны	1	4
8	в той же	1	4
9	в большинстве случаев	8	4
10	мы уже сказали	2	3
11	большей или меньшей	2	3
12	в большей или	2	3
13	до сих пор	8	3
14	вместо того чтобы	1	3
15	во всех его	2	3
16	никак не может	1	2
17	одной стороны и	1	2
18	с точки зрения	9	2
19	как мы увидим	3	2
20	в первой книге	1	2
21	или меньшей степени	2	2
22	в данном случае	1	2
23	всех разобранных нами	1	2
24	как один из	1	2
25	в одной плоскости	2	2
26	но и в	2	2
27	с другой стороны	3	2
28	то есть в	4	2
29	в том что	2	2
30	и т.п все	1	2
31	конечно не в	2	2
32	на части тела	1	1
33	по отношению к	5	1
34	пространстве и времени	1	1
35	первого свидания с	1	1
36	в той или	1	1
37	ровно ничего не	1	1
38	дело в том	2	1
39	из этих трех	2	1
40	более или менее	3	1
41	в себе самом	2	1
42	и так сказать	1	1
43	прямым и непосредственным	1	1
44	ни в малейшей	1	1
45	мы увидим в	1	1
46	границы между ними	1	1
47	ряд существенных проблем	1	1
48	здесь вовсе не	1	1
49	мы находим в	2	1
50	как и все	4	1
51	как мы сказали	3	1
52	разъятого на части	1	1
53	отражает в себе	1	1
54	в строгом смысле	2	1
55	является одним из	1	1
56	у него в	1	1
57	лишь тогда когда	1	1
58	между тем как	1	1
59	на самом же	1	1
60	в себе и	1	1
61	в мировой литературе	1	1
62	одном из своих	1	1
63	в первых двух	1	1
64	здесь та же	1	1
65	на этот вопрос	2	1
66	с самим собой	2	1
67	рано или поздно	1	1
68	в своей речи	1	1
69	если только они	1	1
70	мы не будем	1	1
71	не столько на	1	1
72	в малейшей степени	1	1
73	и во всем	1	1
74	быть конечно и	1	1
75	мы увидим дальше	1	1
76	сам по себе	3	1
77	и тем же	1	1
78	но в то	2	1
79	мы находим и	1	1
80	оно никогда не	1	1
81	в конце концов	1	1
82	даны в своем	1	1
83	перед нами образ	1	1
84	они воспринимаются как	1	1
85	в нем не	1	1
86	все же не	1	1
87	в xix веке	1	1
88	в связи с	1	1
89	а не как	1	1
90	это конечно не	1	1
91	как бы в	3	1
92	то есть от	2	1
93	большинстве случаев в	1	1
94	не может быть	8	1
95	одним и тем	1	1
96	лишь в одном	1	1
97	самом деле в	1	1
98	сущности лишь в	1	1
99	в широком смысле	1	1
100	не совпадает с	1	1
101	у рабле например	1	1
102	так как его	1	1
103	в значительной степени	1	1
104	малейшей степени не	1	1
105	разъятие на части	1	1
106	точки зрения этого	1	1
107	после первого свидания	1	1
108	после того как	1	1
109	в языке как	1	1
110	того же принципа	1	1
111	в одном из	2	1
112	до настоящего времени	1	1
113	проявляется и в	1	1
114	не только в	1	1
115	каждом из этих	1	1
116	той или иной	2	1
117	но все же	1	1
118	мы будем говорить	1	1
119	можно сказать что	2	1
120	как мы видим	1	1
121	к смертной казни	1	1
122	о себе самом	3	1
123	и до сих	2	1
124	в каждом из	1	1
125	мы уже указывали	1	1
126	в сущности лишь	1	1
127	самом же деле	1	1
128	том что он	1	1
129	и до настоящего	1	1
130	а именно в	1	1
131	и все что	1	1
132	друг в друга	1	1
133	то что не	1	1
