N	3gram	Vygotskiy__1	Psycholo
1	для того чтобы	15	19
2	в том что	15	12
3	все то что	1	11
4	о том что	6	10
5	в самом деле	2	7
6	то же самое	3	6
7	на то что	3	6
8	к тому что	3	5
9	так же точно	9	5
10	на самом деле	1	5
11	с самого начала	8	5
12	и что самое	1	4
13	с точки зрения	18	4
14	что он не	1	4
15	можно было бы	3	4
16	как раз в	1	4
17	друг с другом	4	4
18	том что он	2	3
19	то что в	1	3
20	точно так же	1	3
21	так же как	5	3
22	в самом конце	1	3
23	в том чтобы	3	3
24	в конце концов	1	3
25	смысле этого слова	3	3
26	и в этом	1	3
27	во всяком случае	3	3
28	шаг за шагом	2	3
29	надо сказать что	1	3
30	заключается в том	6	3
31	говорить о том	1	3
32	то что мы	1	3
33	до сих пор	4	3
34	с одной стороны	8	3
35	сама по себе	1	3
36	что самое замечательное	1	3
37	таким образом что	3	2
38	потому что он	1	2
39	в какой мере	2	2
40	сам по себе	3	2
41	в приложении к	2	2
42	и мы сейчас	1	2
43	вместе с тем	5	2
44	и в частности	2	2
45	то время как	4	2
46	если бы мы	1	2
47	что в этой	1	2
48	так как мы	1	2
49	с другой стороны	9	2
50	и той же	2	2
51	вместо того чтобы	2	2
52	с таким образом	3	2
53	что может быть	2	2
54	в то время	5	2
55	этого слова и	1	2
56	не только не	1	2
57	речь идет о	2	2
58	одной и той	2	2
59	на то как	1	2
60	в сущности говоря	2	2
61	мы уже знаем	1	2
62	и т д	1	2
63	сказать что эта	1	1
64	раз в том	1	1
65	что в результате	1	1
66	сейчас же увидим	1	1
67	и другим есть	1	1
68	психологической точки зрения	1	1
69	по отношению к	7	1
70	станем останавливаться на	1	1
71	но все время	1	1
72	такой очевидностью как	1	1
73	же как и	4	1
74	бы сказать что	2	1
75	в одной и	1	1
76	или во всяком	1	1
77	мы не можем	1	1
78	психологической функции которую	1	1
79	мы могли бы	5	1
80	только то что	1	1
81	из того что	5	1
82	и таким образом	2	1
83	с той которую	1	1
84	с такой очевидностью	1	1
85	та и другая	1	1
86	то же время	2	1
87	и не может	1	1
88	на этот вопрос	2	1
89	с этой точки	1	1
90	мы не станем	4	1
91	только для того	1	1
92	так как он	2	1
93	и я не	1	1
94	исследования и в	1	1
95	нашего исследования и	1	1
96	вот что говорит	1	1
97	если мы хотим	2	1
98	то что может	1	1
99	то что у	2	1
100	с но если	1	1
101	и с точки	1	1
102	совершенно иначе чем	1	1
103	же точно как	1	1
104	тот факт что	1	1
105	и в то	1	1
106	с психологической точки	1	1
107	по существу дела	2	1
108	как это легко	1	1
109	а с другой	2	1
110	в свою очередь	3	1
111	дело в том	1	1
112	друг к другу	1	1
113	того чтобы сделать	1	1
114	я не могу	2	1
115	в целом ряде	1	1
116	можем заключить что	1	1
117	тем что в	1	1
118	потому что они	1	1
119	с психологической стороны	1	1
120	и развития их	1	1
121	может не только	1	1
122	мы сейчас же	1	1
123	не может быть	5	1
124	то обстоятельство что	1	1
125	но об этом	1	1
126	и вместе с	1	1
127	ни в какой	2	1
128	всего того что	1	1
129	образом что не	1	1
130	тем и другим	2	1
131	когда речь идет	1	1
132	этой точки зрения	1	1
133	в стороне чисто	1	1
134	и никогда не	1	1
135	к выводу что	4	1
136	между тем и	2	1
137	и других авторов	1	1
138	не только в	1	1
139	в конечном счете	1	1
140	мы будем говорить	1	1
141	можно сказать что	4	1
142	с тем и	1	1
143	говорит что в	1	1
144	это понятие введенное	1	1
145	в этом смысле	1	1
146	и что она	1	1
147	в то же	2	1
148	как мы уже	1	1
149	превращает их из	1	1
150	в каком отношении	1	1
151	если с самого	1	1
152	тому что он	1	1
153	в каком они	1	1
154	в его самых	1	1
155	том что для	1	1
156	не станем останавливаться	1	1
157	только в самом	1	1
158	в жизни и	1	1
159	она не может	1	1
160	мы только что	2	1
161	во всей этой	1	1
