N	2gram	Losev_Prob_1	Istorich
1	и в	32	25
2	вместе с	2	22
3	что он	7	22
4	и т	11	20
5	т д	10	18
6	может быть	14	17
7	представление о	1	17
8	т е	1	16
9	мы имеем	2	14
10	не только	17	13
11	но и	9	13
12	в его	6	12
13	так как	11	11
14	уже не	3	11
15	и не	31	11
16	в этом	19	10
17	тем что	7	10
18	все же	1	10
19	и его	3	9
20	его в	6	9
21	в виде	15	9
22	с другой	3	9
23	таким образом	6	9
24	еще не	9	8
25	и на	8	8
26	все эти	8	8
27	что в	12	8
28	связи с	5	8
29	и что	9	8
30	мы видим	2	8
31	мы знаем	1	8
32	с тем	5	8
33	другой стороны	3	8
34	этих случаях	3	8
35	том что	12	8
36	в нем	13	7
37	как и	3	7
38	мы видели	1	7
39	во время	1	7
40	потому что	16	7
41	о том	11	7
42	и здесь	6	7
43	то что	42	7
44	только в	7	7
45	в качестве	2	7
46	при помощи	13	7
47	этом случае	2	7
48	но это	8	7
49	тот кто	2	7
50	знаем что	2	6
51	как в	4	6
52	в нее	1	6
53	это не	6	6
54	не может	8	6
55	в этих	3	6
56	не в	4	6
57	себя в	1	6
58	прежде всего	10	6
59	на небо	1	6
60	могут быть	2	6
61	или в	4	6
62	в том	9	6
63	например в	2	5
64	ясно что	3	5
65	мы не	2	5
66	но не	9	5
67	с этим	3	5
68	что это	3	5
69	но все	3	5
70	входит в	4	5
71	миф о	1	5
72	не будем	2	5
73	как мы	7	5
74	мы увидим	3	5
75	показывает что	1	5
76	так же	9	5
77	в него	2	5
78	для нас	5	5
79	же как	2	4
80	и это	9	4
81	то же	10	4
82	мы уже	5	4
83	мы здесь	2	4
84	в ее	3	4
85	от этого	1	4
86	в истории	4	4
87	в которой	2	4
88	он не	3	4
89	не как	2	4
90	что все	3	4
91	на этой	2	4
92	с другими	2	4
93	и тем	13	4
94	тем не	18	4
95	не менее	19	4
96	того как	3	4
97	все еще	1	4
98	в некоторых	1	4
99	в пределах	1	4
100	в дальнейшем	4	4
101	наряду с	1	4
102	с ним	3	4
103	можно проследить	1	4
104	за ним	1	4
105	а именно	12	4
106	если не	4	4
107	в основном	1	4
108	все это	7	4
109	в связи	4	4
110	из себя	1	4
111	на смену	1	4
112	мы должны	5	4
113	в которых	3	3
114	увидим ниже	2	3
115	представлением о	1	3
116	на себя	2	3
117	то это	1	3
118	это же	1	3
119	что его	3	3
120	только после	2	3
121	если в	1	3
122	и как	6	3
123	его к	1	3
124	в этой	10	3
125	их в	4	3
126	на этом	1	3
127	человека в	1	3
128	но уже	5	3
129	имеется и	1	3
130	в таких	2	3
131	и начинает	1	3
132	в то	6	3
133	друг друга	1	3
134	но эти	1	3
135	как человек	1	3
136	для того	8	3
137	здесь еще	1	3
138	они стали	1	3
139	того чтобы	9	3
140	на том	4	3
141	никогда не	7	3
142	и с	2	3
143	и вообще	4	3
144	о нем	3	3
145	к нему	3	3
146	представления о	1	3
147	что здесь	3	3
148	и требует	1	3
149	но оно	1	3
150	и пр	4	3
151	нем и	1	3
152	и все	7	3
153	в данном	9	3
154	не знаем	1	3
155	ее и	1	3
156	но когда	2	3
157	в свете	1	3
158	а в	4	3
159	в целях	2	3
160	ту же	1	2
161	того же	3	2
162	самом деле	6	2
163	он может	1	2
164	и полетел	1	2
165	одним из	1	2
166	в представлениях	1	2
167	вопрос о	1	2
168	мы и	4	2
169	это время	1	2
170	а еще	1	2
171	во всех	7	2
172	видели что	1	2
173	находит в	1	2
174	в голове	1	2
175	только тогда	1	2
176	перед нами	5	2
177	уже в	3	2
178	еще один	1	2
179	синее море	1	2
180	на то	8	2
181	боя эта	1	2
182	связанные с	1	2
183	после этого	4	2
184	том чтобы	1	2
185	с представлением	1	2
186	из него	1	2
187	так например	1	2
188	о чем	6	2
189	не считать	1	2
190	это было	2	2
191	и других	1	2
192	в это	2	2
193	из нее	1	2
194	о которых	3	2
195	несмотря на	3	2
196	их на	1	2
197	точки зрения	3	2
198	в своей	8	2
199	ее в	2	2
200	прийти к	1	2
201	оказывается что	2	2
202	бы мы	3	2
203	но он	3	2
204	силу и	1	2
205	без всяких	2	2
206	что этот	2	2
207	по себе	15	2
208	даже в	1	2
209	некоторых случаях	1	2
210	по мере	1	2
