N	2gram	Vygotskiy__6	Komedia
1	и в	28	22
2	том что	19	12
3	но и	10	11
4	в том	28	11
5	не только	16	10
6	в то	6	10
7	из них	2	10
8	как и	6	9
9	может быть	13	9
10	таким образом	18	8
11	о том	1	8
12	и его	3	8
13	в одном	2	8
14	и не	11	8
15	едва ли	1	7
16	в этой	5	7
17	и других	7	7
18	то же	7	6
19	и по	3	6
20	не в	4	6
21	в отношении	10	6
22	ни в	1	6
23	в конце	2	6
24	что он	18	6
25	и гг	1	6
26	к тому	10	6
27	а в	2	6
28	в которой	7	6
29	что в	17	6
30	в истории	1	5
31	как в	3	5
32	то время	6	5
33	на его	3	5
34	при этом	3	5
35	во время	1	5
36	потому что	22	5
37	мы встречаем	1	5
38	так и	6	5
39	еще в	2	5
40	и даже	1	5
41	между тем	1	5
42	один из	3	5
43	в его	3	5
44	прежде всего	2	5
45	с другой	2	5
46	все это	2	5
47	другой стороны	2	5
48	из его	1	4
49	время как	5	4
50	что они	2	4
51	но в	5	4
52	в нем	7	4
53	в другом	2	4
54	известно что	2	4
55	несмотря на	2	4
56	точки зрения	13	4
57	в котором	2	4
58	в их	3	4
59	так как	10	4
60	как мы	10	4
61	ли не	1	4
62	ясно что	4	4
63	что и	4	4
64	в качестве	4	4
65	мы можем	9	4
66	тем что	8	4
67	именно в	4	4
68	в результате	1	4
69	конце концов	1	4
70	к этому	1	4
71	же как	6	3
72	в тех	1	3
73	мы не	6	3
74	и о	1	3
75	и на	5	3
76	в чем	6	3
77	с одной	1	3
78	в этом	27	3
79	все же	2	3
80	хотя и	3	3
81	и как	6	3
82	в целом	3	3
83	на то	4	3
84	главным образом	1	3
85	он не	7	3
86	и еще	1	3
87	и с	1	3
88	его в	6	3
89	первую очередь	3	3
90	в них	3	3
91	и ее	1	3
92	вопрос о	5	3
93	не менее	2	3
94	на всю	1	3
95	даже в	1	3
96	по отношению	10	3
97	того как	5	3
98	к этим	1	3
99	казалось бы	2	3
100	в сознании	4	3
101	этом отношении	3	3
102	у нас	2	3
103	могут быть	5	3
104	во второй	2	3
105	после того	1	3
106	в частности	4	3
107	тот же	1	3
108	только в	18	3
109	и у	1	3
110	в виде	1	3
111	в начале	1	3
112	отношение к	7	3
113	у него	2	3
114	как раз	6	3
115	к которому	2	3
116	все более	2	3
117	так же	15	3
118	как это	3	3
119	по своему	2	3
120	одной стороны	1	3
121	в любом	2	3
122	не мог	1	3
123	здесь в	1	3
124	в более	1	3
125	и все	5	3
126	отношению к	10	3
127	как известно	7	2
128	того же	7	2
129	тех же	1	2
130	ту же	3	2
131	видеть в	1	2
132	в и	1	2
133	в сущности	7	2
134	принадлежит к	2	2
135	которые он	2	2
136	отличие от	1	2
137	за пределы	1	2
138	к сожалению	1	2
139	относится к	4	2
140	независимо от	3	2
141	от до	1	2
142	для ее	1	2
143	и хотя	1	2
144	в самом	8	2
145	меньшей мере	2	2
146	в известном	1	2
147	раз в	3	2
148	в себе	4	2
149	только один	1	2
150	в первую	3	2
151	в силу	17	2
152	на этом	4	2
153	связанные с	3	2
154	на все	1	2
155	было бы	9	2
156	и тем	5	2
157	как видно	1	2
158	этим и	1	2
159	мы видели	8	2
160	и без	1	2
161	но он	2	2
162	тем не	1	2
163	одна из	1	2
164	и внутренней	1	2
165	это еще	1	2
166	по своей	3	2
167	с достаточной	2	2
168	и теперь	1	2
169	в области	6	2
170	же самое	6	2
171	второй половине	1	2
172	как по	4	2
173	в себя	3	2
174	что у	2	2
175	поэтому мы	2	2
176	мог бы	3	2
177	для этого	2	2
178	собой и	1	2
179	образом в	3	2
180	находится в	1	2
181	именно потому	2	2
182	и здесь	3	2
183	аналогии с	1	2
184	нас в	2	2
185	и во	1	2
186	и можно	1	2
187	еще не	8	2
188	время когда	1	2
189	который в	1	2
190	именно на	1	2
191	в эти	1	2
192	для всех	2	2
193	из которых	1	2
194	мы знаем	4	2
195	могли быть	1	2
196	вовсе не	1	2
197	в других	2	2
198	и из	1	2
199	до сих	3	2
200	еще и	1	2
201	и притом	1	2
202	то и	1	2
203	которых мы	2	2
204	до конца	3	2
205	из наиболее	1	2
206	одну из	1	2
207	чем когда	1	2
208	не может	19	2
