N	2gram	Tiupa_Hudo_2	Myshleni
1	в том	15	42
2	том что	19	35
3	в этом	13	24
4	точки зрения	2	24
5	в качестве	4	21
6	в мышлении	1	21
7	и в	28	20
8	что в	5	19
9	заключается в	1	18
10	в основе	2	17
11	то же	6	16
12	не только	11	15
13	то что	6	15
14	что они	4	14
15	мышления и	1	14
16	как мы	2	13
17	при этом	11	12
18	может быть	8	12
19	с другой	3	12
20	потому что	2	12
21	с точки	2	11
22	в его	11	11
23	так же	3	11
24	и то	2	10
25	в себе	9	10
26	того что	1	10
27	только в	4	10
28	так как	1	10
29	и другие	5	9
30	согласно которому	1	9
31	как и	11	9
32	между тем	8	9
33	что и	4	9
34	с одной	3	9
35	одной стороны	3	9
36	как это	7	9
37	другой стороны	1	9
38	но и	9	9
39	и тем	1	8
40	было бы	3	8
41	и что	1	8
42	вместе с	2	8
43	и не	18	8
44	самом деле	3	7
45	один и	1	7
46	и тот	1	7
47	в своей	6	7
48	и более	1	7
49	тем самым	2	7
50	же самое	3	7
51	того чтобы	4	7
52	тем что	6	7
53	этом отношении	1	7
54	а не	14	7
55	как бы	5	7
56	же как	2	6
57	в самом	5	6
58	той же	2	6
59	и на	3	6
60	тому же	2	6
61	те же	2	6
62	по своей	1	6
63	к тому	7	6
64	можно было	3	6
65	в силу	1	6
66	его в	2	6
67	что он	8	6
68	уже в	1	6
69	не может	4	6
70	такого рода	1	6
71	сказать что	2	6
72	мы имели	1	5
73	мы уже	3	5
74	между собой	1	5
75	как в	5	5
76	все же	2	5
77	перед нами	11	5
78	и к	2	5
79	в действительности	1	5
80	все эти	1	5
81	это не	6	5
82	только не	2	5
83	и его	5	5
84	не является	2	5
85	никогда не	5	5
86	так и	8	5
87	если бы	6	5
88	о том	12	5
89	обе эти	1	5
90	для того	4	5
91	выступает в	1	5
92	в частности	7	5
93	слова и	1	5
94	в сущности	1	4
95	в своем	5	4
96	как уже	2	4
97	его к	1	4
98	в нашем	2	4
99	нами в	1	4
100	как он	3	4
101	состоит в	7	4
102	и с	6	4
103	с этой	1	4
104	в ходе	1	4
105	и при	1	4
106	по известному	1	4
107	не в	13	4
108	тому что	4	4
109	что с	1	4
110	представляется нам	2	4
111	роль в	2	4
112	на том	1	4
113	и только	2	4
114	все время	3	4
115	по выражению	1	4
116	из них	2	4
117	ребенка в	1	4
118	в области	1	4
119	в речи	1	4
120	обратимся к	2	4
121	и для	2	4
122	для нас	3	4
123	ключом к	1	4
124	между ними	2	4
125	к этому	1	4
126	на деле	1	3
127	приходит к	2	3
128	столь же	3	3
129	со словами	1	3
130	тем как	2	3
131	себе и	1	3
132	в настоящем	1	3
133	отнюдь не	2	3
134	когда он	1	3
135	следующим образом	3	3
136	но в	2	3
137	в которой	1	3
138	представляет собой	1	3
139	в этой	5	3
140	на этом	2	3
141	что все	3	3
