N	2gram	Voloshinov_1	Myslijsy
1	потому что	1	33
2	то что	8	29
3	может быть	26	26
4	таким образом	17	24
5	в этом	16	23
6	в том	6	23
7	и в	19	23
8	в слове	10	22
9	и не	26	18
10	что в	4	17
11	в языке	4	16
12	при этом	8	15
13	только в	9	15
14	то же	7	14
15	в себе	2	14
16	как и	12	14
17	того что	3	14
18	так как	2	14
19	если бы	2	13
20	не было	3	12
21	а не	7	12
22	том что	3	12
23	что я	1	11
24	не в	5	11
25	по себе	4	11
26	но и	8	11
27	не может	24	11
28	что слово	4	10
29	по отношению	3	10
30	не только	8	10
31	мы можем	2	10
32	тем что	2	10
33	что мы	1	10
34	и потому	5	10
35	между тем	3	9
36	не есть	3	9
37	мы не	6	8
38	в своем	2	8
39	но в	7	8
40	было бы	4	8
41	тогда когда	1	8
42	о том	2	8
43	другими словами	2	8
44	сказать что	4	8
45	отношению к	2	8
46	как в	4	7
47	с этим	4	7
48	что это	1	7
49	в нем	10	7
50	что такое	2	7
51	мысли и	4	7
52	это не	1	7
53	что язык	2	7
54	по мере	2	7
55	и что	1	7
56	что и	2	7
57	язык есть	4	7
58	вовсе не	5	7
59	с тем	1	7
60	могут быть	2	7
61	этого слова	2	7
62	независимо от	2	6
63	и к	3	6
64	в которой	3	6
65	того как	1	6
66	так и	11	6
67	тех пор	2	6
68	что не	2	6
69	до тех	2	6
70	для того	4	6
71	и то	1	5
72	говорить о	1	5
73	один и	3	5
74	хотя и	1	5
75	бы и	2	5
76	как бы	15	5
77	так сказать	6	5
78	должно быть	2	5
79	значение слова	1	5
80	не менее	4	5
81	не имеет	3	5
82	образом в	1	5
83	к нему	1	5
84	примыкает к	1	5
85	так что	1	5
86	уже в	1	5
87	в его	6	5
88	для него	9	5
89	допустим что	2	5
90	само по	1	5
91	что же	4	5
92	слова и	3	5
93	этом случае	3	5
94	все это	3	5
95	язык не	1	5
96	а в	4	5
97	во всяком	5	5
98	а между	1	4
99	мысли то	1	4
100	в истории	3	4
101	могли бы	1	4
102	всех остальных	2	4
103	что все	2	4
104	и с	2	4
105	его в	3	4
106	с другими	3	4
107	и тем	1	4
108	между собою	1	4
109	точки зрения	34	4
110	в котором	3	4
111	сих пор	8	4
112	тем не	2	4
113	и более	2	4
114	в то	3	4
115	того чтобы	5	4
116	в сознании	2	4
117	в каком	3	4
118	языке и	2	4
119	же самое	3	4
120	если же	1	4
121	и может	1	4
122	и та	2	4
123	можно сказать	3	4
124	что он	2	4
125	хотя бы	5	4
126	в одном	1	4
127	от того	4	4
128	только на	4	4
129	до сих	8	4
130	как же	4	4
131	этом слове	1	4
132	самое слово	1	4
133	так же	7	4
134	в данном	4	4
135	в той	1	4
136	и все	5	4
137	слово в	3	4
138	между ними	4	4
139	тем самым	1	4
140	в таком	2	4
141	например в	1	3
142	языка с	2	3
143	самом деле	10	3
144	на самом	3	3
145	переход от	4	3
146	и есть	3	3
147	в первом	3	3
148	и до	1	3
149	слова в	1	3
150	мы уже	2	3
151	той же	2	3
152	что между	1	3
153	ответить на	1	3
154	из сказанного	1	3
155	еще не	4	3
156	и на	4	3
157	то мы	2	3
158	там где	2	3
159	в действительности	2	3
160	в самом	10	3
161	формы в	2	3
162	все эти	7	3
163	и тот	4	3
164	и если	1	3
165	к одному	4	3
166	нашего времени	1	3
167	и по	1	3
168	в нее	1	3
169	ни был	1	3
170	на нее	1	3
171	в каждом	7	3
172	мы его	1	3
173	не будет	4	3
174	лишь в	9	3
175	от одного	3	3
176	но уже	1	3
177	все равно	1	3
178	с точки	20	3
179	их в	1	3
180	возможно только	1	3
181	что есть	1	3
182	в науке	6	3
183	только не	1	3
184	никогда не	2	3
185	в разных	1	3
186	же время	3	3
187	связи с	11	3
188	должны быть	3	3
189	к тому	2	3
190	как человек	1	3
191	языка и	13	3
192	те же	5	3
193	ту же	2	3
194	слово и	1	3
195	в виду	2	3
196	для говорящего	3	3
197	и только	2	3
198	и следовательно	3	3
199	с ними	1	3
200	этот вопрос	5	3
201	пор не	1	3
202	то в	2	3
203	и так	1	3
204	уже не	1	3
205	при помощи	1	3
206	и других	2	3
207	и их	2	3
208	всяком случае	2	3
209	со стороны	1	3
210	именно в	5	3
211	лишь тогда	2	3
212	все более	1	3
213	нет ничего	3	3
214	ко всем	1	3
215	между прочим	1	3
216	в смысле	6	3
217	кроме того	6	3
218	известной степени	1	3
219	в процессе	14	3
220	таком случае	2	2
221	наук о	1	2
222	явления и	1	2
223	отношения между	1	2
224	можно лишь	1	2
225	а как	3	2
226	как мы	13	2
227	гуманитарных наук	5	2
228	имеет свою	3	2
229	в ней	4	2
230	столь же	1	2
231	в различных	1	2
232	внутренняя форма	1	2
233	значение и	1	2
234	более и	1	2
235	и слова	1	2
236	она так	1	2
237	его к	2	2
238	следует сказать	1	2
239	так или	1	2
240	в нашем	2	2
241	из этих	2	2
242	мысли до	1	2
243	бы только	1	2
244	во многих	1	2
245	с языком	1	2
246	как оно	2	2
247	не следует	1	2
248	он не	3	2
249	данного слова	1	2
250	не значит	1	2
251	эта последняя	3	2
252	не как	2	2
253	из виду	2	2
254	для понимания	1	2
255	из него	2	2
256	подобно тому	1	2
257	человека в	2	2
258	значительной степени	1	2
259	бы они	1	2
260	рано или	1	2
261	здесь мы	4	2
262	за собою	1	2
263	или если	1	2
264	непосредственно примыкает	1	2
265	она и	1	2
266	одна и	1	2
267	в других	1	2
268	но что	1	2
269	и при	3	2
270	если и	1	2
271	представить себе	1	2
272	как наука	1	2
273	и без	1	2
274	значение то	1	2
275	о языке	8	2
276	от его	1	2
277	вопрос о	4	2
278	сами по	1	2
279	лишь один	1	2
280	и относительно	2	2
281	и вообще	2	2
282	же мы	1	2
283	тому что	2	2
284	она не	2	2
285	эта мысль	2	2
286	до известной	1	2
287	виду что	1	2
288	самого начала	4	2
289	мысли в	2	2
290	в сущности	3	2
291	и сама	2	2
292	к ней	1	2
293	как она	2	2
294	и его	19	2
295	в более	1	2
296	в области	3	2
297	у нас	2	2
298	настоящего времени	5	2
299	освобождается от	1	2
300	никакого значения	1	2
301	как всякое	1	2
302	не могут	3	2
303	и это	3	2
304	не существует	3	2
305	в ее	7	2
306	в образе	1	2
307	можно было	2	2
308	можно только	1	2
309	пор пока	2	2
310	и здесь	6	2
311	мы могли	1	2
312	в самой	1	2
313	что наша	1	2
314	других наук	1	2
315	все в	2	2
316	как нет	1	2
317	но нет	1	2
318	бы в	2	2
319	в ту	1	2
320	для самого	1	2
321	быть и	3	2
322	в двух	2	2
323	мы видим	1	2
324	тот же	4	2
325	связь и	2	2
326	самого говорящего	1	2
327	бы ни	1	2
328	именно на	2	2
329	конечно не	5	2
330	если мы	11	2
331	в большинстве	3	2
332	и они	1	2
333	каким образом	1	2
334	большинстве случаев	3	2
335	пока не	2	2
336	отношение к	1	2
337	друг друга	8	2
338	это значение	1	2
339	или поздно	1	2
340	и даже	2	2
341	свою историю	1	2
342	с другой	5	2
343	или иначе	2	2
344	на этот	3	2
345	и нельзя	1	2
346	и прежде	2	2
347	в свою	2	2
348	в сознание	1	2
349	и быть	1	2
350	стремится к	1	2
351	и др	2	2
352	превращается в	1	2
353	языка в	14	2
354	есть лишь	2	2
355	как ни	1	2
356	равно как	1	2
357	к его	2	2
358	всем остальным	1	2
359	из которых	2	2
360	если оно	1	2
361	а если	1	2
362	тому как	1	2
363	никем не	1	2
364	быть не	1	2
365	и для	11	2
366	говорящего и	2	2
367	что делает	3	2
368	чтобы понять	1	2
369	от него	2	2
370	и как	3	2
371	мы должны	3	2
372	ни к	2	2
373	во время	1	2
374	не что	1	2
375	из этого	2	2
376	есть и	1	2
377	языка то	1	2
378	к другим	1	2
379	в своих	2	2
380	можно назвать	1	2
381	непременно должны	1	1
382	то на	1	1
383	одним из	2	1
384	словом как	1	1
385	отделен от	1	1
386	не видим	1	1
387	связана с	2	1
388	того же	6	1
389	все остальное	2	1
390	он может	3	1
391	не успели	2	1
392	науки о	4	1
393	идет о	1	1
394	тем же	1	1
395	к другому	3	1
396	по которым	2	1
397	вопрос мы	3	1
398	этого в	1	1
399	миром но	1	1
400	должна быть	2	1
401	чего в	1	1
402	со всех	2	1
403	или наоборот	1	1
404	которую мы	1	1
405	значением слова	1	1
406	о формах	1	1
407	и другая	1	1
408	язык имеет	1	1
409	зависимости от	2	1
410	всех сторон	2	1
411	свою очередь	2	1
412	почти без	1	1
413	на них	1	1
414	он сам	1	1
415	значение является	1	1
416	ее значение	1	1
417	быть в	2	1
418	история языка	2	1
419	в выше	1	1
420	в чем	2	1
421	образом как	1	1
422	во всех	7	1
423	только после	1	1
424	не без	1	1
425	но конечно	1	1
426	а следовательно	1	1
427	различия между	1	1
428	но не	1	1
429	но как	1	1
430	самой природы	1	1
431	было указано	1	1
432	явлений и	2	1
433	мы же	1	1
434	не все	2	1
435	понято и	1	1
436	отличие от	5	1
437	друг от	1	1
438	нет и	4	1
439	и речи	2	1
440	нет как	1	1
441	относится к	1	1
442	в известном	1	1
443	систему и	1	1
444	как говорит	1	1
445	его на	1	1
446	для позднейшего	1	1
447	того не	1	1
448	мы тем	2	1
449	из сознания	1	1
450	и художественного	1	1
451	следующим образом	1	1
452	звука и	1	1
453	стройную систему	1	1
454	ее целом	3	1
455	явления языка	1	1
456	та же	1	1
457	существует лишь	2	1
458	в этой	1	1
459	к двум	1	1
460	иначе и	1	1
461	от необходимости	1	1
462	и те	7	1
463	если он	2	1
464	мы получим	1	1
465	быть только	1	1
466	этот процесс	3	1
467	вообще не	1	1
468	или быть	1	1
469	и уясняется	1	1
470	он ни	2	1
471	перестает быть	1	1
472	и совершенно	1	1
473	избавиться от	1	1
474	котором мы	1	1
475	оно должно	1	1
476	какой бы	1	1
477	одной и	2	1
478	совершающееся в	1	1
479	вообще без	1	1
480	но все	3	1
481	от нее	2	1
482	сделать из	1	1
483	касается до	1	1
484	главным образом	1	1
485	значение в	1	1
486	же касается	1	1
487	в каком-нибудь	2	1
488	фактов не	1	1
489	заключение о	1	1
490	из самой	1	1
491	а по	1	1
492	а его	1	1
493	на все	1	1
494	с целью	1	1
495	гораздо труднее	1	1
496	второй половины	1	1
497	входит в	5	1
498	деле в	1	1
499	может стать	5	1
500	действительности в	2	1
501	останавливаться на	1	1
502	нет в	1	1
503	это положение	2	1
504	знания и	1	1
505	быть выражены	1	1
506	далеко не	4	1
507	мы видели	1	1
508	здесь можно	1	1
509	иным путем	1	1
510	прямого значения	1	1
511	и того	6	1
512	одного и	5	1
513	на первый	2	1
514	из языка	1	1
515	есть деятельность	1	1
516	нет для	1	1
517	общества и	2	1
518	в своей	3	1
519	мысль и	2	1
520	к истории	1	1
521	мы замечаем	2	1
522	которые связывают	1	1
523	сам и	1	1
524	бы к	1	1
525	в которые	1	1
526	одним и	1	1
527	то для	1	1
528	на каждом	1	1
529	далее в	1	1
530	является только	1	1
531	и той	2	1
532	есть его	1	1
533	которые в	1	1
534	самый вопрос	2	1
535	тесно связаны	1	1
536	друг другу	1	1
537	с человеком	1	1
538	этот предмет	1	1
539	оказалось бы	1	1
540	бы быть	1	1
541	и форма	1	1
542	в отношении	4	1
543	языка о	1	1
544	существует для	2	1
545	слова до	1	1
546	к языку	2	1
547	но для	2	1
548	истории и	1	1
549	известная доля	1	1
550	к этим	3	1
551	не по	1	1
552	и имеет	1	1
553	этот комплекс	2	1
554	в систему	3	1
555	во всякой	1	1
556	следовательно и	2	1
557	на отношения	1	1
558	ничего не	6	1
559	действительности но	3	1
560	в звуке	1	1
