N	2gram	Voloshinov_1	Dialekti
1	не есть	2	47
2	и не	10	30
3	может быть	14	20
4	не только	4	19
5	и в	12	19
6	по себе	3	18
7	а не	5	16
8	в себе	3	15
9	что она	1	14
10	то что	5	14
11	в том	6	14
12	так как	9	14
13	как бы	13	14
14	вовсе не	1	13
15	то же	5	12
16	точки зрения	14	12
17	но и	3	12
18	и все	2	12
19	что это	1	10
20	в нем	6	10
21	ни в	3	10
22	как и	5	10
23	том что	5	10
24	сказать что	7	10
25	так и	4	10
26	это не	2	10
27	по крайней	1	9
28	никогда не	5	9
29	крайней мере	1	9
30	не может	16	9
31	мы уже	1	8
32	в этом	4	8
33	в своей	3	8
34	с точки	2	8
35	не в	4	8
36	она не	2	8
37	прежде всего	8	8
38	и то	2	7
39	время как	1	7
40	сама по	1	7
41	и к	4	7
42	должно быть	1	7
43	как это	2	7
44	и притом	2	7
45	в поэзии	3	7
46	в душе	2	7
47	но что	2	7
48	как будто	1	7
49	но это	2	7
50	что в	2	7
51	чтобы не	1	6
52	но не	2	6
53	что они	1	6
54	отнюдь не	5	6
55	тогда когда	2	6
56	в то	2	6
57	и вообще	3	6
58	и та	2	6
59	конечно не	3	6
60	что не	4	6
61	того что	3	6
62	да и	3	6
63	жизни и	4	6
64	и потому	2	5
65	и это	1	5
66	должна быть	5	5
67	все равно	1	5
68	жизнь и	1	5
69	же время	1	5
70	и его	13	5
71	и с	3	5
72	в виду	5	5
73	о том	3	5
74	и что	2	5
75	можно сказать	5	5
76	не то	1	5
77	что и	2	5
78	с другой	4	5
79	и пр	3	5
80	и следовательно	5	5
81	в смысле	1	5
82	в самом	4	5
83	только в	6	5
84	еще не	3	4
85	самом деле	3	4
86	за пределы	4	4
87	в одной	1	4
88	независимо от	2	4
89	в своем	2	4
90	все же	4	4
91	только то	1	4
92	та же	1	4
93	при этом	6	4
94	он не	2	4
95	и вот	1	4
96	и по	3	4
97	одно и	2	4
98	таким образом	12	4
99	одна и	1	4
100	в одном	1	4
101	все это	3	4
102	с ним	3	4
103	не нуждается	1	4
104	по своей	1	4
105	связи с	1	4
106	в таком	1	4
107	в каком	3	4
108	не могут	1	4
109	есть только	1	4
110	что оно	1	4
111	в ее	1	4
112	ясно что	3	4
113	в другом	1	4
114	к нему	4	4
115	и только	1	4
116	как нечто	1	4
117	во времени	1	4
118	уже в	2	4
119	одно из	1	4
120	то время	1	4
121	от того	4	4
122	могут быть	2	4
123	быть и	3	4
124	хотя бы	5	4
125	другой стороны	2	4
126	же как	1	3
127	сам по	1	3
128	это и	1	3
129	как мы	1	3
130	в чем	2	3
131	себе и	1	3
132	кроме того	2	3
133	себе как	1	3
134	эти вопросы	1	3
135	выйти из	1	3
136	же не	1	3
137	и почти	1	3
138	его в	4	3
139	и мы	1	3
140	было бы	1	3
141	мы имеем	2	3
142	и уже	3	3
143	форма и	1	3
144	и тогда	1	3
145	в этих	2	3
146	сами по	1	3
147	и более	3	3
148	не менее	3	3
149	ничего не	2	3
150	как только	2	3
151	должны быть	1	3
152	вещи и	2	3
153	это только	1	3
154	уже не	4	3
155	нуждается в	3	3
156	все время	6	3
157	же мы	1	3
158	ведь это	1	3
159	есть выражение	1	3
160	бы это	1	3
161	и из	1	3
162	как же	2	3
163	и их	1	3
164	не было	1	3
165	себе не	1	3
166	о чем	1	3
167	в данном	2	3
168	когда мы	1	3
169	время не	1	3
170	это как	3	3
171	только как	1	3
172	была бы	2	3
173	они не	1	3
174	я и	1	2
175	есть форма	1	2
176	на самом	4	2
177	тем же	1	2
178	например в	1	2
179	на вещи	1	2
180	что уже	1	2
181	как не	2	2
182	зависимости от	4	2
183	в ней	6	2
184	во всех	1	2
185	что я	1	2
186	в общем	1	2
187	в истории	1	2
188	каждая вещь	1	2
189	если она	1	2
190	как в	5	2
191	более и	1	2
192	перед нами	1	2
193	более или	1	2
194	но в	5	2
195	все эти	3	2
196	бы только	1	2
197	сливаются в	1	2
198	не как	1	2
199	на этом	1	2
200	но все	2	2
201	на все	2	2
202	в жизни	5	2
203	несмотря на	1	2
204	смысл и	2	2
205	или менее	1	2
206	существуют и	1	2
207	в зависимости	2	2
208	тем не	3	2
209	не должно	1	2
210	неодушевленные предметы	1	2
211	самого начала	1	2
212	в науке	1	2
213	и остается	1	2
214	на него	2	2
215	это мы	1	2
216	только и	1	2
217	к поэзии	1	2
218	убедиться в	1	2
219	это уже	1	2
220	уже и	1	2
221	и делает	1	2
222	в области	1	2
223	представлять себе	1	2
224	и искусство	1	2
225	к тому	1	2
226	всякая живая	1	2
227	с ее	1	2
228	данном случае	2	2
229	нами выше	1	2
230	с самого	1	2
231	и совершенно	2	2
232	можно только	1	2
233	остается только	1	2
234	мы в	2	2
235	но мы	2	2
236	поэтическое произведение	5	2
237	все в	1	2
238	самый принцип	1	2
239	между тем	3	2
240	и можно	1	2
241	всяком случае	1	2
242	нем и	1	2
243	и она	1	2
244	мы должны	1	2
245	что здесь	1	2
246	в какой	2	2
247	с одной	2	2
248	себя в	1	2
249	есть в	1	2
250	если мы	1	2
251	оно всегда	1	2
252	момент в	1	2
253	мы это	1	2
254	до сих	3	2
255	именно в	1	2
256	и прежде	1	2
257	только к	1	2
258	в некоторых	3	2
259	не на	1	2
260	зависит от	2	2
261	что мы	5	2
262	в частности	1	2
263	на который	1	2
264	ни на	2	2
265	вместе с	2	2
266	с первого	1	2
267	так же	3	2
268	быть только	2	2
269	сих пор	3	2
270	же самое	2	2
271	тех или	1	2
272	в результате	1	2
273	или иным	1	2
274	от всего	1	2
275	или не	3	2
276	есть уже	2	2
277	может и	1	2
278	в виде	1	2
279	в искусстве	1	2
280	во всяком	1	2
281	так но	1	1
282	от этой	2	1
283	не остается	2	1
284	из трех	1	1
285	по преимуществу	1	1
286	ведь и	3	1
287	обойтись без	1	1
288	и значение	2	1
289	выражение она	1	1
290	что можно	1	1
291	кто же	1	1
292	и он	1	1
293	всех сторон	1	1
294	в обычной	1	1
295	литературы и	4	1
296	на них	1	1
297	бы то	3	1
298	них всегда	1	1
299	он употребляет	1	1
300	точка зрения	3	1
301	к которой	1	1
302	они действительно	1	1
303	общего с	2	1
304	что именно	1	1
305	поскольку они	2	1
306	чем мы	1	1
307	показать что	1	1
308	стороны и	2	1
309	она как	1	1
310	когда он	3	1
311	и понимания	1	1
312	себе по	1	1
313	вполне понятно	1	1
314	то в	1	1
315	процесса а	1	1
316	в целом	1	1
317	в вещи	1	1
318	тому же	2	1
319	во многих	1	1
320	самому существу	1	1
321	по самому	1	1
322	не нуждаются	1	1
323	не к	3	1
324	пор мы	1	1
325	человеческого тела	1	1
326	ни была	1	1
327	самая структура	1	1
328	из него	2	1
329	не бывает	1	1
330	быть следовательно	1	1
331	от нее	1	1
332	краткой и	1	1
333	что все	1	1
334	же просто	1	1
335	входя в	1	1
336	и менее	1	1
337	или даже	1	1
338	со всех	2	1
339	может стать	2	1
340	форму и	2	1
341	этом смысле	1	1
342	и тем	1	1
343	делает его	2	1
344	данного писателя	1	1
345	но уже	1	1
346	в них	3	1
347	на которую	1	1
348	ни одной	1	1
349	степень или	1	1
350	далеко не	1	1
351	не всегда	1	1
352	и вне	1	1
353	нигде не	1	1
354	субъектом я	1	1
355	вещь ставшая	1	1
356	и становится	1	1
357	но если	1	1
358	и сейчас	1	1
359	и ее	3	1
360	именно и	1	1
361	в котором	3	1
362	что всякий	1	1
363	она в	1	1
364	но сами	1	1
365	обходится без	1	1
366	бы мы	3	1
367	от его	1	1
368	и другого	1	1
369	но эта	1	1
370	том и	1	1
371	уже сказали	1	1
372	ним в	1	1
373	на эти	1	1
374	формы как	1	1
375	зрения и	1	1
376	можем сказать	2	1
377	другие области	1	1
378	от чисто	1	1
379	деле это	1	1
380	в психике	2	1
381	в обоих	1	1
382	как о	1	1
383	и проч	3	1
384	форма не	1	1
385	в основе	1	1
386	виду не	1	1
387	бытия и	1	1
388	нашего сознания	2	1
389	чем не	1	1
390	неодушевленная вещь	1	1
391	подобно тому	1	1
392	и независимо	1	1
393	все стороны	1	1
394	правда это	1	1
395	и поэтическое	2	1
396	бы по	1	1
397	остается в	1	1
398	этом отношении	1	1
399	в стиле	1	1
400	и оно	1	1
401	все то	1	1
402	наравне с	1	1
403	конечно гораздо	1	1
404	на границе	3	1
405	его значение	1	1
406	оно не	2	1
407	ясность и	2	1
408	то ни	3	1
409	опираясь на	2	1
410	и самое	2	1
411	и о	1	1
412	не существует	1	1
413	но при	1	1
414	здесь не	3	1
415	и вкусы	1	1
416	дано в	1	1
417	давно пора	1	1
418	те же	2	1
419	и которые	1	1
420	к его	2	1
421	и на	4	1
422	из одного	1	1
423	по мере	1	1
424	эта сторона	1	1
425	быть ни	1	1
426	один миг	1	1
427	и здесь	2	1
428	зато она	1	1
429	искусства и	2	1
430	возможна только	2	1
431	и являются	1	1
432	и умирает	1	1
433	на что	1	1
434	оно ни	1	1
435	мы понимаем	1	1
436	и во	1	1
437	только ему	3	1
438	как его	1	1
439	и содержания	2	1
440	них в	1	1
441	в литературе	4	1
442	тот же	1	1
443	больше того	1	1
444	на другие	1	1
445	пор не	1	1
446	но то	1	1
447	поэтическая форма	1	1
448	это же	1	1
449	в эти	1	1
450	где они	1	1
451	стоит ли	1	1
452	только на	3	1
453	на этих	1	1
454	при помощи	1	1
455	его и	1	1
456	допустим что	2	1
457	в пространстве	1	1
458	у нее	1	1
459	к ним	2	1
460	друг друга	1	1
461	мы можем	2	1
462	у него	1	1
463	и во-вторых	1	1
464	она имеет	1	1
465	нее не	1	1
466	мы берем	1	1
467	к одной	1	1
468	даже и	1	1
469	в особенности	2	1
470	же деле	1	1
471	из двух	1	1
472	так не	1	1
473	и тех	1	1
474	а эти	1	1
475	мы никогда	2	1
476	или просто	1	1
477	к которому	1	1
