N	3gram	Losev_Prob_1	Istorich
1	и т д	10	18
2	в этих случаях	2	8
3	до сих пор	3	6
4	точно так же	4	6
5	в этом случае	2	5
6	вместе с тем	1	5
7	в том что	5	5
8	мы увидим ниже	2	4
9	так же как	2	4
10	не только в	1	4
11	в связи с	4	4
12	так же и	3	3
13	подобно тому как	2	3
14	с тем что	2	3
15	можно было бы	2	3
16	мы уже видели	1	3
17	и может быть	1	2
18	что иное как	2	2
19	иметь в виду	3	2
20	на самом деле	4	2
21	т д и	4	2
22	мы не будем	1	2
23	в таких случаях	2	2
24	во всех этих	2	2
25	только с одним	1	2
26	не что иное	2	2
27	сих пор мы	2	2
28	в некоторых случаях	1	2
29	и ничего не	1	2
30	уже видели что	1	2
31	с другой стороны	3	2
32	не может быть	2	2
33	в других случаях	2	2
34	всех этих случаях	1	2
35	о том что	5	2
36	на то что	8	2
37	к тому же	1	2
38	о том как	2	1
39	здесь идет речь	1	1
40	до наших дней	1	1
41	при встрече с	1	1
42	он должен быть	1	1
43	т д здесь	1	1
44	то это значит	1	1
45	в эту ночь	1	1
46	но это только	2	1
47	пор мы рассматривали	1	1
48	еще на один	1	1
49	не знал о	1	1
50	сам по себе	7	1
51	перед нами как	1	1
52	здесь то что	2	1
53	а может быть	2	1
54	но в сущности	1	1
55	связи с ее	1	1
56	мы имеем и	1	1
57	с которыми он	1	1
58	не сам по	1	1
59	об этом не	1	1
60	но он имеет	1	1
61	но есть еще	1	1
62	не то что	1	1
63	в это время	1	1
64	с одним условием	1	1
65	и в его	1	1
66	казалось бы что	1	1
67	в отдельности и	1	1
68	так как это	1	1
69	и то же	1	1
70	если мы не	1	1
71	ни один из	1	1
72	а именно на	1	1
73	том как он	1	1
74	тем не менее	18	1
75	то что было	1	1
76	так или иначе	2	1
77	в себе силу	1	1
78	то что он	3	1
79	т д все	1	1
80	как мы увидим	2	1
81	тем что они	1	1
82	из них не	1	1
83	тем что в	2	1
84	есть не что	2	1
85	мы можем сказать	1	1
86	но уже в	2	1
87	здесь не будем	1	1
88	так оно и	1	1
89	однако не в	1	1
90	мы здесь не	1	1
91	связи с этим	1	1
92	один из них	1	1
93	это значит что	1	1
94	не только не	3	1
95	в виду то	1	1
96	в другом случае	1	1
97	по этому поводу	3	1
98	только в этом	1	1
99	и на ней	1	1
100	только самый факт	1	1
101	может быть даже	2	1
102	но еще не	1	1
103	но если мы	2	1
104	и в другом	1	1
