N	3gram	Propp_Isto_2	FransuaR
1	но и в	2	3
2	это и есть	1	3
3	руки и ноги	2	3
4	с другой стороны	2	3
5	с самого начала	2	3
6	подобно тому как	3	3
7	с одной стороны	3	2
8	до наших дней	1	2
9	не только в	4	2
10	о том что	2	2
11	что здесь в	1	1
12	уже знаем что	2	1
13	другой стороны в	1	1
14	его таким образом	1	1
15	есть такие которые	1	1
16	и так сказать	1	1
17	в одной из	1	1
18	до сих пор	6	1
19	и на него	1	1
20	за то что	1	1
21	есть на самом	1	1
22	проявляет себя как	1	1
23	со всех сторон	4	1
24	здесь мы видим	2	1
25	в это время	1	1
26	вот отрывок из	1	1
27	к нему в	1	1
28	красная потому что	1	1
29	в сущности это	1	1
30	смысле этого слова	1	1
31	и то же	1	1
32	в отличие от	1	1
33	в мифе о	1	1
34	а затем следует	1	1
35	в связи с	4	1
36	в виду что	1	1
37	как мы увидим	1	1
38	и др все	1	1
39	так же и	3	1
40	не может быть	2	1
41	об этом он	1	1
42	мы уже знаем	3	1
43	перед нами как	1	1
44	сих пор в	1	1
45	к этому времени	1	1
46	мы можем сказать	1	1
47	таким образом эта	1	1
48	но это не	1	1
49	мы видим что	5	1
50	жизнью и смертью	1	1
51	на самом деле	2	1
52	все на свете	1	1
53	в том что	5	1
54	соответствии с этим	1	1
55	к тому же	2	1
56	можем сказать что	1	1
57	в ней и	1	1
58	мы видели что	1	1
