N	3gram	Vygotskiy__1	Istorich
1	и т д	1	16
2	с другой стороны	9	8
3	не только в	1	5
4	о том что	6	5
5	так же как	5	4
6	с одной стороны	8	4
7	что у него	1	4
8	в тех случаях	1	4
9	тем не менее	1	4
10	в том что	15	4
11	этой точки зрения	1	3
12	в ответ на	1	3
13	мы уже знаем	1	3
14	то что в	1	3
15	с этой точки	1	3
16	не может быть	5	3
17	в данном случае	2	3
18	тех случаях когда	1	3
19	показывает как в	1	2
20	то время как	4	2
21	точно так же	1	2
22	совершенно то же	1	2
23	но и в	1	2
24	на этот вопрос	2	2
25	до сих пор	4	2
26	так как он	2	2
27	но тем не	1	2
28	в том чтобы	3	2
29	мы не можем	1	2
30	таким образом мы	1	2
31	в то время	5	2
32	он показывает что	2	2
33	но все же	1	2
34	то же что	1	2
35	как и в	1	2
36	таким образом что	3	1
37	к этому же	1	1
38	не в состоянии	2	1
39	хотя и не	1	1
40	при переходе от	2	1
41	мы хотели бы	2	1
42	мы видим таким	3	1
43	с точки зрения	18	1
44	состоит в том	1	1
45	еще яснее это	1	1
46	по отношению к	7	1
47	что в данном	1	1
48	в самом деле	2	1
49	лежит не там	1	1
50	мы увидим в	1	1
51	же как и	4	1
52	то же самое	3	1
53	в чистом виде	1	1
54	в зависимости от	2	1
55	в другом месте	6	1
56	сама по себе	1	1
57	что он не	1	1
58	как мы увидим	1	1
59	также не вполне	1	1
60	независимо от того	2	1
61	прямо или косвенно	1	1
62	от них и	1	1
63	что мы знаем	1	1
64	можно было бы	3	1
65	как мы уже	1	1
66	как если бы	2	1
67	вместе с тем	5	1
68	но эта гипотеза	1	1
69	для разрешения этого	1	1
70	тех случаях где	1	1
71	в этой связи	1	1
72	в качестве примера	1	1
73	новое что вносит	1	1
74	в непосредственной связи	1	1
75	образом связана с	1	1
76	в наши задачи	2	1
77	и потому что	1	1
78	ситуации в которой	1	1
79	на вопрос о	2	1
80	до наших дней	1	1
81	а именно в	1	1
82	то новое что	1	1
83	надо сказать что	1	1
84	ответ на этот	2	1
85	не там где	1	1
86	вопрос о связи	1	1
87	ничего не может	2	1
88	той ситуации в	1	1
89	и что его	1	1
90	лет с другой	1	1
91	непосредственной связи с	1	1
92	это значит что	1	1
93	видим таким образом	3	1
94	и тем более	1	1
95	что в действительности	1	1
96	ту или иную	1	1
97	с тем и	1	1
98	таким образом и	2	1
99	они представляют собой	1	1
100	к тому что	3	1
101	приводит нас к	1	1
102	она не может	1	1
103	мы видели что	1	1
