N	3gram	Vygotskiy__1	Vladivir
1	о том что	6	7
2	в том что	15	7
3	дело в том	1	4
4	в этом смысле	1	4
5	то же время	2	4
6	и то что	1	4
7	на то что	3	4
8	в то же	2	4
9	том что в	2	3
10	мы хотели бы	2	3
11	что он не	1	3
12	в конце концов	1	3
13	и потому что	1	3
14	с другой стороны	9	3
15	не может быть	5	3
16	как мы уже	1	3
17	говорит что в	1	2
18	в ответ на	1	2
19	как раз и	1	2
20	на первый план	2	2
21	и в то	1	2
22	как мы увидим	1	2
23	так как он	2	2
24	и в частности	2	2
25	то обстоятельство что	1	2
26	то что у	2	2
27	в том чтобы	3	2
28	не только в	1	2
29	в то время	5	2
30	во всяком случае	3	2
31	и речи с	2	2
32	что у него	1	2
33	можно сказать что	4	2
34	тем более что	1	2
35	тем не менее	1	2
36	для того чтобы	15	2
37	том что он	2	2
38	и т д	1	2
39	в том виде	1	1
40	а следовательно и	1	1
41	мысли и слова	1	1
42	сказать что он	1	1
43	того что в	1	1
44	потому что в	1	1
45	и той же	2	1
46	должны сказать что	1	1
47	в самом деле	2	1
48	физические и психические	1	1
49	в этой области	1	1
50	в том же	1	1
51	и для всех	1	1
52	и не может	1	1
53	только то что	1	1
54	что не только	1	1
55	виде в каком	2	1
56	вместе с тем	5	1
57	что даже в	1	1
58	и я не	1	1
59	одно и то	2	1
60	как раз в	1	1
61	то время как	4	1
62	вопрос об отношении	5	1
63	содержит в себе	1	1
64	не способен к	1	1
65	в целом и	5	1
66	в результате такого	1	1
67	если бы мы	1	1
68	с одной стороны	8	1
69	смысле этого слова	3	1
70	вместе с ее	1	1
71	и то же	2	1
72	и в этом	1	1
73	по существу дела	2	1
74	и к его	1	1
75	а с другой	2	1
76	указывает на то	2	1
77	в сторону но	1	1
78	указать еще на	1	1
79	но и его	1	1
80	другом месте и	2	1
81	мы уже знаем	1	1
82	на вопросе о	1	1
83	бы указать на	1	1
84	мы должны сказать	1	1
85	том виде в	1	1
86	одной и той	2	1
87	в этом возрасте	1	1
88	между и годами	3	1
89	заключается в том	6	1
90	самое ее название	1	1
91	и вместе с	1	1
92	и что она	1	1
93	в свою очередь	3	1
94	скажем только что	2	1
95	и никогда не	1	1
96	и тем самым	3	1
97	не только не	1	1
98	к тому что	3	1
99	на то как	1	1
100	во всем его	1	1
101	прямо говорит что	2	1
102	в жизни и	1	1
103	в этом отношении	4	1
104	во всей этой	1	1
