N	2gram	Vygotskiy__1	Problemy
1	и не	16	31
2	и в	31	29
3	в его	6	24
4	может быть	22	24
5	в этом	12	22
6	а не	13	22
7	т е	3	21
8	в нем	2	19
9	точки зрения	15	19
10	как бы	5	19
11	для него	1	18
12	не только	13	15
13	то что	32	15
14	то же	5	14
15	и его	7	14
16	но и	2	14
17	в пределах	1	13
18	с точки	2	13
19	уже не	2	13
20	точка зрения	4	12
21	таким образом	20	12
22	как и	16	12
23	не может	17	12
24	о себе	1	12
25	в самом	11	10
26	этом смысле	2	10
27	в то	5	10
28	только в	14	10
29	в одном	2	10
30	там где	4	10
31	с его	1	9
32	все же	5	9
33	это не	1	9
34	если бы	6	9
35	о нем	1	9
36	но не	3	9
37	что в	23	8
38	по себе	9	8
39	в каждом	3	8
40	как не	1	8
41	в том	30	8
42	что он	7	8
43	потому что	10	8
44	до конца	6	8
45	в своем	3	8
46	в своей	3	8
47	а как	1	7
48	и на	1	7
49	за пределы	1	7
50	и как	2	7
51	но в	3	7
52	в себе	4	7
53	зрения на	2	7
54	том что	16	7
55	не в	11	7
56	вовсе не	6	7
57	она не	5	7
58	так и	3	7
59	прежде всего	4	7
60	а в	6	7
61	самом деле	9	6
62	изображения и	1	6
63	так же	12	6
64	в одной	3	6
65	как в	9	6
66	в целом	5	6
67	выражение в	1	6
68	что она	6	6
69	в мире	1	6
70	его в	2	6
71	несмотря на	5	6
72	точку зрения	3	6
73	могут быть	11	6
74	к нему	2	6
75	был бы	5	6
76	в конце	3	6
77	так как	18	6
78	как раз	2	6
79	и потому	2	6
80	не могут	3	6
81	все это	8	6
82	на самом	2	5
83	это и	3	5
84	должна быть	3	5
85	в зависимости	5	5
86	той же	3	5
87	зависимости от	6	5
88	у него	4	5
89	с их	1	5
90	перед нами	1	5
91	он не	3	5
92	но все	1	5
93	было бы	6	5
94	автора и	1	5
95	мысли и	2	5
96	одной плоскости	1	5
97	в сущности	10	5
98	или как	2	5
99	и это	3	5
100	и о	4	5
101	еще не	1	5
102	с ним	2	5
103	ничего не	2	5
104	между тем	4	5
105	именно в	1	5
106	и др	1	5
107	в творчестве	1	5
108	дело идет	1	5
109	конце концов	3	5
110	во всяком	8	5
111	и т	26	4
112	идет о	2	4
113	тем как	1	4
114	и наконец	1	4
115	бы и	2	4
116	в этой	3	4
117	человека в	1	4
118	должно быть	1	4
119	их в	2	4
120	даже в	2	4
121	как мы	2	4
122	в процессе	5	4
123	в основе	2	4
124	от того	3	4
125	все то	3	4
126	в произведении	3	4
127	и с	2	4
128	но у	1	4
129	в свете	1	4
130	и следовательно	2	4
131	в литературе	1	4
132	он есть	1	4
133	что и	13	4
134	не было	3	4
135	его как	1	4
136	должна была	2	4
137	что же	2	4
138	как предмет	1	4
139	но это	3	4
140	и для	5	4
141	в результате	4	4
142	например в	3	3
143	на материале	1	3
144	я не	1	3
145	плоскости с	1	3
146	в особом	1	3
147	в художественном	3	3
148	и пр	1	3
149	уже в	3	3
150	подобно тому	5	3
151	на почве	2	3
152	и построения	1	3
153	далеко не	2	3
154	художественного творчества	6	3
155	в их	1	3
156	тому что	4	3
157	мире в	1	3
158	на котором	1	3
159	одна из	4	3
160	никогда не	8	3
161	как будто	5	3
162	этом отношении	2	3
163	точке зрения	1	3
164	в духе	1	3
165	отличается от	2	3
166	для его	1	3
167	оно не	1	3
168	если же	2	3
169	только то	2	3
170	в себя	2	3
171	приводит к	2	3
172	и здесь	2	3
173	с другой	5	3
174	все в	1	3
175	в них	2	3
176	в другой	2	3
177	мы должны	1	3
178	но с	1	3
179	но как	2	3
180	здесь с	1	3
181	и у	4	3
182	за ним	1	3
183	всяком случае	6	3
184	ни в	9	3
185	сами по	1	3
186	т п	16	3
187	само по	5	3
188	только у	1	3
189	точек зрения	3	3
190	целом ряде	2	3
191	тому как	7	3
192	по существу	4	3
193	как к	2	3
194	бы в	2	3
195	не дает	2	3
196	о своем	1	3
197	сказать что	7	3
198	другой стороны	5	3
199	и внутренне	1	3
