N	4gram	Propp_Isto_5	Myshleni
1	в то время как	1	4
2	с этой точки зрения	1	4
3	состоит в том что	1	3
4	в тот момент когда	1	2
5	совершенно так же как	1	1
6	с одной стороны и	1	1
7	только в том что	1	1
8	мы до сих пор	1	1
9	являются с одной стороны	1	1
10	в том числе и	1	1
11	мы знаем что это	2	1
12	что для того чтобы	1	1
13	это происходит потому что	1	1
14	и вместе с тем	1	1
15	вопрос о том что	1	1
16	но мы знаем что	1	1
17	но вместе с тем	3	1
18	таким образом мы видим	1	1
19	в этом случае мы	1	1
20	так же как и	2	1
21	вместе с тем мы	1	1
