N	2gram	Vinokur_Ku_1	Istorich
1	и т	33	27
2	и в	24	26
3	т д	14	24
4	так же	4	18
5	т е	38	18
6	то что	9	16
7	не только	10	15
8	может быть	13	14
9	что в	17	14
10	же как	1	13
11	но и	6	12
12	и пр	15	11
13	так и	7	10
14	таким образом	12	10
15	показывает что	1	10
16	и его	5	10
17	что он	6	10
18	все же	12	9
19	его в	1	9
20	что и	4	9
21	так как	9	9
22	и не	12	9
23	то же	8	8
24	этих случаях	2	8
25	а в	5	8
26	мы имеем	6	7
27	в этом	14	7
28	он не	2	7
29	об этом	1	7
30	как и	2	7
31	в этих	4	7
32	как в	4	7
33	что здесь	1	7
34	в качестве	7	7
35	превращается в	2	7
36	и то	3	6
37	еще не	5	6
38	что они	4	6
39	как он	1	6
40	мы видели	1	6
41	не всегда	2	6
42	мы можем	1	6
43	могут быть	1	6
44	в дальнейшем	1	6
45	потому что	23	6
46	а не	8	6
47	не может	7	6
48	вместе с	7	6
49	предположить что	1	6
50	когда он	3	6
51	это и	4	5
52	то это	3	5
53	но не	5	5
54	и как	2	5
55	но в	2	5
56	уже не	8	5
57	и только	1	5
58	в силу	10	5
59	и по	1	5
60	но все	2	5
61	и с	5	5
62	это не	7	5
63	к которым	1	5
64	не в	11	5
65	точно так	1	5
66	ничего не	2	5
67	и у	1	5
68	как мы	1	5
69	на нем	1	5
70	и здесь	3	5
71	и что	5	5
72	в его	12	5
73	с ними	4	5
74	в одном	3	5
75	тем что	8	5
76	до сих	4	5
77	в некоторых	1	5
78	сих пор	4	5
79	в точности	1	5
80	к этому	1	5
81	вопрос о	2	4
82	на себя	3	4
83	частный случай	1	4
84	в числе	2	4
85	в которых	6	4
86	тогда как	2	4
87	не просто	5	4
88	но он	1	4
89	не годится	1	4
90	в своей	2	4
91	что этот	1	4
92	даже в	3	4
93	того как	4	4
94	указывает на	1	4
95	здесь не	3	4
96	о том	9	4
97	и даже	3	4
98	вовсе не	10	4
99	с другой	7	4
100	а на	2	4
101	все что	1	4
102	в тех	4	4
103	другой стороны	6	4
104	например в	5	3
105	что иное	1	3
106	из этих	4	3
107	только тогда	3	3
108	к своей	1	3
109	относится к	2	3
110	в одной	1	3
111	перед нами	1	3
112	его к	3	3
113	все эти	6	3
114	на то	4	3
115	и если	3	3
116	на его	3	3
117	что она	3	3
118	связанные с	1	3
119	при этом	6	3
120	он должен	1	3
121	что у	1	3
122	с представлением	1	3
123	не мог	2	3
124	том что	21	3
125	и при	2	3
126	по сравнению	1	3
127	и более	2	3
128	как это	3	3
129	не имеет	2	3
130	связи с	7	3
131	к себе	4	3
132	есть только	1	3
133	иногда даже	1	3
134	и он	3	3
135	иное как	2	3
136	а также	1	3
137	в том	30	3
138	мы увидим	3	3
139	только в	11	3
140	или же	1	3
141	переходит в	1	3
142	и других	1	3
143	связан с	1	3
144	а именно	2	3
145	не на	4	3
146	о чем	2	3
147	там где	4	3
148	что мы	1	3
149	к своему	2	3
150	в данном	4	3
151	наряду с	1	3
152	как бы	7	3
153	по существу	4	3
154	многих других	1	3
155	этом случае	2	3
156	случаях когда	2	3
157	указать на	4	3
158	или в	2	3
159	для нас	2	3
160	из своего	1	3
161	но это	1	3
162	только что	1	3
163	же в	4	3
164	е в	2	3
165	между ними	2	3
166	не что	1	3
167	он также	1	2
168	эти случаи	2	2
169	и есть	2	2
170	не хочет	1	2
171	должна быть	3	2
172	связана с	1	2
173	в некотором	1	2
174	случаи когда	1	2
175	то мы	3	2
176	тех же	1	2
177	к ним	1	2
178	отношение к	1	2
179	в этой	3	2
180	в истории	3	2
181	с этим	4	2
182	в своем	3	2
183	тех случаях	2	2
184	хотя и	3	2
185	увидим что	2	2
186	конечно не	2	2
187	при себе	1	2
188	что это	5	2
189	в целом	4	2
190	на некоторых	1	2
191	еще один	2	2
192	в себе	3	2
193	имеем в	1	2
194	в нем	4	2
195	же это	1	2
196	на этом	1	2
197	так например	2	2
198	главным образом	1	2
199	связанных с	1	2
200	лишь в	2	2
201	хотя бы	10	2
202	было бы	15	2
203	из них	4	2
204	и тем	2	2
205	стоит на	1	2
206	этого не	2	2
207	с тем	5	2
208	здесь можно	1	2
209	можно считать	1	2
210	и их	1	2
211	таких случаях	1	2
212	что я	2	2
213	тем не	4	2
214	все это	6	2
215	однако в	1	2
216	по себе	2	2
217	случае мы	1	2
218	не менее	7	2
219	в таких	4	2
220	дело не	2	2
221	представлением о	1	2
222	не могло	1	2
223	одна из	1	2
224	он иногда	2	2
225	что на	1	2
226	в области	7	2
227	от того	1	2
228	у нас	10	2
229	случайно и	1	2
230	не могут	2	2
231	во все	2	2
232	не есть	4	2
233	совершенно ясно	1	2
234	на том	3	2
235	никогда не	2	2
236	вопрос этот	1	2
237	том как	3	2
238	и на	4	2
239	имеется в	1	2
240	если бы	9	2
241	после того	1	2
242	связь между	1	2
243	и во	1	2
244	в форме	1	2
245	того что	9	2
246	в современной	2	2
247	указывает что	1	2
248	он стал	1	2
249	меня и	3	2
250	этот факт	1	2
251	это же	1	2
252	себя в	1	2
253	так что	4	2
254	уже в	3	2
255	есть в	4	2
256	не дает	1	2
257	его и	1	2
258	ни в	2	2
259	могло бы	1	2
260	в языке	8	2
261	не случайно	6	2
262	в других	1	2
263	даже и	3	2
264	в особенности	3	2
265	из таких	1	2
266	говорит о	1	2
267	на этот	2	2
268	а сам	1	2
269	его как	1	2
270	совершенно одинаково	1	2
271	с помощью	7	2
272	в частности	4	2
273	он говорит	1	2
274	и вот	1	2
275	этого слова	3	2
276	смысле этого	3	2
277	и там	1	2
278	с этой	2	2
279	есть и	1	2
280	между прочим	2	2
281	но для	1	2
282	это уже	1	2
283	только одна	1	2
284	в связи	3	2
285	и все	2	2
286	в лице	1	2
287	это ему	1	2
288	этот вопрос	1	2
289	сказать что	1	2
290	в роли	1	2
291	к другой	1	1
292	вряд ли	1	1
293	говоря о	1	1
294	он о	1	1
295	предполагает что	1	1
296	увидим ниже	1	1
297	переход от	4	1
298	показать что	1	1
299	из его	1	1
300	что эти	4	1
301	не имеют	3	1
302	все те	2	1
303	в зависимости	5	1
304	явление он	1	1
305	той же	3	1
306	полагает что	1	1
307	есть не	1	1
308	бы уже	2	1
309	понятие для	1	1
310	что если	2	1
311	ответить на	1	1
312	приводят к	1	1
313	к разряду	1	1
314	есть нечто	1	1
315	не заметил	1	1
316	так чтобы	1	1
317	нет еще	1	1
318	е как	4	1
319	но даже	1	1
320	зависимости от	6	1
321	так называемые	3	1
322	в ней	6	1
323	когда речь	1	1
324	есть акт	1	1
325	в различных	1	1
326	в чем	1	1
327	современной русской	1	1
328	что люди	1	1
329	во всех	1	1
330	его так	2	1
331	глаза на	1	1
332	как правило	1	1
333	совершенно прав	1	1
334	иных случаях	2	1
335	то он	1	1
336	но как	1	1
337	не все	2	1
338	если в	2	1
339	в эти	1	1
340	слова на	1	1
341	себе и	2	1
342	этой категории	1	1
343	отчасти и	1	1
344	как говорит	1	1
345	имеют целью	1	1
346	общего с	1	1
347	что именно	1	1
348	как к	1	1
349	рассматриваться как	1	1
350	что нет	1	1
351	однако не	6	1
352	целый ряд	5	1
353	вопросом о	1	1
354	чем к	1	1
355	на своем	1	1
356	это просто	1	1
357	и говорит	2	1
358	та же	1	1
359	в ответ	1	1
360	большей части	2	1
361	что так	3	1
362	думать что	1	1
