N	2gram	Bakhtin_Fr_3	Istorich
1	и т	1	27
2	и в	40	26
3	так же	1	18
4	то что	5	16
5	не только	13	15
6	может быть	9	14
7	что в	12	14
8	но и	11	12
9	связь с	6	12
10	так и	3	10
11	таким образом	10	10
12	показывает что	1	10
13	и его	17	10
14	что он	2	10
15	все же	2	9
16	его в	1	9
17	что и	3	9
18	так как	4	9
19	и не	13	9
20	то же	7	8
21	мы знаем	2	8
22	а в	3	8
23	мы имеем	1	7
24	в этом	15	7
25	он не	9	7
26	об этом	3	7
27	как и	11	7
28	в этих	6	7
29	во время	8	7
30	знаем что	1	7
31	их в	3	7
32	как в	3	7
33	что здесь	1	7
34	в качестве	1	7
35	превращается в	1	7
36	еще не	3	6
37	что они	1	6
38	как он	2	6
39	мы видели	3	6
40	не всегда	1	6
41	таким же	1	6
42	в дальнейшем	2	6
43	к нему	2	6
44	мы видим	5	6
45	потому что	2	6
46	а не	5	6
47	не может	3	6
48	вместе с	3	6
49	когда он	1	6
50	это и	2	5
51	мы уже	13	5
52	но не	2	5
53	эта связь	1	5
54	и как	3	5
55	но в	8	5
56	и только	1	5
57	и по	1	5
58	но все	3	5
59	в другом	3	5
60	и с	8	5
61	это не	2	5
62	не в	1	5
63	ничего не	1	5
64	и у	2	5
65	как мы	10	5
66	и здесь	4	5
67	и что	1	5
68	в его	13	5
69	с ними	1	5
70	в одном	7	5
71	у него	8	5
72	тем что	3	5
73	до сих	4	5
74	и др	7	5
75	из которых	1	5
76	сих пор	4	5
77	к этому	6	5
78	в числе	1	4
79	его на	1	4
80	в этот	2	4
81	он в	2	4
82	но он	2	4
83	в своей	6	4
84	но эта	1	4
85	что этот	1	4
86	даже в	4	4
87	здесь не	3	4
88	огонь и	2	4
89	так в	4	4
90	о том	4	4
91	и даже	4	4
92	дает ему	1	4
93	вовсе не	12	4
94	с другой	2	4
95	такое же	1	4
96	все что	2	4
97	в тех	1	4
98	в человеческом	1	4
99	другой стороны	1	4
100	эту связь	2	4
101	он получает	1	3
102	например в	2	3
103	что иное	1	3
104	не сразу	1	3
105	из этих	2	3
106	видели что	1	3
107	относится к	1	3
108	в одной	1	3
109	можно предположить	1	3
110	перед нами	1	3
111	его к	2	3
112	все эти	8	3
113	и если	2	3
114	на его	2	3
115	связанные с	3	3
116	при этом	3	3
117	он должен	1	3
118	с представлением	1	3
119	что ни	1	3
120	а затем	1	3
121	те же	5	3
122	том что	4	3
123	и при	1	3
124	по сравнению	2	3
125	и более	1	3
126	как это	1	3
127	что эта	1	3
128	не имеет	1	3
129	на волю	2	3
130	во всем	3	3
131	связи с	6	3
132	все еще	1	3
133	и он	1	3
134	данном случае	2	3
135	в образе	1	3
136	иное как	1	3
137	с того	2	3
138	а также	4	3
139	в другой	1	3
140	в том	8	3
141	мы увидим	2	3
142	только в	3	3
143	как нечто	2	3
144	или же	2	3
145	и других	6	3
146	связан с	3	3
147	а именно	1	3
148	не на	1	3
149	в свете	3	3
150	о чем	2	3
151	там где	3	3
152	к своему	1	3
153	в данном	4	3
154	сравнению с	2	3
155	как бы	3	3
156	этом случае	1	3
157	или в	1	3
158	всякого рода	1	3
159	но это	3	3
160	же в	1	3
161	между ними	3	3
162	не что	1	3
163	к этой	3	3
164	и другие	2	3
165	он также	2	2
166	что образ	1	2
167	такую же	1	2
168	в средние	1	2
169	и есть	3	2
170	не хочет	1	2
171	а как	1	2
172	связана с	2	2
173	за это	1	2
174	при жизни	1	2
175	отношение к	8	2
176	тут же	2	2
177	ждет своего	1	2
178	в этой	3	2
179	в истории	4	2
180	с этим	2	2
181	вот как	2	2
182	в своем	7	2
183	говорит что	1	2
184	конечно не	2	2
185	что это	1	2
186	в целом	2	2
187	представляет собой	1	2
188	право на	1	2
189	он делает	1	2
190	и тот	1	2
191	в себе	3	2
192	имеем в	1	2
193	в нем	5	2
194	не к	2	2
195	на этом	2	2
196	так например	1	2
197	такого же	1	2
198	здесь мы	2	2
199	главным образом	1	2
200	связанных с	1	2
201	лишь в	2	2
202	хотя бы	2	2
203	было бы	4	2
204	из них	4	2
205	и тем	1	2
206	ни одной	2	2
207	этого не	1	2
208	с тем	1	2
209	этот материал	1	2
210	и их	1	2
211	при изучении	1	2
212	можно найти	1	2
213	таких случаях	1	2
214	все это	4	2
215	мы пока	1	2
216	по себе	1	2
217	случае мы	1	2
218	не менее	2	2
219	чтобы иметь	1	2
220	в таких	3	2
221	дело не	3	2
222	так много	3	2
223	одна из	3	2
224	по своей	1	2
225	что на	1	2
226	в области	4	2
227	у нас	4	2
228	не могут	1	2
229	во все	3	2
230	и стали	1	2
231	на том	1	2
232	никогда не	1	2
233	том как	1	2
234	и на	8	2
235	имеется в	1	2
236	если бы	3	2
237	другими словами	3	2
238	говорит об	2	2
239	связь между	3	2
240	от них	1	2
241	и во	4	2
242	этот момент	1	2
243	в форме	2	2
244	видим что	1	2
245	того что	1	2
246	в современной	1	2
247	с той	1	2
248	он стал	1	2
249	так что	1	2
250	уже в	2	2
251	и они	2	2
252	чтобы он	1	2
253	в виде	1	2
254	ни в	4	2
255	в языке	2	2
256	представлений о	1	2
257	с этими	1	2
258	в других	3	2
259	даже и	2	2
260	в особенности	5	2
261	дают в	1	2
262	говорит о	1	2
263	с помощью	2	2
264	в частности	3	2
265	он говорит	6	2
266	и вот	2	2
267	этого слова	2	2
268	такого рода	3	2
269	смысле этого	1	2
270	есть и	2	2
271	на ногах	1	2
272	но для	1	2
273	это уже	1	2
274	становится понятным	1	2
275	в связи	5	2
276	и все	9	2
277	на языке	1	2
278	вот этот	2	2
279	сказать что	3	2
280	средние века	2	2
281	но этот	1	2
282	мы считаем	1	2
283	вряд ли	1	1
284	говоря о	1	1
285	предполагает что	1	1
286	дело вовсе	1	1
287	играют в	1	1
288	переход от	2	1
289	но отсутствие	1	1
290	из его	1	1
291	для более	1	1
292	др в	1	1
293	все те	1	1
294	был и	1	1
295	века в	2	1
296	той же	8	1
297	есть не	1	1
298	на тех	1	1
299	им самим	1	1
300	мы не	2	1
301	при анализе	2	1
302	что между	1	1
303	и тут	1	1
304	не была	1	1
305	есть нечто	1	1
306	принадлежит к	1	1
307	этом так	1	1
308	они были	3	1
309	но даже	1	1
310	и огонь	1	1
311	не совсем	1	1
312	в ней	4	1
313	меньшей степени	2	1
314	и самого	1	1
315	знаете ли	1	1
316	он был	3	1
317	на них	2	1
318	и отец	1	1
319	образом связан	1	1
320	во всех	6	1
321	часто имеет	1	1
322	от его	1	1
323	то он	1	1
324	о смерти	1	1
325	но как	2	1
326	это слишком	1	1
327	овидия он	1	1
328	не говорят	1	1
329	в эти	2	1
330	себе и	1	1
331	обряды и	1	1
332	анализ этого	1	1
333	и я	1	1
334	средство от	2	1
335	его смерти	1	1
336	и наконец	3	1
337	был связан	1	1
338	и к	3	1
339	мир и	1	1
340	имеет в	2	1
341	этому месту	1	1
342	земля и	1	1
343	думать что	2	1
344	им в	1	1
345	но его	1	1
346	говорят о	2	1
347	почти всегда	1	1
348	это разнообразие	1	1
349	не могла	1	1
350	но на	1	1
351	чтобы установить	1	1
352	с новым	1	1
353	жизнью и	4	1
354	в свет	3	1
355	к миру	1	1
356	его связь	3	1
357	его ноги	1	1
358	силой и	1	1
359	в нашей	2	1
360	всех этих	3	1
361	в узком	1	1
362	не как	1	1
363	том чтобы	1	1
364	так часто	1	1
365	подобно тому	1	1
366	выражение его	1	1
367	одно и	1	1
368	за то	1	1
369	в совершенно	1	1
370	них не	1	1
371	на все	1	1
372	бы нам	1	1
373	форму и	2	1
374	смерть и	1	1
375	по всему	1	1
376	в них	9	1
377	и уже	1	1
378	к середине	1	1
379	он находит	1	1
380	с такой	1	1
381	в развитии	1	1
382	здесь все	1	1
383	такой же	1	1
384	представлением об	1	1
385	точки зрения	2	1
386	или точнее	1	1
387	этой связи	1	1
388	именно и	1	1
389	уже к	2	1
390	и смерть	1	1
391	в котором	2	1
392	человека говорит	1	1
393	было очень	1	1
394	он дает	2	1
395	сюда в	1	1
396	момент в	2	1
397	образы эти	1	1
398	образом и	1	1
399	друг другу	1	1
400	что было	2	1
401	и эти	1	1
402	сам он	1	1
403	тому что	1	1
404	и очень	2	1
405	это его	1	1
406	вплоть до	3	1
407	о значении	1	1
408	в то	6	1
409	между жизнью	3	1
410	тому кто	1	1
411	их из	1	1
412	он пытается	1	1
413	именно с	1	1
414	очень мало	1	1
415	можно сказать	2	1
416	ее с	1	1
417	к представлению	1	1
418	очень близок	1	1
419	xvi века	19	1
420	эти три	1	1
421	до того	2	1
422	доказать что	1	1
423	него было	1	1
424	в основе	5	1
425	или иных	1	1
426	ему не	2	1
427	и несколько	1	1
428	одним из	2	1
429	говорит если	1	1
430	очень часто	2	1
431	на границе	1	1
432	характер этой	1	1
433	и смертью	4	1
434	должны быть	2	1
435	с полной	1	1
436	для его	1	1
437	где он	1	1
438	приведем еще	1	1
439	ли вы	1	1
440	здесь еще	1	1
441	с образом	1	1
442	правда не	3	1
443	и это	2	1
444	период когда	1	1
445	на основе	2	1
446	в пределах	1	1
447	роль в	4	1
448	поэтому мы	1	1
449	на нее	1	1
450	только самые	1	1
451	особенно в	4	1
452	здесь нет	2	1
453	об этой	1	1
454	вступил в	1	1
455	жизнь и	1	1
456	в последней	1	1
457	между собой	1	1
458	в эпоху	8	1
459	для этого	3	1
460	с ним	1	1
461	но здесь	2	1
462	все его	1	1
463	в виду	7	1
464	о нем	3	1
465	он здесь	1	1
466	внимание на	1	1
467	и весь	1	1
468	одного из	2	1
469	роль мы	1	1
470	на что	1	1
471	особое значение	2	1
472	основе своей	2	1
473	у некоторых	1	1
474	нас в	2	1
475	путь к	1	1
476	функций в	1	1
477	то явление	1	1
478	говорит он	2	1
479	этим можно	1	1
480	и следовательно	3	1
481	и об	1	1
482	в него	1	1
483	по содержанию	1	1
484	быть и	1	1
485	но так	1	1
486	один из	4	1
487	это наиболее	1	1
488	что только	1	1
489	они его	1	1
490	одной из	2	1
491	что даже	1	1
492	огонь в	1	1
493	нем не	1	1
494	к их	1	1
495	позволяют нам	1	1
496	и так	2	1
497	до нас	7	1
498	которые очень	1	1
499	к какому	1	1
500	своего рода	2	1
501	только на	4	1
502	вернуться к	1	1
503	в начале	3	1
504	одно из	3	1
505	же они	1	1
506	ними мы	1	1
507	еще встретимся	1	1
508	не для	1	1
509	много и	1	1
510	ею как	1	1
511	заметить что	1	1
512	как раз	5	1
513	все подобные	1	1
514	и вместе	1	1
515	смерти и	1	1
516	же еще	1	1
517	которые как	1	1
518	представление о	2	1
519	без всякой	1	1
520	не надо	1	1
521	на реку	1	1
522	именно в	2	1
523	что тот	1	1
524	близок к	1	1
525	как же	1	1
526	мы еще	6	1
527	что не	1	1
528	его из	1	1
529	но ему	1	1
530	прежде всего	16	1
531	связано с	1	1
532	притом не	1	1
533	не было	5	1
534	хочет видеть	1	1
535	а исключительно	1	1
536	в образах	6	1
537	на которых	1	1
538	ничем не	1	1
539	фигурируют в	1	1
540	долгое время	1	1
541	хотя он	3	1
542	для историка	3	1
543	под влиянием	1	1
544	он и	7	1
545	даже при	1	1
546	и она	1	1
547	это позволяют	1	1
548	до этого	1	1
549	из форм	1	1
550	имеются в	1	1
551	под его	1	1
552	полной ясностью	1	1
553	и землей	1	1
554	находит в	1	1
555	после его	1	1
556	к жизни	2	1
557	тому как	1	1
558	всем разнообразии	1	1
559	к образу	2	1
560	быть только	1	1
561	довольно много	1	1
562	как будто	1	1
563	в это	1	1
564	здесь очень	1	1
565	в основном	4	1
566	как предмет	1	1
567	видно что	4	1
568	от нас	1	1
569	здесь в	4	1
570	в более	3	1
571	прямо на	2	1
572	много но	1	1
573	они дают	1	1
574	за свое	1	1
575	узком смысле	1	1
576	явление это	1	1
577	в результате	1	1
578	и перед	2	1
579	жизни и	4	1
580	еще более	4	1
581	за него	2	1
582	в большей	2	1
583	ни к	1	1
584	будто бы	1	1
585	по ходу	1	1
586	указывали на	1	1
587	здесь только	2	1
588	поскольку это	1	1
589	гораздо больше	2	1
590	теперь он	2	1
591	две стороны	1	1
592	не знает	1	1
593	это в	2	1
594	их с	1	1
595	одновременно и	2	1
596	еще ждет	1	1
597	четыре раза	1	1
598	в голову	1	1
599	под этим	1	1
600	в своих	5	1
601	тем самым	1	1
602	который не	1	1
603	как на	1	1
604	том числе	3	1
605	они не	3	1
