N	2gram	Bakhtin_Fr_5	Problema
1	и в	45	30
2	в своей	3	22
3	то есть	25	21
4	не только	14	18
5	то что	2	18
6	в этом	14	17
7	том что	7	17
8	и даже	4	14
9	таким образом	8	13
10	но и	10	13
11	потому что	7	13
12	также и	7	12
13	о том	4	12
14	в его	13	12
15	а именно	2	12
16	в том	10	12
17	и не	15	12
18	в своем	11	11
19	у него	4	11
20	в этой	6	10
21	в виде	1	10
22	точки зрения	4	10
23	все же	2	9
24	на земле	1	9
25	но в	14	9
26	и вообще	2	9
27	только в	4	9
28	и все	7	9
29	сказать что	4	9
30	хотя и	5	8
31	с точки	2	8
32	никак не	1	8
33	в конце	7	8
34	вовсе не	8	8
35	но не	4	7
36	как и	10	7
37	не в	7	7
38	никогда не	1	7
39	на землю	1	7
40	связи с	6	7
41	у нас	1	7
42	здесь не	6	7
43	в дальнейшем	1	7
44	так и	6	7
45	что он	6	7
46	до нас	3	7
47	мы находим	4	7
48	может быть	2	7
49	говорит о	1	7
50	в связи	5	7
51	вместе с	3	7
52	и на	5	6
53	тут же	2	6
54	и как	5	6
55	в нем	10	6
56	его в	5	6
57	несмотря на	2	6
58	и его	13	6
59	можно сказать	2	6
60	и что	2	6
61	что и	7	6
62	так как	6	6
63	прежде всего	10	6
64	как бы	12	6
65	и для	3	6
66	а в	4	6
67	в году	3	5
68	не просто	1	5
69	за это	1	5
70	тем не	1	5
71	и с	10	5
72	в античном	1	5
73	с тем	2	5
74	он и	3	5
75	еще в	2	5
76	нисколько не	3	5
77	но он	3	5
78	что этот	1	5
79	не менее	3	5
80	и притом	2	5
81	того как	1	5
82	и о	4	5
83	что у	1	5
84	огня и	1	5
85	и у	5	5
86	и их	5	5
87	мы можем	2	5
88	а не	4	5
89	не может	5	5
90	так же	8	5
91	как раз	5	5
92	в самом	4	5
93	что в	12	5
94	того же	3	4
95	и он	3	4
96	из земли	1	4
97	и к	5	4
98	в себе	1	4
99	при этом	2	4
100	но все	1	4
101	об этом	4	4
102	было бы	2	4
103	ни в	3	4
104	говорится о	1	4
105	не мог	4	4
106	необходимо сказать	1	4
107	любви и	1	4
108	в то	11	4
109	тогда когда	1	4
110	свободы и	2	4
111	и сам	1	4
112	нас в	2	4
113	в качестве	2	4
114	для людей	1	4
115	в период	2	4
116	далеко не	1	4
117	еще и	3	4
118	нового времени	1	4
119	если не	1	4
120	в частности	1	4
121	этот мотив	1	4
122	именно для	1	4
123	под названием	2	4
124	жизни в	2	4
125	из этого	1	4
126	тем же	1	3
127	в ней	8	3
128	еще не	1	3
129	иное как	1	3
130	только тогда	1	3
131	что они	1	3
132	от этого	2	3
133	он в	2	3
134	бы не	1	3
135	он не	6	3
136	в другом	3	3
137	в отношении	2	3
138	что иное	1	3
139	в самой	8	3
140	как будто	1	3
141	в духе	2	3
142	указывает на	1	3
143	то время	3	3
144	что от	1	3
145	жизнь и	2	3
146	в эпоху	7	3
147	с ним	5	3
148	после того	1	3
149	а также	4	3
150	к нему	2	3
151	того что	3	3
152	тот же	1	3
153	в начале	2	3
154	в одном	3	3
155	для них	2	3
156	в других	1	3
157	для того	6	3
158	именно в	3	3
159	мира в	1	3
160	еще более	1	3
161	и другие	3	3
162	не что	1	3
163	и наиболее	2	2
164	самом деле	5	2
165	за все	2	2
166	и до	2	2
167	поэтому и	3	2
168	то же	11	2
169	и за	2	2
170	по его	1	2
171	здесь изображается	2	2
172	мы не	4	2
173	и тут	1	2
174	это время	2	2
175	проявляется в	1	2
176	в таком	1	2
177	все эти	5	2
178	в чем	2	2
179	тем как	1	2
180	землю и	1	2
181	значение и	2	2
182	не все	1	2
183	по отношению	1	2
184	он пишет	1	2
185	и речи	1	2
186	на небе	3	2
187	своего сына	1	2
188	на то	1	2
189	в одной	3	2
190	как в	3	2
191	кроме того	4	2
192	когда он	2	2
193	духа в	2	2
194	время это	1	2
195	раз в	2	2
196	средневековой литературе	1	2
197	на его	1	2
198	а скорее	1	2
199	он все	1	2
200	его на	1	2
201	его не	4	2
202	в постоянной	1	2
203	это не	3	2
204	форму и	1	2
205	по всему	1	2
206	но уже	1	2
207	в них	6	2
208	со всей	1	2
209	раз и	1	2
210	языческих богов	1	2
211	и сейчас	1	2
212	и без	2	2
213	в котором	1	2
214	в поэме	1	2
215	страха и	5	2
216	и более	1	2
217	мудрости и	1	2
218	в атмосфере	6	2
219	дело в	3	2
220	на него	2	2
221	того чтобы	6	2
222	ничего не	4	2
223	больше чем	2	2
224	при всем	1	2
225	он хочет	2	2
226	и является	1	2
227	месте в	1	2
228	тем что	1	2
229	уже и	2	2
230	за ними	1	2
231	в области	1	2
232	не могут	2	2
233	это конечно	1	2
234	к тому	2	2
235	как мы	8	2
236	значительной мере	1	2
237	без всякого	1	2
238	данном случае	2	2
239	всей своей	1	2
240	можно было	4	2
241	здесь как	4	2
242	он был	7	2
243	в значительной	2	2
244	между тем	2	2
245	от них	1	2
246	и только	2	2
247	вслед за	1	2
248	в середине	1	2
249	здесь в	4	2
250	образом как	1	2
251	ли он	2	2
252	ii в	1	2
253	находим в	3	2
254	по этому	1	2
255	именно на	1	2
256	со всеми	5	2
257	этому поводу	1	2
258	есть в	3	2
259	конечно не	2	2
260	и они	1	2
261	свидетельствует о	1	2
262	из них	1	2
263	земли и	1	2
264	людей не	1	2
265	и человека	1	2
266	до сих	3	2
267	ее в	1	2
268	стороны он	1	2
269	что не	1	2
270	и люди	1	2
271	человеческой жизни	1	2
272	власти и	1	2
273	него не	2	2
274	с помощью	3	2
275	о себе	1	2
276	в данном	2	2
277	да и	1	2
278	в первой	4	2
279	по существу	3	2
280	в это	1	2
281	сих пор	3	2
282	только для	2	2
283	один из	2	2
284	это уже	1	2
285	этот образ	1	2
286	мира и	8	2
287	себя самого	1	2
288	всякого рода	2	2
289	хотя бы	2	2
290	в целях	1	2
291	не будет	1	2
292	в свою	1	2
293	отношению к	1	2
294	в заключение	3	2
295	жизни и	8	2
296	но еще	1	2
297	по поводу	4	2
298	к этому	2	2
299	во всяком	1	2
300	том числе	4	2
301	они не	1	2
302	то на	1	1
303	должен быть	2	1
304	на самом	5	1
305	в стороне	1	1
306	это и	5	1
307	и есть	2	1
308	победы над	1	1
309	есть подлинное	1	1
310	из его	2	1
311	и появляется	1	1
312	в их	4	1
313	хотя уже	1	1
314	мы уже	4	1
315	а как	1	1
316	и была	1	1
317	объединяет их	1	1
318	основные моменты	3	1
319	надо было	1	1
320	он знает	2	1
321	которую мы	1	1
322	из своих	2	1
323	их с	2	1
324	и ее	1	1
325	космоса в	1	1
326	жизни это	1	1
327	высокое с	1	1
328	слова при	1	1
329	не от	1	1
330	мировоззрению и	1	1
331	становится в	1	1
332	к году	1	1
333	ту эпоху	1	1
334	время в	1	1
335	с его	7	1
336	и увидеть	1	1
337	то мы	1	1
338	и всего	1	1
339	бы в	4	1
340	с трудом	1	1
341	свою жизнь	1	1
342	если в	2	1
343	рассказывает как	1	1
344	в едином	1	1
345	в главе	1	1
346	здесь весьма	1	1
347	необходимо и	1	1
348	если она	1	1
349	с этим	4	1
350	для всех	3	1
351	это был	1	1
352	перед нами	4	1
353	что по	1	1
354	и наконец	2	1
355	это тоже	1	1
356	атмосфере в	1	1
357	эту проблему	1	1
358	в этот	2	1
359	то в	1	1
360	учиться в	1	1
361	хотя она	1	1
362	истины и	1	1
363	бы и	1	1
364	что это	2	1
365	формы в	1	1
366	очень важно	2	1
367	из этих	3	1
368	его а	1	1
369	если мы	2	1
370	право на	10	1
371	тем он	1	1
372	своем романе	1	1
373	там мы	1	1
374	но на	3	1
375	и если	2	1
376	вообще не	3	1
377	что она	3	1
378	больше всего	1	1
379	времена и	1	1
380	он ни	1	1
381	этом виде	1	1
382	дал им	1	1
383	всех этих	6	1
384	его тела	1	1
385	он должен	2	1
386	же это	1	1
387	возвышенное в	2	1
388	и вот	3	1
389	на свободу	3	1
390	не могли	1	1
391	никому не	1	1
392	и по	1	1
393	о некоем	1	1
394	в образе	1	1
395	так например	2	1
396	находим у	1	1
397	в нее	1	1
398	то за	1	1
399	для античных	1	1
400	себя и	2	1
401	на всю	1	1
402	об этой	3	1
403	поэзии и	1	1
404	всех форм	1	1
405	времени и	1	1
406	времени в	1	1
407	г в	1	1
408	не знаете	1	1
409	с начала	1	1
410	должен был	1	1
411	весь мир	6	1
412	которая была	1	1
413	и находит	1	1
414	тела в	3	1
415	на свои	1	1
416	же образом	1	1
417	были в	1	1
418	эту тему	1	1
419	между собою	4	1
420	и некоторые	1	1
421	такой же	4	1
422	их на	1	1
423	с ума	1	1
424	но до	1	1
425	и при	1	1
426	почти не	2	1
427	в положительном	2	1
428	не столько	2	1
429	свободу от	1	1
430	и убивает	1	1
431	не как	1	1
432	жизни с	1	1
433	своего рода	4	1
434	что я	1	1
435	это сделал	1	1
436	нельзя было	2	1
437	дается в	4	1
438	огонь но	1	1
439	все это	7	1
440	видно что	1	1
441	их в	1	1
442	для большей	1	1
443	и под	1	1
444	даже в	2	1
445	нас к	1	1
446	тому что	1	1
447	их тел	1	1
448	и науки	1	1
449	о будущем	1	1
450	виде он	1	1
451	вплоть до	2	1
452	что эта	2	1
453	с которой	2	1
454	у платона	1	1
455	не имеет	3	1
456	о чем	3	1
457	на котором	2	1
458	чтобы в	1	1
459	земли но	1	1
460	противоречии с	1	1
461	что вы	1	1
462	чем не	2	1
463	для всего	1	1
464	в день	1	1
465	из него	1	1
466	вообще нет	1	1
467	в предыдущей	1	1
468	нет места	1	1
469	правда в	1	1
470	характерна и	1	1
471	у этого	2	1
472	людей так	1	1
473	же время	9	1
474	и по-видимому	1	1
475	к ней	2	1
476	как она	1	1
477	и любовь	1	1
478	сообщает что	1	1
479	со своим	1	1
480	не принадлежит	1	1
481	было не	1	1
482	ему в	1	1
483	по древней	1	1
484	ни о	1	1
485	в городе	2	1
486	вполне понятным	1	1
487	и освобождает	1	1
488	здесь совершенно	1	1
489	в состав	1	1
490	и свободу	1	1
491	как только	1	1
492	в душе	1	1
493	той или	1	1
494	свое значение	1	1
495	где он	1	1
496	этот путь	2	1
497	изображает в	1	1
498	правда не	1	1
499	и это	4	1
500	для всей	1	1
501	и самое	1	1
502	вы не	1	1
503	с ее	5	1
504	и образ	3	1
505	говорит и	2	1
506	на другой	1	1
507	в средневековой	2	1
508	еще два	1	1
509	и образа	1	1
510	это для	1	1
511	свободу и	5	1
512	для нового	1	1
513	значение в	1	1
514	и когда	1	1
515	здесь он	1	1
516	те же	1	1
517	отсюда и	1	1
518	здесь нет	3	1
519	к самой	1	1
520	чем у	1	1
521	когда в	2	1
522	дать только	1	1
523	том как	2	1
524	это только	1	1
525	этой жизни	3	1
526	поэтому в	1	1
527	образ самого	2	1
528	и освобождение	1	1
529	смысле и	1	1
530	и смерть	1	1
531	заключение необходимо	1	1
532	очень поздно	1	1
533	и здесь	4	1
534	римской империи	1	1
535	представителей и	1	1
536	но к	1	1
537	нашей работы	1	1
538	другими словами	1	1
539	притом в	1	1
540	или на	1	1
541	его тело	1	1
542	мужа при	1	1
543	плане в	1	1
544	второй половины	2	1
545	дома и	1	1
546	обращается к	1	1
547	нем не	3	1
548	добра и	1	1
549	вся эта	1	1
550	этот момент	3	1
551	нуждается в	3	1
552	и можно	1	1
553	тупыми и	1	1
