N	3gram	Bakhtin_Pr_2	Istorich
1	с другой стороны	1	8
2	не только в	1	5
3	о том что	3	5
4	так же как	3	4
5	что у него	1	4
6	мы имеем в	2	4
7	тем не менее	1	4
8	в том что	4	4
9	этой точки зрения	2	3
10	мы видим что	1	3
11	не может быть	6	3
12	в данном случае	1	3
13	даже там где	1	2
14	то время как	1	2
15	и в других	1	2
16	потому что у	2	2
17	как это происходит	1	2
18	на этот вопрос	1	2
19	до сих пор	2	2
20	так как он	1	2
21	но тем не	1	2
22	это происходит в	1	2
23	таким образом мы	1	2
24	в то время	1	2
25	у него есть	1	2
26	другой стороны и	1	2
27	но все же	2	2
28	характерно что в	1	2
29	то же что	2	2
30	эти две стороны	1	1
31	хотя и не	1	1
32	сказать что в	1	1
33	с точки зрения	9	1
34	сам он не	1	1
35	оно может быть	1	1
36	по отношению к	8	1
37	что в данном	1	1
38	в самом деле	3	1
39	он не только	2	1
40	нам кажется что	1	1
41	в частности и	1	1
42	в этом случае	1	1
43	же как и	2	1
44	он не может	1	1
45	в нем и	1	1
46	но далеко не	1	1
47	в зависимости от	3	1
48	только в условиях	1	1
49	во всем этом	1	1
50	в другом месте	1	1
51	сама по себе	5	1
52	этого мира и	1	1
53	что он не	1	1
54	не входит в	2	1
55	независимо от того	1	1
56	и эта форма	1	1
57	но он не	1	1
58	в большинстве случаев	2	1
59	совершенно так же	2	1
60	можно было бы	1	1
61	вы говорите что	1	1
62	у него нет	2	1
63	и в свое	1	1
64	думать что в	1	1
65	показать что и	1	1
66	и другие авторы	1	1
67	в самом начале	3	1
68	там где он	1	1
69	этому как будто	1	1
70	один из них	1	1
71	не согласиться с	1	1
72	в которой они	1	1
73	ни один из	1	1
74	героя и здесь	1	1
75	в которой он	1	1
76	то что он	1	1
77	и вне этого	1	1
78	данном случае в	1	1
79	почти никогда не	1	1
80	частности и в	1	1
81	более или менее	1	1
82	но с другой	1	1
83	которую мы условно	1	1
84	герой ничего не	1	1
85	как и сам	1	1
86	она не может	2	1
87	и в каждом	1	1
88	как мы видели	3	1
