N	3gram	Bakhtin_Pr_3	Problemy
1	с точки зрения	2	13
2	в этом смысле	1	10
3	то же время	5	9
4	в то же	5	9
5	по отношению к	1	8
6	в его целом	1	6
7	в том что	3	6
8	в зависимости от	2	5
9	но в то	1	5
10	в конце концов	1	5
11	в творчестве достоевского	5	4
12	не может быть	1	4
13	в произведениях достоевского	1	3
14	то что было	1	3
15	все то что	2	3
16	в этом отношении	1	3
17	во всяком случае	1	3
18	с другой стороны	1	3
19	записок из подполья	1	2
20	здесь конечно не	1	2
21	до сих пор	5	2
22	и не может	1	2
23	и в то	2	2
24	в той же	1	2
25	он ни был	1	2
26	человека из подполья	1	2
27	и в целом	1	2
28	той же основной	1	2
29	в его творчестве	2	2
30	бы он ни	1	2
31	произведений достоевского мы	1	2
32	в большинстве случаев	4	2
33	можно было бы	1	2
34	именно потому что	1	2
35	как и его	1	1
36	все в нем	1	1
37	теперь мы должны	2	1
38	хотя и не	1	1
39	достоевского и в	2	1
40	то что я	1	1
41	мы уже говорили	2	1
42	прямо сказать что	1	1
43	к себе самому	6	1
44	сочетается с образом	1	1
45	а потому и	1	1
46	и наконец в	2	1
47	в нем и	1	1
48	большей или меньшей	3	1
49	и даже не	1	1
50	то же самое	1	1
51	творчестве достоевского в	1	1
52	он в сущности	1	1
53	до достоевского с	1	1
54	находим у достоевского	1	1
55	свое последнее слово	1	1
56	в этом произведении	2	1
57	себе самому и	1	1
58	в своей совокупности	1	1
59	с самим собою	4	1
60	как мы уже	3	1
61	что дело идет	1	1
62	и он остается	1	1
63	может быть только	1	1
64	по крайней мере	1	1
65	не может сосредоточиться	1	1
66	так и в	2	1
67	может быть и	2	1
68	один миг не	1	1
69	является может быть	1	1
70	чтобы убедиться в	1	1
71	и особенно у	1	1
72	но вовсе не	1	1
73	творчества достоевского и	1	1
74	как мы сказали	1	1
75	но именно этот	1	1
76	таким образом и	1	1
77	там где она	1	1
78	должны перейти к	1	1
79	тех или иных	1	1
80	видения мира и	1	1
81	сам с собою	1	1
82	достоевского мы остановимся	1	1
83	было бы дать	1	1
84	и на его	2	1
85	и др для	1	1
86	в большей или	2	1
87	или меньшей степени	2	1
88	весь человек и	1	1
89	тем или иным	1	1
90	но только в	1	1
91	его творчества так	1	1
92	к творчеству достоевского	1	1
93	но они уже	1	1
94	в мире а	1	1
95	вовсе еще не	1	1
96	но если и	1	1
97	достоевский как художник	1	1
98	что они не	1	1
99	о том что	2	1
100	если б я	2	1
101	позиции по отношению	1	1
102	более или менее	3	1
103	друг к другу	1	1
104	по сравнению с	4	1
105	и в двойнике	1	1
106	здесь мы должны	1	1
107	странника макара долгорукого	1	1
108	и никогда не	1	1
109	с самого начала	3	1
110	нужно сказать что	2	1
111	стиль и тон	1	1
112	и так сказать	1	1
113	проявляется и в	2	1
114	можно сказать что	4	1
115	во всех сферах	1	1
116	мы должны перейти	1	1
117	типа а не	1	1
118	идеи у достоевского	1	1
119	но у каждого	1	1
120	и в нем	1	1
121	при всей их	1	1
122	особенности творчества достоевского	1	1
123	именно тем что	1	1
124	у достоевского мы	1	1
125	разумеется все эти	1	1
126	как бы он	1	1
127	новое отношение к	1	1
