N	2gram	Voloshinov_1	FransuaR
1	и в	12	45
2	то есть	1	25
3	и т.п	1	16
4	и не	10	15
5	в этом	4	14
6	но в	5	14
7	не только	4	14
8	во всех	1	13
9	и его	13	13
10	в его	2	13
11	как бы	13	12
12	что в	2	12
13	то же	5	11
14	в своем	2	11
15	в то	2	11
16	в нем	6	10
17	и с	3	10
18	как и	5	10
19	в том	6	10
20	но и	3	10
21	прежде всего	8	10
22	же время	1	9
23	в ней	6	8
24	таким образом	12	8
25	как мы	1	8
26	жизни и	4	8
27	вовсе не	1	8
28	и др	5	8
29	так же	3	8
30	с его	2	7
31	мы видели	1	7
32	том что	5	7
33	не в	4	7
34	что и	2	7
35	и все	2	7
36	все это	3	7
37	здесь не	3	6
38	он не	2	6
39	в них	3	6
40	в атмосфере	2	6
41	того чтобы	1	6
42	связи с	1	6
43	так и	4	6
44	так как	9	6
45	например в	1	5
46	самом деле	3	5
47	на самом	4	5
48	это и	1	5
49	с ее	1	5
50	и на	4	5
51	хотя и	1	5
52	и к	4	5
53	в себя	2	5
54	все эти	3	5
55	на этом	1	5
56	его в	4	5
57	с ним	3	5
58	этом отношении	1	5
59	и их	1	5
60	не может	16	5
61	но это	2	5
62	от всех	2	5
63	же как	1	4
64	мы уже	1	4
65	мы не	3	4
66	и о	1	4
67	но не	2	4
68	в общем	1	4
69	перед нами	1	4
70	кроме того	2	4
71	в самом	4	4
72	тому же	2	4
73	зрения на	1	4
74	тенденция к	1	4
75	точки зрения	14	4
76	известной степени	2	4
77	до известной	2	4
78	в основе	1	4
79	у него	1	4
80	и это	1	4
81	можно было	1	4
82	ничего не	2	4
83	и здесь	2	4
84	о том	3	4
85	и во	1	4
86	только в	6	4
87	сказать что	7	4
88	а не	5	4
89	его как	2	4
90	как это	2	4
91	все они	2	4
92	как на	2	4
93	такой же	2	4
94	в приведенном	1	3
95	права и	1	3
96	ведь и	3	3
97	единство и	1	3
98	и он	1	3
99	менее всего	1	3
100	как в	5	3
101	в одной	1	3
102	выйти из	1	3
103	что она	1	3
104	и вот	1	3
105	связанных с	1	3
106	ни в	3	3
107	до сих	3	3
108	в своей	3	3
109	от его	1	3
110	не менее	3	3
111	дело в	4	3
112	здесь же	1	3
113	от того	4	3
114	то время	1	3
115	в другом	1	3
116	часто в	1	3
117	жизни он	1	3
118	нуждается в	3	3
119	это не	2	3
120	именно в	1	3
121	того что	3	3
122	и прежде	1	3
123	словом и	2	3
124	есть в	1	3
125	в поэзии	3	3
126	для него	3	3
127	в одном	1	3
