N	3gram	Tiupa_Hudo_2	Problema
1	и т д	2	13
2	тем не менее	3	10
3	в том что	11	9
4	той или иной	1	8
5	то же самое	2	7
6	и то что	1	7
7	в данном случае	2	7
8	и в этом	2	6
9	в этом случае	1	5
10	с ним же	1	5
11	с другой стороны	1	5
12	не может быть	3	5
13	как раз и	1	4
14	в таком случае	1	4
15	бы то ни	1	4
16	же самое время	1	4
17	в то же	4	4
18	то время как	1	4
19	в то время	1	4
20	дело здесь не	1	3
21	дело в том	1	3
22	того или иного	2	3
23	жизнь в ее	1	3
24	можно было бы	2	3
25	точно так же	1	3
26	здесь не в	1	3
27	что это за	1	3
28	содержит в себе	1	3
29	как будто бы	2	3
30	что же такое	1	3
31	заключается в том	1	3
32	та или иная	1	3
33	о том что	7	3
34	что и в	1	3
35	именно потому что	1	3
36	это же самое	1	2
37	это уже не	1	2
38	в настоящее время	1	2
39	о том как	2	2
40	же как и	1	2
41	с точки зрения	2	2
42	до сих пор	2	2
43	то или иное	1	2
44	не только в	2	2
45	только о том	1	2
46	но с другой	1	2
47	можно сказать что	1	2
48	друг от друга	1	2
49	по разным причинам	1	1
50	обнаруживает себя в	1	1
51	это не означает	1	1
52	то ни стало	1	1
53	а не в	2	1
54	это было бы	1	1
55	во что бы	1	1
56	в котором он	1	1
57	он сам однако	1	1
58	и то и	1	1
59	только для того	1	1
60	что он не	1	1
61	что не только	1	1
62	с самим собою	1	1
63	только тем что	2	1
64	как он сам	2	1
65	то и другое	1	1
66	не обладает никакой	1	1
67	и о самом	1	1
68	что бы то	1	1
69	нечто такое что	1	1
70	он вовсе не	1	1
71	как и в	3	1
72	сих пор мы	1	1
73	тем что он	1	1
74	с одной стороны	3	1
75	как на нечто	1	1
76	и все его	1	1
77	но при этом	3	1
78	и не было	1	1
79	так или иначе	1	1
80	все же не	1	1
81	после исключения из	1	1
82	этом как раз	1	1
83	так же как	2	1
84	однако это не	1	1
85	и все же	1	1
86	нельзя сказать что	1	1
87	но и о	1	1
88	то и в	1	1
89	в первом случае	1	1
90	об этом как	1	1
91	не только не	2	1
92	ни с чем	1	1
93	в самом деле	3	1
94	по сути дела	1	1
95	только в том	2	1
96	не является в	1	1
97	к тому что	4	1
98	на нечто такое	1	1
99	для того чтобы	3	1
100	никогда и не	1	1
101	к тому же	2	1
102	не нуждается в	1	1
103	но еще и	2	1
