N	3gram	Bakhtin_Fr_2	Analitik
1	о том что	3	6
2	в том что	1	6
3	по отношению к	1	4
4	с одной стороны	3	4
5	в этом случае	1	4
6	подобно тому как	2	3
7	в этом отношении	3	3
8	содержит в себе	2	3
9	того или иного	1	3
10	как и в	1	3
11	с точки зрения	5	2
12	в то же	6	2
13	то есть в	1	2
14	в значительной степени	2	2
15	не только в	5	2
16	с другой стороны	3	2
17	то же время	6	2
18	в борьбе с	1	2
19	не только не	1	2
20	на то что	1	2
21	можно сказать что	2	1
22	в тех случаях	1	1
23	а затем и	1	1
24	но лишь моменты	1	1
25	в начале и	1	1
26	и во всех	3	1
27	то есть вне	1	1
28	она превращается в	1	1
29	но и на	1	1
30	выходит далеко за	1	1
31	но и в	4	1
32	далеко за пределы	1	1
33	к тому или	1	1
34	и даже в	2	1
35	то есть на	1	1
36	они могут быть	1	1
37	до известной степени	1	1
38	в сущности это	1	1
39	и тот же	1	1
40	с мотивом смерти	1	1
41	до некоторой степени	1	1
42	так и на	2	1
43	прежде всего в	1	1
44	в одну из	1	1
45	в первую очередь	1	1
46	в целом ряде	1	1
47	и не становится	1	1
48	лишь в самом	1	1
49	в свое время	3	1
50	только то что	2	1
51	не может быть	4	1
52	и особенно в	1	1
53	не только на	1	1
54	во второй половине	1	1
55	тех случаях когда	1	1
56	в самом его	1	1
57	лишь в тех	1	1
58	друг с другом	1	1
