N	3gram	Vygotskiy__5	Myslijsy
1	по отношению к	1	8
2	заключает в себе	4	8
3	в том что	14	7
4	до тех пор	2	6
5	в этом случае	2	5
6	по крайней мере	1	5
7	не может быть	2	5
8	само по себе	2	5
9	о том что	6	5
10	в этом слове	1	4
11	то же самое	3	4
12	до сих пор	5	4
13	и т п	3	4
14	с тем что	3	4
15	и то что	3	4
16	сам по себе	3	4
17	и в этом	1	4
18	можно сказать что	2	4
19	на то что	16	4
20	для того чтобы	19	4
21	на самом деле	2	3
22	с точки зрения	2	3
23	вместе с тем	3	3
24	не то что	1	3
25	в том случае	1	3
26	и т д	3	3
27	когда мы говорим	1	3
28	и таким образом	2	3
29	мы не можем	1	3
30	не только не	4	3
31	потому что в	2	3
32	таким образом что	3	2
33	не в состоянии	3	2
34	что иное как	2	2
35	тех пор пока	2	2
36	только потому что	1	2
37	в том и	2	2
38	до известной степени	1	2
39	сами по себе	2	2
40	мы могли бы	4	2
41	в том смысле	1	2
42	то что в	2	2
43	на этот вопрос	3	2
44	в данном случае	2	2
45	между собою и	1	2
46	не могут быть	1	2
47	мы имеем дело	1	2
48	на котором она	1	2
49	то что она	1	2
50	и в том	1	2
51	один и тот	1	2
52	а в том	1	2
53	и как бы	4	2
54	таким образом мы	2	2
55	после того как	1	2
56	равно как и	1	2
57	вопрос о том	2	2
58	потому что мы	1	2
59	обратить внимание на	2	2
60	не что иное	2	2
61	и тот же	1	2
62	и есть то	1	1
63	и в речи	1	1
64	рядом с ними	1	1
65	и того же	2	1
66	дело в том	1	1
67	и той же	2	1
68	но так как	1	1
69	одним и тем	3	1
70	в том виде	1	1
71	применить это к	1	1
72	не только о	1	1
73	он может быть	1	1
74	заботясь о том	1	1
75	в силу того	1	1
76	и во многих	1	1
77	могут быть выражены	1	1
78	и в остальных	1	1
79	того что мы	1	1
80	на одном из	1	1
81	по отношению ко	1	1
82	но несомненно что	1	1
83	таким образом все	2	1
84	в этом отношении	3	1
85	что в нем	1	1
86	к тому чтобы	1	1
87	с ними в	1	1
88	что в то	1	1
89	и др в	1	1
90	и не в	1	1
91	что даже и	1	1
92	может быть и	2	1
93	есть то же	1	1
94	тем что мы	1	1
95	в последних словах	1	1
96	мы видим как	1	1
97	к другому и	1	1
98	нечто такое что	2	1
99	ничего общего с	1	1
100	и тем же	3	1
101	если бы мы	2	1
102	как это в	1	1
103	с одной стороны	12	1
104	смысле этого слова	1	1
105	в остальных частях	1	1
106	если же мы	1	1
107	если бы в	1	1
108	без всякого внимания	1	1
109	как один из	1	1
110	еще не было	1	1
111	имеем дело с	1	1
112	с той же	1	1
113	в свою очередь	1	1
114	то что все	1	1
115	то есть не	1	1
116	а не как	1	1
117	тесной связи с	1	1
118	у них идет	1	1
119	друг к другу	4	1
120	да и нет	1	1
121	с другой стороны	5	1
122	том смысле в	1	1
123	потому что если	1	1
124	все то что	2	1
125	о котором мы	3	1
126	образом мы видим	2	1
127	того что у	1	1
128	влечет за собою	1	1
129	сих пор не	1	1
130	силу того что	1	1
131	именно в силу	1	1
132	эту мысль как	1	1
133	иметь в виду	3	1
134	заключается в том	6	1
135	в то время	1	1
136	в том чтобы	2	1
137	мы при этом	1	1
138	поэтического произведения с	1	1
139	том что под	1	1
140	с самого начала	3	1
141	и в самом	2	1
142	и так как	1	1
143	никогда еще не	1	1
144	не может стать	1	1
145	речь идет о	1	1
146	и тем более	1	1
147	состоит именно в	1	1
148	что это не	1	1
149	одного и того	2	1
150	друг от друга	2	1
151	только до тех	1	1
152	к тому что	6	1
153	в каком отношении	2	1
154	одной и той	2	1
155	и мы получим	1	1
156	к действительности но	1	1
157	но еще не	1	1
158	самом деле есть	1	1
159	в этом заключается	1	1
160	именно в том	2	1
161	мы видели что	1	1
