N	4gram	Losev_Dial_2	Problema
1	не говоря уже о	2	4
2	или по крайней мере	2	3
3	с одной стороны и	1	3
4	ни в каком случае	2	3
5	не что иное как	3	3
6	есть не что иное	2	3
7	по крайней мере в	2	2
8	можно ли сказать что	1	2
9	взятые сами по себе	1	2
10	в каком случае не	1	2
11	то это значит что	1	2
12	заключается в том что	1	2
13	в связи с этим	1	2
14	вопрос о том что	1	1
15	во многих отношениях даже	1	1
16	что бы то ни	1	1
17	что все на свете	1	1
18	можно только тогда когда	1	1
19	не только возможна но	1	1
20	же в таком случае	1	1
21	только тогда когда есть	1	1
22	только возможна но и	1	1
23	говорить о том что	1	1
24	в то время как	3	1
25	на самом же деле	1	1
26	о том что в	1	1
27	и все на свете	2	1
28	возможна но и необходима	1	1
29	тем не менее в	1	1
30	есть та или иная	2	1
31	ни в каком смысле	1	1
32	все более и более	1	1
33	до сих пор мы	1	1
34	может содержать в себе	3	1
35	во что бы то	1	1
36	так же как и	1	1
37	главное это то что	1	1
38	как же это может	1	1
39	в каком смысле не	1	1
40	бы то ни стало	1	1
41	по себе вовсе не	1	1
42	и в то же	1	1
43	о котором уже нельзя	1	1
44	крайней мере в том	1	1
