N	2gram	Voloshinov_1	Problemy
1	и не	14	31
2	и в	38	29
3	в его	6	24
4	может быть	13	24
5	в этом	10	22
6	а не	6	22
7	в нем	4	19
8	точки зрения	10	19
9	как бы	28	19
10	для него	3	18
11	у достоевского	1	16
12	не только	27	15
13	то что	8	15
14	то же	14	14
15	не как	1	14
16	и его	7	14
17	но и	13	14
18	с точки	5	13
19	уже не	4	13
20	таким образом	7	12
21	как и	10	12
22	не может	12	12
23	в самом	4	10
24	в то	9	10
25	только в	6	10
26	в одном	3	10
27	там где	1	10
28	все эти	2	9
29	с его	7	9
30	все же	7	9
31	это не	3	9
32	если бы	4	9
33	же время	7	9
34	но не	2	9
35	в романе	1	9
36	что в	1	8
37	по себе	1	8
38	как не	2	8
39	в том	2	8
40	что он	2	8
41	потому что	5	8
42	в своем	1	8
43	в своей	2	8
44	и на	6	7
45	за пределы	1	7
46	и как	9	7
47	но в	5	7
48	в себе	9	7
49	зрения на	2	7
50	с другими	2	7
51	том что	3	7
52	не в	6	7
53	вовсе не	2	7
54	она не	1	7
55	так и	6	7
56	в форме	6	7
57	прежде всего	21	7
58	мира и	1	7
59	а в	5	7
60	одним из	1	6
61	самом деле	4	6
62	так же	4	6
63	в кругозор	2	6
64	в одной	1	6
65	как в	2	6
66	сливается с	1	6
67	в целом	4	6
68	выражение в	3	6
69	в мире	2	6
70	его в	4	6
71	несмотря на	2	6
72	точку зрения	3	6
73	в самой	1	6
74	к нему	2	6
75	был бы	1	6
76	в конце	6	6
77	так как	7	6
78	как раз	1	6
79	и потому	2	6
80	не могут	1	6
81	все это	4	6
82	на самом	3	5
83	это и	1	5
84	в зависимости	5	5
85	той же	5	5
86	зависимости от	5	5
87	у него	1	5
88	с их	1	5
89	перед нами	3	5
90	он не	2	5
91	но все	4	5
92	было бы	7	5
93	не становится	3	5
94	мысли и	1	5
95	в сущности	1	5
96	или как	6	5
97	и это	7	5
98	и о	1	5
99	еще не	3	5
100	с ним	2	5
101	ничего не	8	5
102	между тем	3	5
103	именно в	1	5
104	сознания и	1	5
105	конце концов	3	5
106	так чтобы	1	4
107	тем как	1	4
108	сознания не	3	4
109	и наконец	5	4
110	бы и	2	4
111	в этой	6	4
112	так сказать	4	4
113	перестает быть	1	4
114	не значит	1	4
115	человека в	2	4
116	должно быть	2	4
117	но эта	2	4
118	что было	3	4
119	их в	3	4
120	раз и	1	4
121	как мы	9	4
122	в процессе	6	4
123	в основе	2	4
124	от того	3	4
125	все то	2	4
126	в произведении	1	4
127	и с	5	4
128	из одного	1	4
129	и следовательно	5	4
130	в литературе	1	4
131	тем что	2	4
132	были бы	4	4
133	что и	3	4
134	как же	1	4
135	превращается в	1	4
136	не было	2	4
137	его как	1	4
138	должна была	2	4
139	что же	8	4
140	другого человека	2	4
141	как предмет	1	4
142	но это	2	4
143	и для	3	4
144	в результате	1	4
145	отношения к	3	3
146	он может	1	3
147	и самое	1	3
148	например в	1	3
149	я не	1	3
150	ни один	2	3
151	он в	1	3
152	себе и	2	3
153	в художественном	1	3
154	и пр	4	3
155	кроме того	2	3
156	и понимания	1	3
157	все возможные	1	3
158	уже в	5	3
159	и до	1	3
160	внешнего мира	1	3
161	в плоскость	1	3
162	художественного творчества	5	3
163	в их	1	3
164	вопрос кто	1	3
165	этот мир	1	3
166	тому что	5	3
167	одна из	1	3
168	на него	4	3
169	никогда не	7	3
170	как будто	1	3
171	этом отношении	2	3
172	для его	1	3
173	если же	1	3
174	его художественного	1	3
175	только то	1	3
176	в себя	1	3
177	и здесь	3	3
178	все его	1	3
179	с другой	1	3
180	в другой	1	3
181	мы должны	10	3
182	бытия в	1	3
183	но как	2	3
184	не из	1	3
185	за ним	1	3
186	ни в	1	3
187	друг друга	2	3
188	само по	1	3
189	точек зрения	4	3
190	тому как	1	3
191	как к	1	3
192	и слово	3	3
193	и одновременно	1	3
194	бы в	5	3
195	о своем	3	3
196	не знает	3	3
197	сказать что	3	3
198	другой стороны	1	3
199	была бы	1	3
200	таким же	1	3
201	в своих	2	3
202	все что	1	3
203	не слово	1	2
204	только он	3	2
205	если б	4	2
206	лишь там	1	2
207	и есть	1	2
208	оно может	1	2
209	мы уже	10	2
210	для своего	1	2
211	в которой	7	2
212	вопрос о	2	2
213	эта форма	1	2
214	на себя	1	2
215	из которых	3	2
216	в ней	8	2
217	одного человека	1	2
218	то он	3	2
219	отношение к	2	2
220	так что	1	2
221	в истории	1	2
222	в той	5	2
223	с этим	2	2
224	для создания	1	2
225	и нет	2	2
226	однако не	1	2
227	чужое слово	1	2
228	и к	4	2
229	в противоположность	1	2
230	вследствие этого	2	2
231	на его	5	2
232	он ни	1	2
233	всех этих	1	2
234	материал его	1	2
235	социальном мире	1	2
236	но этого	1	2
237	войти в	2	2
238	элементом его	1	2
239	здесь мы	3	2
240	при этом	9	2
241	между отдельными	1	2
242	в жизни	2	2
243	со своими	1	2
244	и уже	3	2
245	как таковой	3	2
246	искать в	1	2
247	в отношении	2	2
248	в котором	3	2
249	бы к	1	2
250	и благодаря	1	2
251	в которых	2	2
252	друг другу	2	2
253	однако в	2	2
254	зрения и	1	2
255	человека но	1	2
256	заставляет его	1	2
257	с которой	1	2
258	да ведь	2	2
259	но они	1	2
260	как можно	1	2
261	самого начала	4	2
262	поэтому в	1	2
263	следовательно и	1	2
264	идеологией и	1	2
265	связи с	3	2
266	в сознании	3	2
267	что оно	3	2
268	ведь они	1	2
269	и что	1	2
270	слова а	1	2
271	и сам	2	2
272	что может	1	2
273	те же	4	2
274	сознании и	1	2
275	именно потому	1	2
276	вне его	1	2
277	на вопрос	1	2
278	никак не	1	2
279	и во	1	2
280	противоречия и	1	2
281	непосредственно в	1	2
282	как например	2	2
283	один из	4	2
284	мы видим	3	2
285	тот же	2	2
286	хотя бы	18	2
287	же и	1	2
288	конечно не	3	2
289	в большинстве	1	2
290	является не	1	2
291	большинстве случаев	1	2
292	или даже	2	2
293	его и	3	2
294	произведения и	1	2
295	не о	1	2
296	и даже	3	2
297	до сих	1	2
298	все время	5	2
299	социальной жизни	2	2
300	к более	1	2
301	на этот	1	2
302	благодаря чему	1	2
303	твердым и	1	2
304	следовательно что	1	2
305	только как	1	2
306	в первой	2	2
307	с этой	1	2
308	сих пор	2	2
309	можно было	4	2
310	которые были	1	2
311	из тех	1	2
312	слова но	3	2
313	и от	7	2
314	находит свое	2	2
315	на языке	1	2
316	же в	1	2
317	не есть	1	2
318	слово в	2	2
319	этот вопрос	2	2
320	между ними	3	2
321	жизни и	3	2
322	заметить что	2	2
323	смысле слова	1	1
324	ясно и	1	1
325	же как	1	1
326	до него	1	1
327	в движение	1	1
328	относится и	1	1
329	художественного произведения	1	1
330	тон и	1	1
331	показаться что	2	1
332	тем же	3	1
333	также что	1	1
334	на две	1	1
335	и больше	2	1
336	его не	2	1
337	из всех	1	1
338	со всех	2	1
339	он постоянно	1	1
340	нуждаются в	2	1
341	мы не	9	1
342	теперь мы	1	1
343	именно к	1	1
344	противоречащих друг	1	1
345	этом не	1	1
346	на эти	2	1
347	не вошел	1	1
348	личности от	1	1
349	этапы развития	1	1
350	жизни как	1	1
351	но даже	2	1
352	кругозора то	1	1
353	социальной группы	3	1
354	во внешних	1	1
355	хотя конечно	1	1
356	повести а	1	1
357	и он	2	1
358	формы в	1	1
359	быть понято	2	1
360	которые он	1	1
361	оценок и	1	1
362	во всех	6	1
363	он говорит	1	1
364	к которой	1	1
365	ответ на	2	1
366	в качестве	4	1
367	в зеркале	1	1
368	ведь мы	1	1
369	нет и	3	1
370	к сожалению	1	1
371	относится к	2	1
372	первый взгляд	1	1
373	отвлечемся от	1	1
374	независимо от	5	1
375	что именно	3	1
376	на минуту	1	1
377	как нам	1	1
378	дистанция между	1	1
379	свою внутреннюю	1	1
380	хотя и	3	1
381	как уже	2	1
382	может получить	2	1
383	героев достоевского	1	1
384	и внутреннюю	1	1
385	и каждое	1	1
386	и художественного	1	1
387	более или	1	1
388	в действительности	1	1
389	материалом и	2	1
390	зрения как	2	1
391	от этого	1	1
392	художественный замысел	1	1
393	за собой	1	1
394	со своей	1	1
395	точкой зрения	5	1
396	та же	3	1
397	в литературном	1	1
398	что это	4	1
399	в нашем	5	1
400	из этих	1	1
401	вопрос в	1	1
402	другом случае	1	1
403	имеем в	1	1
404	создал бы	2	1
405	как он	1	1
406	вы только	1	1
407	и оценками	1	1
408	и если	1	1
409	вообще не	1	1
410	переживание и	1	1
411	в первых	1	1
412	время и	1	1
413	так ни	1	1
414	к миру	2	1
415	наконец он	1	1
416	соприкасается с	1	1
417	эту задачу	1	1
418	первой части	1	1
419	он должен	3	1
420	к одному	1	1
421	в начале	3	1
422	и вот	3	1
423	еще мало	2	1
424	смысле как	1	1
425	облик героя	1	1
426	лишь с	1	1
427	прежде чем	2	1
428	одному и	1	1
429	или иных	3	1
430	входящих в	1	1
431	в основу	1	1
432	могла бы	1	1
433	не будет	3	1
434	он просто	1	1
435	об этом	3	1
436	из них	3	1
437	и неизбежно	1	1
438	и внутренняя	3	1
439	лишь в	4	1
440	знает что	1	1
441	с самим	2	1
442	может стать	2	1
443	должны перейти	1	1
444	то все	1	1
445	роль в	3	1
446	истории и	1	1
447	весь мир	1	1
448	ведь в	3	1
449	был очень	1	1
450	ведь если	2	1
451	здесь нет	1	1
452	для них	2	1
453	позволяет ему	1	1
454	но уже	1	1
455	он является	1	1
456	все равно	1	1
457	мы имеем	2	1
458	громадную роль	1	1
459	не всегда	2	1
460	и вне	1	1
461	совершенно особый	1	1
462	уже у	1	1
463	же самый	1	1
464	роль и	1	1
465	себе все	2	1
466	что всякое	3	1
467	одного и	1	1
468	вошел в	2	1
469	этих трех	1	1
470	на первый	1	1
471	или менее	1	1
472	ему как	1	1
473	как такое	1	1
474	от своего	1	1
475	свою речь	1	1
476	взгляд на	1	1
477	мы замечаем	1	1
478	только ошибка	1	1
479	группы к	1	1
480	то для	1	1
481	что вся	2	1
482	место в	2	1
483	на свою	1	1
484	жизни с	1	1
485	то лишь	1	1
486	не путем	1	1
487	должны были	2	1
488	природы но	1	1
489	значение для	1	1
490	является только	1	1
491	вложена в	1	1
492	здесь остается	1	1
493	по крайней	1	1
494	том и	1	1
495	в устах	1	1
496	слов о	1	1
497	ее дальнейшего	1	1
498	между несколькими	1	1
499	сам с	1	1
500	если и	1	1
501	с миром	1	1
502	как обычно	2	1
503	социальное положение	1	1
504	которой должен	1	1
505	в русской	1	1
506	ее с	2	1
507	которого он	1	1
508	сознания как	1	1
509	иметь в	1	1
510	того чтобы	7	1
511	та или	1	1
512	словом но	1	1
513	только не	1	1
514	не то	1	1
515	и всегда	1	1
516	и весь	1	1
517	суждение не	1	1
518	виду прежде	1	1
519	и лишь	1	1
520	всего на	1	1
521	или иная	1	1
522	с одним	1	1
523	словесного выражения	1	1
524	того в	1	1
525	на этом	1	1
526	на те	1	1
527	и противоречащих	1	1
528	уже говорили	1	1
529	это слово	2	1
530	убедиться в	1	1
531	здесь же	1	1
532	правда мы	1	1
533	эти три	2	1
534	слова о	3	1
535	бы иной	2	1
536	в области	5	1
537	в каком	2	1
538	и социального	3	1
539	в стиле	1	1
540	у нас	4	1
541	обозначения не	1	1
542	одно и	4	1
543	про себя	2	1
544	же самое	5	1
545	должны быть	1	1
546	всего в	3	1
547	к тому	4	1
548	в плохое	1	1
549	личность не	1	1
550	второй голос	1	1
551	все еще	1	1
552	самостоятельным и	1	1
553	в нас	2	1
554	может показаться	3	1
555	в каждой	1	1
556	должен быть	2	1
557	авторской речи	1	1
558	конструкции и	1	1
559	не существует	4	1
560	свою очередь	4	1
561	но при	3	1
562	и сами	1	1
563	здесь не	2	1
564	в ее	3	1
565	характер и	1	1
566	автор может	1	1
567	элементами из	1	1
568	можно сделать	1	1
569	с самого	4	1
570	лучше сказать	1	1
571	внутреннего слова	1	1
572	как с	2	1
573	и когда	2	1
574	котором мы	1	1
575	что у	3	1
576	достаточно чтобы	1	1
577	в другом	1	1
578	не трудно	1	1
579	времени и	2	1
580	здесь как	1	1
581	действительности он	2	1
582	форму его	1	1
