N	3gram	Bakhtin_Fr_8	Hudozhes
1	в том что	6	11
2	по отношению к	1	7
3	о том что	2	7
4	подобно тому как	1	4
5	то же время	10	4
6	в то же	10	4
7	в самом деле	1	3
8	но при этом	1	3
9	не может быть	2	3
10	как и в	4	3
11	с одной стороны	2	3
12	для того чтобы	2	3
13	том что она	1	2
14	состоит в том	1	2
15	если можно так	1	2
16	всю ночь не	1	2
17	о том как	1	2
18	и в этом	1	2
19	с точки зрения	2	2
20	до сих пор	8	2
21	и в то	5	2
22	можно так выразиться	1	2
23	можно было бы	1	2
24	в данном случае	2	2
25	то же самое	1	2
26	не только не	2	2
27	к тому же	1	2
28	это уже не	1	1
29	в частности и	1	1
30	зрения на мир	1	1
31	что хорошо бы	1	1
32	той или иной	1	1
33	дело в том	2	1
34	мы узнаем что	1	1
35	в настоящее время	3	1
36	и у всех	1	1
37	том что хорошо	1	1
38	и в других	1	1
39	а в той	1	1
40	и к миру	1	1
41	бы то ни	2	1
42	в этом отношении	1	1
43	том числе и	2	1
44	а с другой	1	1
45	в приложении к	1	1
46	что одна из	2	1
47	и то что	1	1
48	что это за	1	1
49	в этом контексте	1	1
50	в самом начале	1	1
51	он вовсе не	1	1
52	у него в	1	1
53	сих пор мы	1	1
54	и еще раз	1	1
55	а также и	1	1
56	и при этом	1	1
57	жизни и смерти	1	1
58	как и сама	1	1
59	тем что все	1	1
60	все же не	1	1
61	с другой стороны	2	1
62	и т.п в	2	1
63	потому что это	1	1
64	о любви в	1	1
65	заключается в том	1	1
66	в то время	2	1
67	ключ ко всей	1	1
68	и в самом	1	1
69	с самого начала	1	1
70	стремились показать что	1	1
71	можно сказать что	2	1
72	не было ни	1	1
73	как мы знаем	1	1
74	как бы в	1	1
75	после того как	1	1
76	в том числе	3	1
77	в самом центре	1	1
78	мы стремились показать	1	1
