N	3gram	Vygotskiy__1	KulturaY
1	и т п	15	41
2	с точки зрения	2	16
3	в самом деле	7	11
4	для того чтобы	5	11
5	тем не менее	2	9
6	до сих пор	3	8
7	в том что	9	8
8	и т д	8	8
9	в зависимости от	5	7
10	тех пор пока	1	4
11	в том случае	2	4
12	с одной стороны	5	4
13	и в этом	1	4
14	в связи с	1	4
15	до тех пор	1	4
16	и в самом	2	4
17	только тогда когда	4	4
18	потому что как	1	3
19	на самом деле	2	3
20	и в области	1	3
21	бы сказать что	1	3
22	т п но	1	3
23	было бы сказать	1	3
24	и тем не	1	3
25	в том чтобы	7	3
26	не только в	1	3
27	с другой стороны	5	3
28	не может быть	8	3
29	так и в	2	3
30	о том что	7	3
31	т п в	1	3
32	том случае когда	1	3
33	смысле этого слова	2	2
34	какой мере не	1	2
35	в какой мере	3	2
36	и того же	1	2
37	одним и тем	1	2
38	и тем же	1	2
39	в том числе	1	2
40	один и тот	1	2
41	принять во внимание	1	2
42	только в том	3	2
43	в таком случае	2	2
44	на точку зрения	1	2
45	в отличие от	3	2
46	только то что	1	2
47	с тем чтобы	1	2
48	и только после	1	2
49	совершенно ясно что	14	2
50	т п все	2	2
51	ни в какой	3	2
52	от того что	2	2
53	в первом случае	1	2
54	точки зрения на	1	2
55	и тот же	1	2
56	в известном смысле	1	2
57	потому что в	1	2
58	не в том	5	2
59	не могут быть	1	2
60	беда в том	1	2
61	в русском языке	2	2
62	более или менее	2	2
63	то или иное	2	2
64	одного и того	1	2
65	сама по себе	2	2
66	дело не в	1	2
67	что и в	2	2
68	к тому же	1	2
69	формы и содержания	1	2
70	что внутренняя форма	2	1
71	тому что мы	1	1
72	что внешняя форма	1	1
73	то не удивительно	1	1
74	и в поэзии	1	1
75	потому что он	2	1
76	можно себе представить	1	1
77	должна быть положена	1	1
78	другой точки зрения	1	1
79	тот же вопрос	1	1
80	хотя и не	2	1
81	мере в какой	1	1
82	у нас в	1	1
83	в целом ряде	2	1
84	совершенно не то	1	1
85	в чем же	1	1
86	а вовсе не	1	1
87	и той же	3	1
88	так как они	2	1
89	разных точек зрения	1	1
90	есть прежде всего	1	1
91	том что на	1	1
92	в этом смысле	2	1
93	то же самое	2	1
94	т д и	1	1
95	может быть совершенно	2	1
96	смыслу воспринимаемых им	1	1
97	в силу того	2	1
98	я хочу сказать	1	1
99	к числу таких	1	1
100	не удивительно что	1	1
101	а также в	1	1
102	ни в коем	1	1
103	как в слове	1	1
104	и в область	1	1
105	том что подобными	1	1
106	субъективным добавлением воспринимающего	1	1
107	но для того	1	1
108	по своему содержанию	1	1
109	каждой из этих	1	1
110	а может быть	1	1
111	в собственном смысле	3	1
112	имеет в виду	2	1
113	не иначе как	1	1
114	тогда когда они	1	1
115	в той мере	1	1
116	идет именно о	1	1
117	его зависимость от	1	1
118	что я хочу	1	1
119	как увидим ниже	1	1
120	воспринимающего к смыслу	1	1
121	не только не	3	1
122	вся беда в	1	1
123	с этой точки	4	1
124	п все это	2	1
125	из этих слов	2	1
126	вместе с тем	2	1
127	не то что	1	1
128	что даже в	1	1
129	в коем случае	1	1
130	пока мы не	1	1
131	ту или иную	1	1
132	только в силу	1	1
133	если же мы	1	1
134	речь идет именно	1	1
135	чтобы понять что	1	1
136	в то время	5	1
137	так же как	4	1
138	что целый ряд	1	1
139	воспринимаемых им слов	1	1
140	не потому что	1	1
141	заключается в том	6	1
142	той и другой	1	1
143	к смыслу воспринимаемых	1	1
144	то что он	1	1
145	тем или иным	2	1
146	собственном смысле слова	2	1
147	в связи со	1	1
148	во всяком случае	6	1
149	целый ряд таких	2	1
150	могло бы составить	1	1
151	по тому что	1	1
152	когда мы говорим	1	1
153	только о том	1	1
154	на вопрос о	1	1
155	этой точки зрения	5	1
156	по существу то	1	1
157	в тех случаях	1	1
158	удивительно что и	1	1
159	а в том	2	1
160	об искусстве но	1	1
161	отнюдь не означает	2	1
162	силу того что	2	1
163	совершенно независимо от	1	1
164	который может быть	1	1
165	то мы увидим	1	1
166	д и т	1	1
167	мы не можем	2	1
168	как и всякая	1	1
169	во главу угла	1	1
170	в процессе развития	1	1
171	против того что	1	1
172	и вместе с	1	1
173	никогда не может	2	1
174	в свою очередь	1	1
175	само по себе	5	1
176	первом случае мы	1	1
177	смысл только в	1	1
178	в конечном счете	3	1
179	это отнюдь не	1	1
180	может быть предметом	1	1
181	и так как	3	1
182	выходит за пределы	1	1
183	даже в тех	1	1
184	что на самом	1	1
185	а вместе с	1	1
186	в вопросе о	1	1
187	в одном из	2	1
188	и в той	1	1
189	это действительно так	1	1
190	мы приходим к	1	1
191	по этому поводу	2	1
192	одной и той	3	1
193	той мере в	1	1
194	тех или иных	2	1
195	пор пока мы	1	1
196	то ясно что	1	1
197	т п то	1	1
198	наглядное представление о	1	1
199	но вся беда	1	1
200	иначе говоря нам	1	1
201	вслед за этим	1	1
202	один из самых	1	1
203	мы увидим что	2	1
204	добавлением воспринимающего к	1	1
205	точек зрения и	1	1
206	именно потому что	1	1
207	что речь идет	2	1
