N	2gram	Bakhtin_Fr_8	Myshleni
1	в развитии	2	28
2	то что	3	26
3	в этом	14	25
4	что он	2	25
5	устной речи	2	24
6	потому что	6	21
7	таким образом	17	19
8	точки зрения	6	18
9	в том	13	18
10	не может	2	18
11	и развитие	1	17
12	того чтобы	4	17
13	не только	8	16
14	и в	56	16
15	того что	1	16
16	так как	4	16
17	что в	5	16
18	том что	8	15
19	понятий и	1	15
20	так же	2	15
21	для того	2	14
22	в сущности	8	13
23	между собой	1	13
24	в процессе	5	13
25	сказать что	3	13
26	вопрос о	1	12
27	по отношению	1	12
28	в области	5	12
29	и что	1	12
30	и не	9	12
31	отношению к	1	12
32	в его	18	11
33	но не	5	10
34	было бы	2	10
35	как мы	7	10
36	только в	9	10
37	а не	2	10
38	с помощью	3	10
39	с точки	2	9
40	в отношении	5	9
41	может быть	3	9
42	то же	11	8
43	в известном	2	8
44	понятий в	1	8
45	как и	5	8
46	если бы	2	8
47	в основе	4	8
48	о том	4	8
49	он не	5	8
50	точка зрения	2	8
51	того же	1	7
52	в нем	8	7
53	но он	3	7
54	так и	13	7
55	известном смысле	1	7
56	в письменной	2	7
57	с другом	1	7
58	друг с	1	7
59	и на	7	6
60	но в	6	6
61	в этой	6	6
62	как он	1	6
63	связанные с	1	6
64	состоит в	1	6
65	в другом	3	6
66	но если	1	6
67	не в	3	6
68	речи в	1	6
69	что оно	1	6
70	своего развития	1	6
71	что все	4	6
72	языка и	6	6
73	в школе	1	6
74	мы можем	1	6
75	у него	7	6
76	но и	9	6
77	речи и	3	6
78	в той	6	6
79	к тому	1	6
80	на высшую	1	5
81	что они	2	5
82	как в	1	5
83	в своем	3	5
84	в которой	4	5
85	на все	1	5
86	из нее	2	5
87	тому что	1	5
88	мысли и	1	5
89	с ним	2	5
90	самого начала	1	5
91	в то	12	5
92	тогда когда	1	5
93	того как	2	5
94	никогда не	5	5
95	этом отношении	1	5
96	с самого	1	5
97	можно было	1	5
98	по сравнению	1	5
99	на вопрос	1	5
100	но мы	1	5
101	можно сказать	2	5
102	заключается в	1	5
103	тот же	1	5
104	для него	2	5
105	тем что	1	5
106	сравнению с	1	5
107	как бы	11	5
108	еще более	1	5
109	не знает	1	5
110	как известно	1	4
111	и то	2	4
112	той же	6	4
113	что между	1	4
114	время как	1	4
115	памяти и	1	4
116	к началу	2	4
117	за пределы	4	4
118	в самом	9	4
119	все эти	15	4
120	с их	2	4
121	вообще не	1	4
122	при этом	4	4
123	подобно тому	1	4
124	это не	2	4
125	такой же	5	4
126	не имеет	1	4
127	казалось бы	3	4
128	речи не	1	4
129	могут быть	1	4
130	же самое	1	4
131	в пределах	5	4
132	еще не	10	4
133	другом месте	3	4
134	и т.д	3	4
135	в свете	4	4
136	в новой	1	4
137	в качестве	4	4
138	так что	3	4
139	и их	8	4
140	то время	2	4
141	не могут	1	4
142	точек зрения	2	4
143	с другой	2	4
144	именно в	1	4
145	к которому	3	4
146	на этот	1	4
147	ребенка и	1	4
148	вместе с	2	4
149	тому как	1	4
150	далеко за	2	4
151	с этой	2	4
152	мы видим	6	4
153	в результате	5	4
154	бы в	3	4
155	тем более	1	4
156	в системе	1	4
157	речи как	1	4
158	самом деле	2	3
159	мы не	2	3
160	вместо того	1	3
161	по своему	8	3
162	показать что	1	3
163	все же	2	3
164	и как	2	3
165	в действительности	2	3
166	он в	1	3
167	функции и	1	3
168	что мысль	1	3
169	и тем	1	3
170	с тем	2	3
171	устная речь	1	3
172	мы видели	5	3
173	что значит	1	3
174	в этих	11	3
175	в их	3	3
176	и понятий	4	3
177	сих пор	8	3
178	и более	4	3
179	из которых	2	3
180	до конца	11	3
181	что эта	1	3
182	только не	2	3
183	по своей	4	3
184	и является	1	3
185	и его	12	3
186	связи с	6	3
187	речи мы	1	3
188	в себя	1	3
189	еще в	1	3
190	и с	8	3
191	до сих	8	3
192	в чем	1	3
193	к нему	2	3
194	что и	3	3
195	одной из	3	3
196	между тем	3	3
197	вопрос об	2	3
198	с одной	4	3
199	вопроса о	1	3
200	его и	1	3
201	мы знаем	1	3
202	в одном	2	3
203	а в	2	3
204	понятия не	1	3
205	еще и	3	3
206	говорит о	2	3
207	прежде всего	6	3
208	не на	3	3
209	в частности	7	3
210	речь не	1	3
211	чем в	1	3
212	но это	2	3
213	одного и	1	3
214	одной стороны	2	3
215	к его	3	3
216	включает в	1	3
217	как на	1	3
218	ее в	1	3
219	к этому	2	3
220	они не	5	3
221	ту же	4	2
222	одним из	5	2
223	столь хорошо	1	2
224	такое же	1	2
225	что эти	2	2
226	всегда на	1	2
227	момент когда	1	2
228	их и	2	2
229	при анализе	1	2
230	сущности это	1	2
231	на свою	1	2
232	в ней	4	2
233	во всех	8	2
234	отличие от	1	2
235	связи и	3	2
236	которые не	1	2
237	в центре	2	2
238	стороны и	1	2
239	когда он	2	2
240	и к	4	2
241	в этот	1	2
242	поэтому он	1	2
243	он усвоил	1	2
244	тому же	1	2
245	на его	6	2
246	что она	2	2
247	к одному	1	2
248	свое время	1	2
249	их из	1	2
250	в совершенно	4	2
251	те же	1	2
252	на протяжении	1	2
253	в речевом	2	2
254	в них	11	2
255	понятия и	1	2
256	в своей	2	2
257	в котором	2	2
258	мы говорили	1	2
259	в отличие	1	2
260	значение для	1	2
261	друг другу	2	2
262	и эти	2	2
263	все это	8	2
264	их в	4	2
265	же мы	1	2
266	но они	1	2
267	этими двумя	1	2
268	видим что	2	2
