N	4gram	Vygotskiy__2	Problema
1	и тем не менее	1	8
2	не имеют ничего общего	1	4
3	указывает на то что	1	3
4	ни в каком случае	1	3
5	одного и того же	1	2
6	не что иное как	1	2
7	в каком случае не	1	2
8	каком случае не может	1	2
9	свидетельствует о том что	1	2
10	есть не что иное	1	2
11	к тому или иному	1	1
12	случае не может быть	1	1
13	и то что мы	1	1
14	что бы то ни	1	1
15	одно и то же	1	1
16	в то время как	2	1
17	если же мы возьмем	1	1
18	образом свидетельствует о том	1	1
19	во что бы то	1	1
20	же самое и в	1	1
21	заключается в том что	7	1
22	то это значит что	1	1
23	и до наших дней	1	1
24	с тем что в	1	1
25	так же как и	1	1
26	то же самое и	1	1
27	имеют ничего общего с	1	1
28	бы то ни стало	1	1
29	и в самом деле	4	1
30	в том что все	1	1
31	в связи с этим	1	1
