N	2gram	Propp_Isto_2	Myshleni
1	в том	6	42
2	том что	7	35
3	в процессе	1	27
4	таким образом	7	25
5	в этом	11	24
6	в качестве	3	21
7	и в	15	20
8	что в	12	19
9	то же	10	16
10	не только	18	15
11	то что	12	15
12	что они	10	14
13	как мы	1	13
14	в их	3	12
15	при этом	4	12
16	может быть	17	12
17	с другой	2	12
18	потому что	9	12
19	в его	6	11
20	так же	13	11
21	этого слова	1	11
22	в целом	1	11
23	мы должны	4	11
24	и то	2	10
25	на основе	1	10
26	в истории	1	10
27	в себе	4	10
28	того что	3	10
29	мы видим	8	10
30	только в	6	10
31	если мы	1	10
32	так как	14	10
33	и другие	4	9
34	и как	1	9
35	как и	2	9
36	мы могли	2	9
37	что и	6	9
38	тот же	1	9
39	с одной	4	9
40	слова в	2	9
41	одной стороны	3	9
42	ребенка и	2	9
43	как это	3	9
44	другой стороны	2	9
45	но и	14	9
46	было бы	5	8
47	и что	6	8
48	вместе с	7	8
49	и не	11	8
50	в результате	1	8
51	самом деле	2	7
52	и тот	1	7
53	в своей	1	7
54	и более	2	7
55	тем самым	2	7
56	с другом	1	7
57	могут быть	2	7
58	того чтобы	2	7
59	тем что	4	7
60	а не	5	7
61	что мы	3	7
62	смысле этого	2	7
63	как бы	6	7
64	друг с	1	7
65	же как	5	6
66	в самом	1	6
67	той же	2	6
68	и на	4	6
69	тому же	2	6
70	с тем	9	6
71	мы видели	2	6
72	к одному	1	6
73	к тому	5	6
74	можно было	5	6
75	в силу	2	6
76	его в	10	6
77	что он	24	6
78	уже в	2	6
79	и между	1	6
80	не может	5	6
81	сказать что	2	6
82	мы уже	6	5
83	как в	5	5
84	с этим	5	5
85	все же	9	5
86	перед нами	2	5
87	и к	1	5
88	увидим что	3	5
89	все эти	4	5
90	мы обратимся	1	5
91	на то	3	5
92	одной и	1	5
93	это не	2	5
94	это положение	1	5
95	только не	1	5
96	и его	3	5
97	никогда не	15	5
98	так и	5	5
99	о том	3	5
100	раньше чем	3	5
101	говорит он	1	5
102	мы можем	8	5
103	в частности	1	5
104	что такое	1	5
105	в сущности	2	4
106	его к	1	4
107	как он	3	4
108	ключ к	2	4
109	состоит в	2	4
110	и с	4	4
111	с этой	1	4
112	и той	1	4
113	которые в	1	4
114	не в	7	4
115	на один	2	4
116	роль в	3	4
117	по мере	3	4
118	и только	2	4
119	с нашей	1	4
120	является не	2	4
121	из них	2	4
122	друг друга	1	4
123	ребенка в	3	4
124	по своему	1	4
125	обратимся к	2	4
126	и для	2	4
127	для нас	4	4
128	к этому	1	4
129	почти всегда	1	3
130	не имеют	1	3
131	приходит к	1	3
132	в виду	2	3
133	со словами	1	3
134	тем как	1	3
135	а только	1	3
136	в настоящем	1	3
137	отнюдь не	1	3
138	когда он	3	3
139	говорит что	3	3
