N	3gram	Vygotskiy__7	Hudozhes
1	в том что	13	11
2	по отношению к	5	7
3	о том что	4	7
4	подобно тому как	1	4
5	в то же	1	4
6	к тому что	6	4
7	том что в	2	3
8	в самом деле	4	3
9	но при этом	1	3
10	не может быть	4	3
11	как и в	3	3
12	в конечном счете	2	3
13	с одной стороны	5	3
14	для того чтобы	18	3
15	тем не менее	3	3
16	в соответствии с	1	3
17	том что она	2	2
18	что она не	1	2
19	состоит в том	3	2
20	что у нее	3	2
21	и в этом	1	2
22	с точки зрения	21	2
23	только в том	1	2
24	до сих пор	3	2
25	можно было бы	1	2
26	то что было	1	2
27	так же как	7	2
28	в данном случае	5	2
29	же самое что	2	2
30	то же самое	5	2
31	в этом и	2	2
32	не только не	9	2
33	не только в	1	2
34	не обращая внимания	1	1
35	нет и не	2	1
36	той или иной	1	1
37	что если бы	1	1
38	этом и состоит	1	1
39	нет я не	1	1
40	обращая внимания на	1	1
41	но то что	2	1
42	как в ее	1	1
43	же как и	2	1
44	как раз и	1	1
45	и то и	1	1
46	что он не	1	1
47	этом отношении она	1	1
48	в этом отношении	3	1
49	же самое время	1	1
50	при переходе от	3	1
51	том числе и	1	1
52	точно так же	2	1
53	что хотел сказать	1	1
54	ничего нового и	1	1
55	то и другое	3	1
56	между собой не	1	1
57	и то что	3	1
58	раз и состоит	1	1
59	едва ли не	2	1
60	приводит к тому	2	1
61	в самом начале	3	1
62	нечто такое что	2	1
63	это не означает	1	1
64	тем что он	1	1
65	то что она	1	1
66	то время как	2	1
67	не только для	1	1
68	дело здесь не	1	1
69	забыть и простить	1	1
70	к той же	1	1
71	и состоит в	1	1
72	этом и заключается	1	1
73	с другой стороны	1	1
74	известном смысле можно	2	1
75	на этом пути	1	1
76	только о том	1	1
77	содержит в себе	3	1
78	что несмотря на	1	1
79	нельзя сказать что	1	1
80	они были бы	1	1
81	будущего она не	1	1
82	заключается в том	4	1
83	в то время	2	1
84	говорится в этой	1	1
85	в нашем примере	1	1
86	собой один из	1	1
87	в первом случае	3	1
88	в этом случае	14	1
89	как мы с	1	1
90	но и для	1	1
91	с самого начала	7	1
92	представляет собой один	1	1
93	это отнюдь не	1	1
94	смысле можно сказать	2	1
95	стремились показать что	2	1
96	но все же	1	1
97	по сути дела	1	1
98	можно сказать что	3	1
99	тот момент когда	1	1
100	же перед нами	1	1
101	в слове и	1	1
102	друг от друга	2	1
103	объяснения в любви	1	1
104	после того как	1	1
105	у нее нет	2	1
106	из этих двух	1	1
107	в том числе	1	1
108	в котором по	1	1
109	это не та	1	1
110	мы имеем дело	1	1
111	того факта что	1	1
112	здесь не в	1	1
113	что и в	1	1
114	мы стремились показать	2	1
